Code département,Département,Code canton,Canton,Inscrits,Abstentions,Votants,taux de participation (%),Blancs et nuls,Exprimés,Sexe 01,Nom 01,Prenom 01,Nuance 01,Voix 01,Sexe 02,Nom 02,Prenom 02,Nuance 02,Voix 02,Sexe 03,Nom 03,Prenom 03,Nuance 03,Voix 03,Sexe 04,Nom 04,Prenom 04,Nuance 04,Voix 04,Sexe 05,Nom 05,Prenom 05,Nuance 05,Voix 05,Sexe 06,Nom 06,Prenom 06,Nuance 06,Voix 06,Sexe 07,Nom 07,Prenom 07,Nuance 07,Voix 07,Sexe 08,Nom 08,Prenom 08,Nuance 08,Voix 08,Sexe 09,Nom 09,Prenom 09,Nuance 09,Voix 09,Sexe 10,Nom 10,Prenom 10,Nuance 10,Voix 10,Sexe 11,Nom 11,Prenom 11,Nuance 11,Voix 11,Sexe 12,Nom 12,Prenom 12,Nuance 12,Voix 12,Sexe 13,Nom 13,Prenom 13,Nuance 13,Voix 13,Sexe 14,Nom 14,Prenom 14,Nuance 14,Voix 14
27,EURE,24,LE NEUBOURG,7839,2390,5449,"69,51",386,5063,M,VILLEDIEU,ERIC,SOC,1053,M,LEGENDRE,J.PAUL,UDF,3203,M,LERECULEUR,ROGER,FN,573,M,CHEVAUCHET,JEAN,MNR,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,27,PONT-AUDEMER,12458,4390,8068,"64,76",463,7605,M,ROUSSEL,VINCENT,COM,460,M,DESTANS,J.LOUIS,SOC,4452,M,BATAILLE,J.PIERRE,RPR,705,M,MOTTIN,J.PIERRE,UDF,1341,M,MASNE,FLORENT,FN,483,M,TONINI,ENRICO,MNR,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,29,QUILLEBEUF-SUR-SEINE,4199,1115,3084,"73,45",133,2951,M,VATEL,ROBERT,COM,178,F,DERMILLY,MAUD,SOC,554,M,OSMONT,J.FRANCOIS,CPNT,520,M,PONIATOWSKI,LADISLAS,UDF,1523,F,PETERSEN,ELISABETH,FN,117,F,BUFFETAUT,FLORENCE,MNR,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,30,ROUTOT,10098,3146,6952,"68,85",358,6594,M,ROGE,HENRI,COM,634,F,MARTIN,EVELYNE,SOC,1119,M,LOUVION,REGIS,VEC,631,M,HURABIELLE,CLAUDE,UDF,3384,F,NICOLAS,M.AGNES,FN,618,M,CHAUFFOUR,J.MICHEL,MNR,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,31,RUGLES,5777,1752,4025,"69,67",161,3864,M,RENAULT,REMI,COM,180,M,VERDAVOINE,PATRICK,DVG,1619,M,CHATEAUGIRON,GILLES,VEC,183,M,BROGLIE DE,V.FRANCOIS,DVD,1479,M,GATINE,LAURENT,FN,240,M,ZEYMES,STEPHAN,MNR,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,32,SAINT-ANDRE-DE-L'EURE,16485,5886,10599,"64,29",817,9782,F,OGER,ANDREE,COM,6502,M,MAMMERI,RACHID,SOC,480,M,LAFAYE,FREDERIC,VEC,826,M,MASNE,CHRISTIAN,FN,1319,F,MARTIN,DANIELE,MNR,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,33,SAINT-GEORGES-DU-VIEVRE,3300,862,2438,"73,88",164,2274,M,ISAAC,BERNARD,COM,125,M,HUARD,ALAIN,SOC,1052,M,DUVAL,JACQUES,DVD,860,M,MARCHE,PHILIPPE,FN,141,M,WALKER,ALAIN,MNR,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,34,THIBERVILLE,5131,1430,3701,"72,13",160,3541,F,LUFFROY,CATHERINE,COM,379,M,PARIS,GUY,DVD,2716,M,MORIN,PHILIPPE,FN,321,F,BOULLE,ARLETTE,MNR,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,35,VERNEUIL-SUR-AVRE,8127,2846,5281,"64,98",318,4963,M,LEPLA,DENIS,COM,333,M,LAUNAY,SYLVAIN,PRG,685,F,HOUVENAGHEL,PASCALE,VEC,538,M,GUITTON,PHILIPPE,DIV,418,F,DEMAIRE,CHANTAL,UDF,1055,M,PETIET,LOUIS,DVD,1408,M,ROBERT,GUY,FN,402,M,PANET,JACKY,MNR,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,36,VERNON-NORD,11049,4288,6761,"61,19",267,6494,F,DEPUISET,CAROLE,COM,272,M,HEULIN,MICHEL,SOC,1388,M,POTEL,YANNICK,VEC,805,M,AUBERT,OLIVIER,DL,918,M,VOLPATTI,GERARD,DVD,1896,M,BARBA,HERVE,FN,982,M,KERGUILLEC,DIDIER,MNR,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,37,EVREUX-EST,11737,4545,7192,"61,28",339,6853,M,FERET,GERARD,EXG,192,M,MEHL,DIDIER,EXG,437,M,LAHEYE,JOSE,COM,407,F,MANSOURET,ANNE,PRG,1767,M,KAZADI,JOSEPH,VEC,523,M,HUBERT,J.JACQUES,DL,2323,F,LIANCE,EDITH,DVD,111,M,REPETTO,ALAIN,FN,456,M,DUPONT,YVES,MNR,637,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,39,LOUVIERS-SUD,11043,4030,7013,"63,51",472,6541,M,PREVOST,GERARD,EXG,515,M,MARTIN,FRANCK,PRG,2688,M,N'DJEM NADI,AMOS,VEC,568,M,REBOLI,ERIC,UDF,1645,M,COURTOIS,PHILIPPE,FN,677,M,VASSARD,JACKY,MNR,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,40,VERNON-SUD,10506,4322,6184,"58,86",254,5930,M,GAUTHERON,ALAIN,COM,221,M,BROSSEL,PHILIPPE,SOC,1246,M,MOUSSET,DANIEL,VEC,706,M,LACOUT,CLAUDE,RPR,2342,M,TOUCHAGUES,BERNARD,FN,1247,F,GIANGRANDE,GHISLAINE,MNR,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,42,GAILLON-CAMPAGNE,9557,2787,6770,"70,84",361,6409,M,FOURNAUX,ANDRE,COM,371,M,NACHTERGAELE,CLAUDE,DVG,2315,M,TOURNANT,DIDIER,DVG,107,M,HACHET,PHILIPPE,VEC,794,M,COURVOISIER,LAURENT,RPR,1106,M,RAGAULT,MICHEL,DVD,715,F,SUTTER,M.JOSEE,FN,788,F,DIACRE,SYLVIE,MNR,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,EURE,43,VAL-DE-REUIL,10781,5106,5675,"52,64",294,5381,M,DOCAIGNE,THIERRY,EXG,300,M,PERRAULT,J.PIERRE,COM,232,F,LESOEUR,JANICK,SOC,1214,M,LABBE,PASCAL,VEC,710,M,MADROUX,PATRICK,UDF,1600,M,HURDIEL,THIERRY,DVD,576,F,HENIQUE,CLAUDETTE,FN,515,M,THIERY,WILLIAM,MNR,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,1,ANET,12096,3954,8142,"67,31",344,7798,F,KHATTAR,Fatiha,MDC,524,M,PREAUDAS,Guy,SOC,1459,M,FAVRAT,Claude,RPR,4361,M,MAITRE,Roland,FN,1098,F,MEGRET,Colette,MNR,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,2,AUNEAU,9724,3008,6716,"69,07",377,6339,M,LECOMTE,Bernard,COM,326,M,DESHAYES,Daniel,DVG,1072,M,CHOQUIER,Jean,DVG,1276,M,VIZET,Alain,VEC,632,M,LEBLOND,dominique,UDF,2238,M,TOROK,Max,FN,473,M,MAILLARD,J.Jacques,MNR,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,3,AUTHON-DU-PERCHE,4728,1205,3523,"74,51",164,3359,M,GALLOU,Dominique,COM,157,M,CHAUVIN,Honoré,DVG,1071,M,VELLA,Guy,RPR,1863,F,DUVAL,Germaine,FN,183,M,POITEVIN,Luc,MNR,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,4,BONNEVAL,7931,1948,5983,"75,44",270,5713,M,BRULE,Gérard,COM,339,M,LEBAT,André,PRG,1016,M,BILLARD,Joël,DL,3859,F,BIONDI,Agnès,FN,370,M,LANIER,Michel,MNR,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,5,BREZOLLES,9137,3056,6081,"66,55",363,5718,M,CROAIN,H.Norbert,COM,146,M,AYELLA,André,MDC,93,M,RIEHL,patrick,DVG,1201,M,BURTIN,jean-pierre,DVG,631,M,MARABOUT,Alain,DVG,663,M,SOURISSEAU,Gérard,DVD,2091,M,TARDIEU,Albert,FN,672,M,BRETON,Philippe,MNR,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,11,CLOYES-SUR-LE-LOIR,7300,1721,5579,"76,42",361,5218,M,LE TOUZO,J.Pierre,COM,704,M,TEROUINARD,Claude,DVD,3898,M,HENRY,Jacques,FN,412,M,LECOMTE,Patrick,MNR,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,12,COURVILLE-SUR-EURE,9086,2771,6315,"69,5",337,5978,M,JANCI,Etienne,COM,377,M,JAULNEAU,Jacky,SOC,3553,M,BATARD,Patrice,DVD,1324,F,DEHON,Juliette,FN,476,M,COLMARD,Daniel,MNR,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,13,DREUX-EST,11235,5090,6145,"54,7",285,5860,M,COHEN,Pierre,COM,169,M,ALLAIS,Didier,MDC,156,M,FILLON,Alain,SOC,1940,M,LETHUILLIER,Michel,RPR,1891,M,SERIO,Gaston,DVD,728,M,EL FENNIRI,Rachid,DVD,323,M,DAUTREME,Jacques,FN,481,F,MOISAN,M.Hélène,MNR,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,17,LA LOUPE,7084,1950,5134,"72,47",234,4900,M,RENARD,Jacques,DVG,2075,M,LETERTRE,Roger,DVG,492,M,BONISSOL,Charles,RPR,1782,M,BIEWESCH,Roger,FN,393,M,CREPIN,Fabrice,MNR,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,19,NOGENT-LE-ROI,10986,3850,7136,"64,96",254,6882,M,FONTELLE,Claude,COM,318,M,HERVO,Frédéric,SOC,1061,M,MALLET,J.PAUL,DVG,2755,M,DOUBLET,J.Luc,RPR,1971,M,BLANCOT,Philippe,FN,560,F,FOUCAULT,Andrée,MNR,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,22,SENONCHES,4166,1178,2988,"71,72",80,2908,M,NIVELLE,Guy,COM,138,M,NEVES,J.Manuel,DIV,155,M,NICOLAS,Xavier,RPR,1475,M,GRANDON,Jean,DVD,919,M,BARBIER,Philippe,FN,162,M,WEBER,Jacques,MNR,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,24,VOVES,6540,1666,4874,"74,53",288,4586,M,COHU,J.Claude,COM,303,M,COEURET,André,DVG,1476,M,LUSSAN,Henri,DVG,447,M,GUERRINI,Marc,UDF,2010,M,RONSMANS,Michel,FN,229,M,RICORDEAU,Régis,MNR,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,25,CHARTRES-SUD-EST,13790,5943,7847,"56,9",433,7414,F,AUBERT,M.José,EXG,482,M,PADOIS,Dominique,COM,367,M,LEMOINE,Georges,SOC,2961,M,CLEMENT,Alain,VEC,936,M,SCHPIRO,Charles,UDF,1589,M,MAINGUY,Gérard,FN,726,M,GINEBRE,Frédéric,MNR,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,27,DREUX-OUEST,8252,3826,4426,"53,64",355,4071,F,QUERITE,Gisèle,COM,166,F,BOURDIER AUBERT,Danielle,MDC,158,M,GAMBUTO,Valentino,SOC,794,M,DUVAL,Jacques,DVG,461,M,LEMARE,Jacques,RPR,953,M,JARDIN,Pierre,DVD,593,M,CHARAFA,Kamel,DVD,259,M,AVON,François,FN,488,M,DAUDE,Denis,MNR,199,,,,,,,,,,,,,,,,,,,,,,,,,
28,EURE ET LOIR,29,LUCE,12938,6103,6835,"52,83",374,6461,M,HUBERT,Pascal,COM,339,M,MIRA,Fernand,PRG,1083,M,LATIMIER,Martial,DVG,1145,M,BENOIST,James,DVG,923,M,MORLAND,Jacques,DL,1192,M,GROLIER,Daniel,DVD,466,M,LOISEAU,Philippe,FN,1063,M,THIOUX,J.Roger,MNR,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,5,BREST-CENTRE,10748,4935,5813,"54,08",142,5671,F,ABILY,GAELLE,COM,475,F,MIGOT,CHRISTIANE,PRG,898,F,LOUSSOUARN,MARIF,VEC,735,M,DIFFER,CLAUDE,ECO,100,M,SIMON ,CHRISTIAN,REG,155,M,FOUREL,PIERRE,REG,170,M,MARZIN,YANNICK,UDF,2534,M,RYCKELYNCK,ROBERT,RPF,294,M,SELLIER,YVES,FN,156,M,MORIZE,OLIVIER,MNR,154,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,6,BRIEC,6961,1657,5304,"76,2",135,5169,M,PERROT,J.CLAUDE,COM,118,M,LE PANN,J.PAUL,SOC,1131,M,ANGOT,ANDRE,RPR,2190,M,ROLLAND,FRANCOIS,DVD,943,M,BERNARD,JOSEPH,DVD,673,M,HERRMANN,JACQUES,FN,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,8,CHATEAULIN,13466,3514,9952,"73,9",442,9510,F,LE GUEN-KOWAL,CLAIRE,COM,669,M,YAMGNANE,KOFI,SOC,4004,M,KERSALE,PIERRE,REG,651,M,QUEINNEC,J.YVES,DIV,125,M,PLOURIN,J.JACQUES,UDF,3576,M,LE GUEN,RAYMOND,FN,342,M,RITTEMARD,PIERRE,MNR,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,9,CHATEAUNEUF-DU-FAOU,10373,2055,8318,"80,19",238,8080,M,RIVIERE,GILLES,COM,332,M,RIOU,FRANCOIS,SOC,3840,M,DERRIEN,DAVID,REG,419,M,JONCOUR,J.RENE,DVD,3202,F,DANIEL,CHRISTINE,FN,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,13,DOUARNENEZ,19024,6722,12302,"64,67",402,11900,M,GRIVEAU,J.LOUIS,EXG,671,M,TUPIN,HUGUES,COM,1058,M,BILLON,ALBERT,SOC,2604,M,UGUEN,BERNARD,VEC,1027,M,JARDIN,YVES,REG,494,M,COROLLER,BERTRAND,DIV,443,M,YOUINOU,YVES,RPR,1593,M,PAUL,PHILIPPE,UDF,3573,M,MONFORT,PIERRE,FN,437,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,14,LE FAOU,4928,1155,3773,"76,56",106,3667,M,LE GOFF,CHRISTIAN,COM,192,M,MELLOUET,ROGER,SOC,1767,F,BERTHEVAS,JACQUELINE,RPR,1573,M,FOURNIER,J.PIERRE,FN,80,M,CLORENNEC,ROGER,MNR,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,16,HUELGOAT,4606,922,3684,"79,98",143,3541,M,CREOFF,DANIEL,COM,2022,M,GUEN,GERARD,VEC,719,M,POINT,J.CLAUDE,RPR,642,F,STOREZ,CECILE,FN,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,17,LANDERNEAU,17991,5674,12317,"68,46",301,12016,F,SIMON,SYLVIANE,EXG,1218,M,CHEVALIER,JEAN,COM,285,F,LE MEN,ANNIE,SOC,2930,M,BORVON,GERARD,VEC,1636,M,LE BORGNE,HERVE,REG,884,F,LE GUEN,M.FRANCOISE,DVD,4713,M,DANIELLOU,CLEMENT,FN,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,18,LANDIVISIAU,12124,3530,8594,"70,88",593,8001,F,DUBROEUCQ,CLOTILDE,SOC,3631,M,PRIGENT,FRANCOIS,RPR,3806,M,PACREAU,BERNARD,FN,329,F,ELEOUET,GENEVIEVE,MNR,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,21,LESNEVEN,16898,4549,12349,"73,08",482,11867,M,MEST,YVON,COM,241,M,LE BIHAN,PIERRE,SOC,1776,M,QUELLEC,PROSPER,DVG,2981,M,RONVEL,JEROME,DVD,6385,M,FABRE,ALAIN,FN,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,22,MORLAIX,18067,6502,11565,"64,01",364,11201,M,MAYER,STEPHANE,COM,554,M,LE GOFF,MICHEL,SOC,2973,M,BARBIER,PIERRE,DVG,2262,M,MARZIN,MICHEL,VEC,1692,M,CAROFF,GILLES,DVD,3295,M,ASTIER,JEAN,FN,289,F,MORIZE,ANNIE,MNR,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,23,OUESSANT,959,158,801,"83,52",28,773,F,TICOS,M. LOUISE,COM,50,M,PALLUEL,DENIS,DVG,317,M,COZAN,J.YVES,DVD,402,M,LE DEUNF,J.CLAUDE,FN,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,26,PLOGASTEL-SAINT-GERMAIN,13874,3328,10546,"76,01",320,10226,M,PLOUZENNEC,PIERRE,SOC,3287,F,MORICEAU,JANICK,VEC,1041,M,CANEVET,MICHEL,UDF,5475,M,LE POUTRE,ANDRE,FN,268,M,GUILLEMOT,ANTOINE,MNR,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,28,PLOUDIRY,3181,685,2496,"78,47",73,2423,M,CARIOU,THIERRY,COM,53,M,MARC,FRANCOIS,SOC,1817,M,CHORLAY,DOMINIQUE,REG,96,M,SIMON,PHILIPPE,DVD,382,M,LAMENDOUR ,ANDRE,FN,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,30,PLOUIGNEAU,8139,1842,6297,"77,37",182,6115,M,BEUZIT,J.PIERRE,COM,877,M,MOREAU,ROBERT,SOC,2478,M,URIEN,JOSEPH,DVD,2625,M,SOUETRE,DOMINIQUE,FN,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,32,PONT-AVEN,13417,4372,9045,"67,41",321,8724,M,PICOL,DANIEL,EXG,1015,M,LE MEUR,J.YVES,SOC,2509,M,PERON,ERIC,ECO,308,F,MOIGN,ISABELLE,REG,378,F,CORRIBRAS,JEANINE,UDF,1040,M,MARTIN,GERARD,DVD,2292,M,RIVET,J.CLAUDE,DVD,655,F,JOUAN,ANNE,FN,288,F,KERLEO,A.MARIE,MNR,239,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,35,QUIMPER-1,16592,6182,10410,"62,74",335,10075,F,PODER,M.CLAIRE,COM,389,M,JOSEPH,J.CLAUDE,SOC,3146,M,QUENTEL,ANDRE,VEC,1429,M,LE MAO,BERNARD,REG,264,M,PHILIPPON,LOIC,REG,561,M,GAGNEPAIN,JEAN-LOUIS,DL,3746,M,MOUTIER,GILLES,FN,262,F,DUPONT-TINGAUD,CLAUDINE,MNR,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,36,QUIMPERLE,15516,5301,10215,"65,84",298,9917,M,LE TOCQUEC,CORENTIN,COM,746,M,LE PENSEC,LOUIS,SOC,5831,M,FAURE,J.JACQUES,VEC,875,M,BIAN,STEPHANE,REG,332,M,DOSSENA,ATTO,DL,1734,M,SELLIN,ALEXIS,FN,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,39,SAINT-RENAN,21877,6763,15114,"69,09",364,14750,M,AUGEREAU,JEAN,EXG,1919,M,CARIOU,ALAIN,COM,450,M,ABALAIN,ROGER,SOC,2963,M,QUILLEVERE,GILBERT,REG,746,M,ANDRE,JACQUES,RPR,846,M,TANGUY-KEREBEL,RONAN,RPF,2308,M,FORICHER,BERNARD,DVD,4933,M,CLOAREC,JOSEPH,FN,401,F,LEAL,M.ANGE,MNR,184,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,41,SCAER,6532,1580,4952,"75,81",159,4793,M,LEBIHAN,JACQUES,EXG,1255,M,KERNEIS,CORENTIN,COM,872,M,DUFLEIT,ROLAND,ECO,315,M,PENN,JEAN,REG,146,M,BUREL,CHARLES,REG,298,F,TRICHE,J.YVONNE,UDF,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,42,SIZUN,3101,622,2479,"79,94",57,2422,M,LEVER,RAYMOND,SOC,838,M,BERVAS,YVES,DIV,149,M,BRETON,J.PIERRE,RPR,1392,M,ELOIRE,PIERRE,FN,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,43,TAULE,7682,2010,5672,"73,83",174,5498,M,PERON,ANDRE,DVG,1964,M,BAYEC,J.FRANCOIS,VEC,720,M,FOLGALVEZ,PIERRE,REG,160,M,MERCIER,RAYMOND,DVD,2466,F,PACREAU,ELISABETH,FN,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,45,BREST-BELLEVUE,8070,4032,4038,"50,04",146,3892,M,CHERBLANC,ANDRE,EXG,204,F,HERE,JACQUELINE,COM,315,M,GOURMELON,JOSEPH,SOC,1697,M,COCQUEBERT,PIERRE,VEC,409,M,HUPEL,ERWAN,REG,61,M,PRIJAC,LUC,REG,88,M,HEBERT,REGIS,DL,882,M,MOULIN,PATRICK,FN,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,48,QUIMPER-2,19201,6759,12442,"64,8",397,12045,M,GUYOMARCH,JEAN,COM,564,F,BLONDIN,MARYVONNE,SOC,3422,M,UGUEN,ALAIN,VEC,1509,M,ANDRO,MARC,ECO,1469,F,LE BRUMANT,MARTINE,REG,272,M,LE ROUX,ALLAIN,RPR,4068,F,HAAS,M.ANNE,FN,318,M,DOR,MICHEL,MNR,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,51,GUIPAVAS,17494,6068,11426,"65,31",288,11138,M,TANGUY,RONAN,COM,1111,M,QUEFFELEC,ALAIN,SOC,3417,M,DANTEC,MARCEL,DVD,6075,F,HERRMANN,CLAUDE,FN,282,M,GUEGUEN,OLIVIER,MNR,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FINISTERE,52,QUIMPER-3,16225,6028,10197,"62,85",405,9792,F,RAINERO,YVONNE,COM,586,F,HURUGUEN,ARMELLE,SOC,2159,M,LAGADEC,BRUNO,PRG,322,M,LE BIGOT,DANIEL,VEC,1673,F,CHAPALAIN,ANNA VARI,REG,584,F,LE GARS,ANNAIG,REG,377,M,JACQUES-SEBASTIEN,SERGE,UDF,3346,M,CORLER,RENE,FN,381,M,DU CHELAS,GEORGES,MNR,364,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,5,ANDUZE,7816,2168,5648,"72,26",351,5297,M,VIALLET,ALAIN,COM,802,M,BONNAL,FELIX,DVG,2347,M,IGLESIAS,BONNIFACIO,DVG,1442,M,LAURENT,HENRI,FN,469,M,LE LEVIER,MICHEL,MNR,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,6,ARAMON,9742,2291,7451,"76,48",355,7096,M,JALLAT,CHRISTIAN,COM,982,M,MENARD,CHARLES,SOC,1096,M,CARRIERE,ALAIN,PRG,1453,M,BOUISSOU,GUY,DL,490,M,BLANC,GERARD,DVD,1849,M,FERAY,ALAIN,FN,729,F,GERMAIN,ISABELLE,MNR,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,7,BAGNOLS-SUR-CEZE,22900,7062,15838,"69,16",710,15128,F,BASTAROLI,LAURETTE,COM,1258,M,VIDAL,JEAN,SOC,6515,M,COUSTON,MAXIME,UDF,2665,M,MENJAUD,LAURENT,DL,1683,M,SALSANO,ALAIN,FN,2379,M,THOUET,J.MICHEL,MNR,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,9,BEAUCAIRE,16305,4544,11761,"72,13",575,11186,F,MILESI,CHANTAL,COM,2852,M,DUPLISSY,GEORGES,SOC,1895,M,BATAILLE,ELIE,DVD,3861,M,BOYER,ANTOINE,FN,1834,M,GERMAIN,OLIVIER,MNR,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,11,GENOLHAC,3412,663,2749,"80,57",157,2592,M,LAGANIER,GUY,COM,1714,M,PRADEN,RENE,SOC,691,F,JANIN,ROSELINE,FN,102,F,RAMOND,BRIGITTE,MNR,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,12,LA-GRAND-COMBE,8393,2347,6046,"72,04",406,5640,M,MALAVIEILLE,PATRICK,COM,2412,M,PEREZ,JOSEPH,SOC,896,M,BOUIX,LUDOVIC,DL,1508,M,KARPE,GERARD,FN,587,M,MAREC,REMI,MNR,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,13,LASALLE,2400,390,2010,"83,75",77,1933,M,BILLEAU,JACQUES,COM,142,M,MENVIEL,REMY,SOC,640,M,FLAISSIER,CHRISTIAN,DVG,919,M,VIDAL,J.PAUL,DVG,129,F,SANCHEZ,SYLVIE,FN,73,M,ROUX,RAYMOND,MNR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,15,LUSSAN,3025,470,2555,"84,46",69,2486,F,SOTO,MONIQUE,COM,156,M,VERDIER,YVAN,SOC,791,M,ROBERT,FRANCIS,PRG,567,M,BLANCHARD,J.MARIE,DVG,291,M,ABATI,RENE,RPR,177,M,COUDERT,BERNARD,UDF,400,M,COMITI,JACQUES,FN,74,M,JEANNEY,PIERRE,MNR,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GARD,16,MARGUERITTES,17884,5495,12389,"69,27",636,11753,M,TOMAS,LUDOVIC,COM,1217,M,QUIOT,MICHEL,SOC,3358,M,VIDAL,SAUVEUR,RPR,1648,M,PORTAL,WILLIAM,DVD,2828,F,RIBANIER,MIREILLE,FN,1843,M,MARTIN,EDMOND,MNR,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
