,Code département,département,Inscrits,Votants,Blancs et nuls,Exprimés,year,election_round,election
1779,24,DORDOGNE,15034,6888,218,6670,2011,t1,cantonales
1780,25,DOUBS,14667,5920,188,5732,2011,t1,cantonales
1781,25,DOUBS,4912,2933,107,2826,2011,t1,cantonales
1782,25,DOUBS,13376,6160,356,5804,2011,t1,cantonales
1783,25,DOUBS,6148,3042,82,2960,2011,t1,cantonales
1784,25,DOUBS,8595,5082,146,4936,2011,t1,cantonales
1785,25,DOUBS,5584,3201,160,3041,2011,t1,cantonales
1786,25,DOUBS,22546,10454,290,10164,2011,t1,cantonales
1787,25,DOUBS,11048,5966,134,5832,2011,t1,cantonales
1788,25,DOUBS,6764,3828,101,3727,2011,t1,cantonales
1789,25,DOUBS,3249,1966,46,1920,2011,t1,cantonales
1790,25,DOUBS,6435,3540,100,3440,2011,t1,cantonales
1791,25,DOUBS,4902,3198,175,3023,2011,t1,cantonales
1792,25,DOUBS,3563,2197,79,2118,2011,t1,cantonales
1793,25,DOUBS,8406,4804,118,4686,2011,t1,cantonales
1794,25,DOUBS,13083,5153,83,5070,2011,t1,cantonales
1795,25,DOUBS,12789,6022,192,5830,2011,t1,cantonales
1796,25,DOUBS,8765,2862,92,2770,2011,t1,cantonales
1797,25,DOUBS,9543,4561,78,4483,2011,t1,cantonales
1798,26,DROME,22047,10164,164,10000,2011,t1,cantonales
1799,26,DROME,16489,7480,116,7364,2011,t1,cantonales
1800,26,DROME,1815,1052,94,958,2011,t1,cantonales
1801,26,DROME,4988,2620,114,2506,2011,t1,cantonales
1802,26,DROME,6120,3541,78,3463,2011,t1,cantonales
1803,26,DROME,6151,3355,84,3271,2011,t1,cantonales
1804,26,DROME,1588,1019,30,989,2011,t1,cantonales
1805,26,DROME,14231,5707,133,5574,2011,t1,cantonales
1806,26,DROME,929,659,28,631,2011,t1,cantonales
1807,26,DROME,10331,5429,87,5342,2011,t1,cantonales
1808,26,DROME,13911,6400,152,6248,2011,t1,cantonales
1809,26,DROME,1274,841,79,762,2011,t1,cantonales
1810,26,DROME,5257,2934,49,2885,2011,t1,cantonales
1811,26,DROME,15723,7364,124,7240,2011,t1,cantonales
1812,26,DROME,9552,4515,75,4440,2011,t1,cantonales
1813,26,DROME,17466,7991,139,7852,2011,t1,cantonales
1814,26,DROME,19186,8509,182,8327,2011,t1,cantonales
1815,26,DROME,8875,3611,87,3524,2011,t1,cantonales
1816,27,EURE,11514,5570,110,5460,2011,t1,cantonales
1817,27,EURE,13219,6003,155,5848,2011,t1,cantonales
1818,27,EURE,3875,2017,74,1943,2011,t1,cantonales
1819,27,EURE,9487,4391,147,4244,2011,t1,cantonales
1820,27,EURE,6596,3012,69,2943,2011,t1,cantonales
1821,27,EURE,8434,3767,121,3646,2011,t1,cantonales
1822,27,EURE,10320,4877,112,4765,2011,t1,cantonales
1823,27,EURE,6629,3232,62,3170,2011,t1,cantonales
1824,27,EURE,12043,5518,122,5396,2011,t1,cantonales
1825,27,EURE,3897,2040,80,1960,2011,t1,cantonales
1826,27,EURE,5638,2504,85,2419,2011,t1,cantonales
1827,27,EURE,10614,4893,65,4828,2011,t1,cantonales
1828,27,EURE,7837,3724,86,3638,2011,t1,cantonales
1829,27,EURE,17925,6875,209,6666,2011,t1,cantonales
1830,27,EURE,7119,2811,48,2763,2011,t1,cantonales
1831,27,EURE,9733,3604,100,3504,2011,t1,cantonales
1832,27,EURE,5721,2890,58,2832,2011,t1,cantonales
1833,27,EURE,8505,3301,63,3238,2011,t1,cantonales
1834,27,EURE,11915,5432,102,5330,2011,t1,cantonales
1835,27,EURE,10655,5425,105,5320,2011,t1,cantonales
1836,27,EURE,13026,5121,111,5010,2011,t1,cantonales
1837,27,EURE,7711,3670,74,3596,2011,t1,cantonales
1838,28,EURE ET LOIR,7264,3891,65,3826,2011,t1,cantonales
1839,28,EURE ET LOIR,13694,6012,145,5867,2011,t1,cantonales
1840,28,EURE ET LOIR,15769,7478,244,7234,2011,t1,cantonales
1841,28,EURE ET LOIR,7255,3424,74,3350,2011,t1,cantonales
1842,28,EURE ET LOIR,1807,892,22,870,2011,t1,cantonales
1843,28,EURE ET LOIR,7730,3592,84,3508,2011,t1,cantonales
1844,28,EURE ET LOIR,6570,3579,85,3494,2011,t1,cantonales
1845,28,EURE ET LOIR,22450,8665,257,8408,2011,t1,cantonales
1846,28,EURE ET LOIR,10970,5096,132,4964,2011,t1,cantonales
1847,28,EURE ET LOIR,3973,2300,69,2231,2011,t1,cantonales
1848,28,EURE ET LOIR,4255,2300,45,2255,2011,t1,cantonales
1849,28,EURE ET LOIR,22232,8967,212,8755,2011,t1,cantonales
1850,28,EURE ET LOIR,12502,4370,114,4256,2011,t1,cantonales
1851,28,EURE ET LOIR,13592,5486,99,5387,2011,t1,cantonales
1852,29,FINISTERE,4411,2254,70,2184,2011,t1,cantonales
1853,29,FINISTERE,7924,3278,339,2939,2011,t1,cantonales
1854,29,FINISTERE,12866,5089,154,4935,2011,t1,cantonales
1855,29,FINISTERE,8909,2941,109,2832,2011,t1,cantonales
1856,29,FINISTERE,12169,6789,147,6642,2011,t1,cantonales
1857,29,FINISTERE,22527,8724,270,8454,2011,t1,cantonales
1858,29,FINISTERE,14221,6855,177,6678,2011,t1,cantonales
1859,29,FINISTERE,21288,9248,215,9033,2011,t1,cantonales
1860,29,FINISTERE,22474,10386,285,10101,2011,t1,cantonales
1861,29,FINISTERE,10252,5018,161,4857,2011,t1,cantonales
1862,29,FINISTERE,13612,6237,145,6092,2011,t1,cantonales
1863,29,FINISTERE,14586,6357,231,6126,2011,t1,cantonales
1864,29,FINISTERE,6642,3564,105,3459,2011,t1,cantonales
1865,29,FINISTERE,13988,6504,152,6352,2011,t1,cantonales
1866,29,FINISTERE,7123,3347,148,3199,2011,t1,cantonales
1867,29,FINISTERE,7595,3696,109,3587,2011,t1,cantonales
1868,29,FINISTERE,14249,7061,149,6912,2011,t1,cantonales
1869,29,FINISTERE,15275,6943,246,6697,2011,t1,cantonales
1870,29,FINISTERE,10689,4648,382,4266,2011,t1,cantonales
1871,29,FINISTERE,15734,7083,129,6954,2011,t1,cantonales
1872,29,FINISTERE,5814,2444,211,2233,2011,t1,cantonales
1873,29,FINISTERE,14072,5918,182,5736,2011,t1,cantonales
1874,29,FINISTERE,11701,4511,161,4350,2011,t1,cantonales
1875,29,FINISTERE,9175,2838,98,2740,2011,t1,cantonales
1876,29,FINISTERE,15684,7436,291,7145,2011,t1,cantonales
1877,29,FINISTERE,9421,2642,90,2552,2011,t1,cantonales
1878,29,FINISTERE,14009,5003,142,4861,2011,t1,cantonales
1879,29,FINISTERE,9219,3210,90,3120,2011,t1,cantonales
1880,30,GARD,16134,8638,168,8470,2011,t1,cantonales
1881,30,GARD,15272,6465,148,6317,2011,t1,cantonales
1882,30,GARD,18889,8021,206,7815,2011,t1,cantonales
1883,30,GARD,1026,661,42,619,2011,t1,cantonales
1884,30,GARD,3181,2231,48,2183,2011,t1,cantonales
1885,30,GARD,4338,2450,65,2385,2011,t1,cantonales
1886,30,GARD,5221,2710,100,2610,2011,t1,cantonales
1887,30,GARD,14714,5610,104,5506,2011,t1,cantonales
1888,30,GARD,14807,7408,329,7079,2011,t1,cantonales
1889,30,GARD,16373,7765,212,7553,2011,t1,cantonales
1890,30,GARD,1090,811,14,797,2011,t1,cantonales
1891,30,GARD,10467,5483,92,5391,2011,t1,cantonales
1892,30,GARD,2815,1555,70,1485,2011,t1,cantonales
1893,30,GARD,11644,5382,175,5207,2011,t1,cantonales
1894,30,GARD,19992,8732,170,8562,2011,t1,cantonales
1895,30,GARD,2415,1313,60,1253,2011,t1,cantonales
1896,30,GARD,1125,794,17,777,2011,t1,cantonales
1897,30,GARD,15337,7537,120,7417,2011,t1,cantonales
1898,30,GARD,14538,7083,107,6976,2011,t1,cantonales
1899,30,GARD,6689,3548,81,3467,2011,t1,cantonales
1900,30,GARD,6774,4057,70,3987,2011,t1,cantonales
1901,30,GARD,10023,3879,63,3816,2011,t1,cantonales
1902,30,GARD,9590,3790,60,3730,2011,t1,cantonales
1903,31,HAUTE GARONNE,3350,2024,107,1917,2011,t1,cantonales
1904,31,HAUTE GARONNE,5281,3127,105,3022,2011,t1,cantonales
1905,31,HAUTE GARONNE,4074,2787,107,2680,2011,t1,cantonales
1906,31,HAUTE GARONNE,3650,2170,76,2094,2011,t1,cantonales
1907,31,HAUTE GARONNE,29118,14360,365,13995,2011,t1,cantonales
1908,31,HAUTE GARONNE,8942,4825,103,4722,2011,t1,cantonales
1909,31,HAUTE GARONNE,4305,2692,48,2644,2011,t1,cantonales
1910,31,HAUTE GARONNE,28833,12520,352,12168,2011,t1,cantonales
1911,31,HAUTE GARONNE,3787,2778,60,2718,2011,t1,cantonales
1912,31,HAUTE GARONNE,6797,3611,194,3417,2011,t1,cantonales
1913,31,HAUTE GARONNE,12921,6038,121,5917,2011,t1,cantonales
1914,31,HAUTE GARONNE,33744,14211,333,13878,2011,t1,cantonales
1915,31,HAUTE GARONNE,10133,5613,104,5509,2011,t1,cantonales
1916,31,HAUTE GARONNE,6894,3749,81,3668,2011,t1,cantonales
1917,31,HAUTE GARONNE,3856,2085,82,2003,2011,t1,cantonales
1918,31,HAUTE GARONNE,16182,8425,169,8256,2011,t1,cantonales
1919,31,HAUTE GARONNE,2911,1683,46,1637,2011,t1,cantonales
1920,31,HAUTE GARONNE,17238,5499,66,5433,2011,t1,cantonales
1921,31,HAUTE GARONNE,23531,8107,103,8004,2011,t1,cantonales
1922,31,HAUTE GARONNE,19595,6752,94,6658,2011,t1,cantonales
1923,31,HAUTE GARONNE,9636,5637,159,5478,2011,t1,cantonales
1924,31,HAUTE GARONNE,18617,6062,109,5953,2011,t1,cantonales
1925,31,HAUTE GARONNE,23755,7241,154,7087,2011,t1,cantonales
1926,31,HAUTE GARONNE,28964,12481,323,12158,2011,t1,cantonales
1927,31,HAUTE GARONNE,36277,14102,320,13782,2011,t1,cantonales
1928,31,HAUTE GARONNE,24571,10482,196,10286,2011,t1,cantonales
1929,31,HAUTE GARONNE,36135,15575,289,15286,2011,t1,cantonales
1930,32,GERS,5342,2349,98,2251,2011,t1,cantonales
1931,32,GERS,3753,2209,122,2087,2011,t1,cantonales
1932,32,GERS,2629,1512,59,1453,2011,t1,cantonales
1933,32,GERS,8039,4332,191,4141,2011,t1,cantonales
1934,32,GERS,2820,1691,74,1617,2011,t1,cantonales
1935,32,GERS,4347,2717,105,2612,2011,t1,cantonales
1936,32,GERS,3541,2448,61,2387,2011,t1,cantonales
1937,32,GERS,3771,2111,136,1975,2011,t1,cantonales
1938,32,GERS,1623,1098,32,1066,2011,t1,cantonales
1939,32,GERS,3859,2425,68,2357,2011,t1,cantonales
1940,32,GERS,3307,2205,70,2135,2011,t1,cantonales
1941,32,GERS,5475,2757,508,2249,2011,t1,cantonales
1942,32,GERS,2179,1571,61,1510,2011,t1,cantonales
1943,32,GERS,2464,1461,141,1320,2011,t1,cantonales
1944,32,GERS,3574,2011,125,1886,2011,t1,cantonales
1945,32,GERS,7054,3172,187,2985,2011,t1,cantonales
1946,33,GIRONDE,10273,5035,65,4970,2011,t1,cantonales
1947,33,GIRONDE,45422,18860,414,18446,2011,t1,cantonales
1948,33,GIRONDE,4127,2595,93,2502,2011,t1,cantonales
1949,33,GIRONDE,11122,5523,187,5336,2011,t1,cantonales
1950,33,GIRONDE,15323,5211,79,5132,2011,t1,cantonales
1951,33,GIRONDE,14314,4892,98,4794,2011,t1,cantonales
1952,33,GIRONDE,9377,4341,119,4222,2011,t1,cantonales
1953,33,GIRONDE,10391,4841,116,4725,2011,t1,cantonales
1954,33,GIRONDE,8973,4426,119,4307,2011,t1,cantonales
1955,33,GIRONDE,1660,1173,27,1146,2011,t1,cantonales
1956,33,GIRONDE,27156,10888,224,10664,2011,t1,cantonales
1957,33,GIRONDE,23450,10330,277,10053,2011,t1,cantonales
1958,33,GIRONDE,11334,4931,116,4815,2011,t1,cantonales
1959,33,GIRONDE,27338,12046,267,11779,2011,t1,cantonales
1960,33,GIRONDE,27464,11048,271,10777,2011,t1,cantonales
1961,33,GIRONDE,3445,1946,48,1898,2011,t1,cantonales
1962,33,GIRONDE,8386,3983,95,3888,2011,t1,cantonales
1963,33,GIRONDE,18446,6709,199,6510,2011,t1,cantonales
1964,33,GIRONDE,5685,3091,71,3020,2011,t1,cantonales
1965,33,GIRONDE,9158,4834,216,4618,2011,t1,cantonales
1966,33,GIRONDE,7359,3857,179,3678,2011,t1,cantonales
1967,33,GIRONDE,6564,3311,70,3241,2011,t1,cantonales
1968,33,GIRONDE,3464,2006,48,1958,2011,t1,cantonales
1969,33,GIRONDE,4916,3047,65,2982,2011,t1,cantonales
1970,33,GIRONDE,3564,2004,50,1954,2011,t1,cantonales
1971,33,GIRONDE,16668,6548,218,6330,2011,t1,cantonales
1972,33,GIRONDE,27609,10140,282,9858,2011,t1,cantonales
1973,33,GIRONDE,22654,8745,177,8568,2011,t1,cantonales
1974,33,GIRONDE,20349,8053,219,7834,2011,t1,cantonales
1975,33,GIRONDE,16514,5723,88,5635,2011,t1,cantonales
1976,33,GIRONDE,29142,11392,261,11131,2011,t1,cantonales
1977,34,HERAULT,14230,6364,211,6153,2011,t1,cantonales
1978,34,HERAULT,34138,15999,293,15706,2011,t1,cantonales
1979,34,HERAULT,1122,695,95,600,2011,t1,cantonales
1980,34,HERAULT,15244,7008,191,6817,2011,t1,cantonales
1981,34,HERAULT,8051,4419,129,4290,2011,t1,cantonales
1982,34,HERAULT,32543,14593,382,14211,2011,t1,cantonales
1983,34,HERAULT,24839,11808,252,11556,2011,t1,cantonales
1984,34,HERAULT,27820,11833,231,11602,2011,t1,cantonales
1985,34,HERAULT,16898,6063,112,5951,2011,t1,cantonales
1986,34,HERAULT,8839,4501,141,4360,2011,t1,cantonales
1987,34,HERAULT,3619,2165,77,2088,2011,t1,cantonales
1988,34,HERAULT,11479,5602,150,5452,2011,t1,cantonales
1989,34,HERAULT,6003,3428,127,3301,2011,t1,cantonales
1990,34,HERAULT,6314,3743,74,3669,2011,t1,cantonales
1991,34,HERAULT,1450,1113,19,1094,2011,t1,cantonales
1992,34,HERAULT,10016,4834,130,4704,2011,t1,cantonales
1993,34,HERAULT,15493,8036,203,7833,2011,t1,cantonales
1994,34,HERAULT,21393,9008,204,8804,2011,t1,cantonales
1995,34,HERAULT,26656,10515,321,10194,2011,t1,cantonales
1996,34,HERAULT,9922,3610,99,3511,2011,t1,cantonales
1997,34,HERAULT,13935,4258,104,4154,2011,t1,cantonales
1998,34,HERAULT,12805,4138,141,3997,2011,t1,cantonales
1999,34,HERAULT,25581,8878,257,8621,2011,t1,cantonales
2000,34,HERAULT,18505,7840,160,7680,2011,t1,cantonales
2001,34,HERAULT,24779,10171,247,9924,2011,t1,cantonales
2002,34,HERAULT,22360,10549,198,10351,2011,t1,cantonales
2003,35,ILLE ET VILAINE,14413,6063,250,5813,2011,t1,cantonales
2004,35,ILLE ET VILAINE,7873,4138,126,4012,2011,t1,cantonales
2005,35,ILLE ET VILAINE,13066,5445,155,5290,2011,t1,cantonales
2006,35,ILLE ET VILAINE,9589,4002,139,3863,2011,t1,cantonales
2007,35,ILLE ET VILAINE,10229,4887,172,4715,2011,t1,cantonales
2008,35,ILLE ET VILAINE,14065,6029,217,5812,2011,t1,cantonales
2009,35,ILLE ET VILAINE,3600,1911,89,1822,2011,t1,cantonales
2010,35,ILLE ET VILAINE,9672,4231,466,3765,2011,t1,cantonales
2011,35,ILLE ET VILAINE,18009,7839,455,7384,2011,t1,cantonales
2012,35,ILLE ET VILAINE,6507,3520,105,3415,2011,t1,cantonales
2013,35,ILLE ET VILAINE,9750,4120,112,4008,2011,t1,cantonales
2014,35,ILLE ET VILAINE,5949,3293,151,3142,2011,t1,cantonales
2015,35,ILLE ET VILAINE,11457,5567,157,5410,2011,t1,cantonales
2016,35,ILLE ET VILAINE,10614,3813,67,3746,2011,t1,cantonales
2017,35,ILLE ET VILAINE,12643,4460,92,4368,2011,t1,cantonales
2018,35,ILLE ET VILAINE,13539,5152,95,5057,2011,t1,cantonales
2019,35,ILLE ET VILAINE,9226,4024,88,3936,2011,t1,cantonales
2020,35,ILLE ET VILAINE,17588,7104,316,6788,2011,t1,cantonales
2021,35,ILLE ET VILAINE,8580,4622,231,4391,2011,t1,cantonales
2022,35,ILLE ET VILAINE,18867,7417,214,7203,2011,t1,cantonales
2023,35,ILLE ET VILAINE,4458,1993,92,1901,2011,t1,cantonales
2024,35,ILLE ET VILAINE,10576,4475,187,4288,2011,t1,cantonales
2025,35,ILLE ET VILAINE,9705,3553,99,3454,2011,t1,cantonales
2026,35,ILLE ET VILAINE,25342,10173,278,9895,2011,t1,cantonales
2027,35,ILLE ET VILAINE,30464,11636,486,11150,2011,t1,cantonales
2028,35,ILLE ET VILAINE,11201,3683,86,3597,2011,t1,cantonales
2029,35,ILLE ET VILAINE,17049,7554,215,7339,2011,t1,cantonales
2030,36,INDRE,5042,2855,104,2751,2011,t1,cantonales
2031,36,INDRE,9816,5388,133,5255,2011,t1,cantonales
2032,36,INDRE,2929,1751,68,1683,2011,t1,cantonales
2033,36,INDRE,3530,2279,80,2199,2011,t1,cantonales
2034,36,INDRE,9500,4497,98,4399,2011,t1,cantonales
2035,36,INDRE,2855,1783,70,1713,2011,t1,cantonales
2036,36,INDRE,5120,2821,79,2742,2011,t1,cantonales
2037,36,INDRE,3530,1870,67,1803,2011,t1,cantonales
2038,36,INDRE,2796,1595,97,1498,2011,t1,cantonales
2039,36,INDRE,3738,2258,68,2190,2011,t1,cantonales
2040,36,INDRE,6576,3881,145,3736,2011,t1,cantonales
2041,36,INDRE,12648,5267,133,5134,2011,t1,cantonales
2042,36,INDRE,10897,4548,158,4390,2011,t1,cantonales
2043,37,INDRE ET LOIRE,10255,4915,108,4807,2011,t1,cantonales
2044,37,INDRE ET LOIRE,17144,8198,205,7993,2011,t1,cantonales
2045,37,INDRE ET LOIRE,8973,4337,145,4192,2011,t1,cantonales
2046,37,INDRE ET LOIRE,7405,3660,89,3571,2011,t1,cantonales
2047,37,INDRE ET LOIRE,3248,2003,54,1949,2011,t1,cantonales
2048,37,INDRE ET LOIRE,5841,3280,64,3216,2011,t1,cantonales
2049,37,INDRE ET LOIRE,5682,3342,101,3241,2011,t1,cantonales
2050,37,INDRE ET LOIRE,17549,7902,160,7742,2011,t1,cantonales
2051,37,INDRE ET LOIRE,4287,2558,72,2486,2011,t1,cantonales
2052,37,INDRE ET LOIRE,4644,2261,85,2176,2011,t1,cantonales
2053,37,INDRE ET LOIRE,6460,3243,231,3012,2011,t1,cantonales
2054,37,INDRE ET LOIRE,11526,4423,140,4283,2011,t1,cantonales
2055,37,INDRE ET LOIRE,9745,3580,80,3500,2011,t1,cantonales
2056,37,INDRE ET LOIRE,10711,3215,100,3115,2011,t1,cantonales
2057,37,INDRE ET LOIRE,11326,4115,154,3961,2011,t1,cantonales
2058,37,INDRE ET LOIRE,10747,4098,235,3863,2011,t1,cantonales
2059,37,INDRE ET LOIRE,11676,4732,77,4655,2011,t1,cantonales
2060,37,INDRE ET LOIRE,16337,7290,178,7112,2011,t1,cantonales
2061,37,INDRE ET LOIRE,16151,7209,163,7046,2011,t1,cantonales
2062,38,ISERE,9342,3582,98,3484,2011,t1,cantonales
2063,38,ISERE,16231,6193,114,6079,2011,t1,cantonales
2064,38,ISERE,1758,1132,19,1113,2011,t1,cantonales
2065,38,ISERE,1927,1299,21,1278,2011,t1,cantonales
2066,38,ISERE,21438,8955,116,8839,2011,t1,cantonales
2067,38,ISERE,10788,5062,77,4985,2011,t1,cantonales
2068,38,ISERE,16855,5886,71,5815,2011,t1,cantonales
2069,38,ISERE,13251,4833,66,4767,2011,t1,cantonales
2070,38,ISERE,14960,6158,108,6050,2011,t1,cantonales
2071,38,ISERE,2775,1772,17,1755,2011,t1,cantonales
2072,38,ISERE,3632,2229,34,2195,2011,t1,cantonales
2073,38,ISERE,19236,7684,124,7560,2011,t1,cantonales
2074,38,ISERE,10638,4916,92,4824,2011,t1,cantonales
2075,38,ISERE,32946,13218,233,12985,2011,t1,cantonales
2076,38,ISERE,7048,2995,47,2948,2011,t1,cantonales
2077,38,ISERE,11589,5842,100,5742,2011,t1,cantonales
2078,38,ISERE,16382,7928,138,7790,2011,t1,cantonales
2079,38,ISERE,18174,6842,104,6738,2011,t1,cantonales
2080,38,ISERE,9005,4339,80,4259,2011,t1,cantonales
2081,38,ISERE,1908,920,161,759,2011,t1,cantonales
2082,38,ISERE,11976,4885,93,4792,2011,t1,cantonales
2083,38,ISERE,21822,9433,186,9247,2011,t1,cantonales
2084,38,ISERE,9469,4756,52,4704,2011,t1,cantonales
2085,38,ISERE,6528,3367,70,3297,2011,t1,cantonales
2086,38,ISERE,32451,13047,277,12770,2011,t1,cantonales
2087,38,ISERE,8129,2952,35,2917,2011,t1,cantonales
2088,38,ISERE,19020,7175,121,7054,2011,t1,cantonales
2089,38,ISERE,10598,3937,101,3836,2011,t1,cantonales
2090,38,ISERE,11407,3357,86,3271,2011,t1,cantonales
2091,39,JURA,4821,2900,78,2822,2011,t1,cantonales
2092,39,JURA,3550,1990,63,1927,2011,t1,cantonales
2093,39,JURA,4778,2757,85,2672,2011,t1,cantonales
2094,39,JURA,2038,1278,43,1235,2011,t1,cantonales
2095,39,JURA,7650,4073,85,3988,2011,t1,cantonales
2096,39,JURA,3846,2361,88,2273,2011,t1,cantonales
2097,39,JURA,4680,2448,57,2391,2011,t1,cantonales
2098,39,JURA,13470,6356,184,6172,2011,t1,cantonales
2099,39,JURA,10225,4960,102,4858,2011,t1,cantonales
2100,39,JURA,4224,2485,58,2427,2011,t1,cantonales
2101,39,JURA,3527,2241,86,2155,2011,t1,cantonales
2102,39,JURA,2386,1548,36,1512,2011,t1,cantonales
2103,39,JURA,9929,4727,121,4606,2011,t1,cantonales
2104,39,JURA,2406,1645,66,1579,2011,t1,cantonales
2105,39,JURA,1755,977,31,946,2011,t1,cantonales
2106,39,JURA,2604,1515,44,1471,2011,t1,cantonales
2107,39,JURA,2869,1838,42,1796,2011,t1,cantonales
2108,40,LANDES,5732,3320,489,2831,2011,t1,cantonales
2109,40,LANDES,8459,4717,189,4528,2011,t1,cantonales
2110,40,LANDES,15861,6704,288,6416,2011,t1,cantonales
2111,40,LANDES,2854,1953,72,1881,2011,t1,cantonales
2112,40,LANDES,3587,2345,74,2271,2011,t1,cantonales
2113,40,LANDES,7708,5171,149,5022,2011,t1,cantonales
2114,40,LANDES,2508,1426,60,1366,2011,t1,cantonales
2115,40,LANDES,8939,4609,232,4377,2011,t1,cantonales
2116,40,LANDES,12940,5817,399,5418,2011,t1,cantonales
2117,40,LANDES,7349,4203,166,4037,2011,t1,cantonales
2118,40,LANDES,8687,4430,174,4256,2011,t1,cantonales
2119,40,LANDES,2707,1400,54,1346,2011,t1,cantonales
2120,40,LANDES,22628,9640,257,9383,2011,t1,cantonales
2121,40,LANDES,4310,2623,73,2550,2011,t1,cantonales
2122,40,LANDES,25034,11191,314,10877,2011,t1,cantonales
2123,41,LOIR ET CHER,9930,4361,99,4262,2011,t1,cantonales
2124,41,LOIR ET CHER,12936,5983,139,5844,2011,t1,cantonales
2125,41,LOIR ET CHER,4654,2534,42,2492,2011,t1,cantonales
2126,41,LOIR ET CHER,4626,2610,101,2509,2011,t1,cantonales
2127,41,LOIR ET CHER,7175,3931,158,3773,2011,t1,cantonales
2128,41,LOIR ET CHER,11803,6472,117,6355,2011,t1,cantonales
2129,41,LOIR ET CHER,4672,2334,56,2278,2011,t1,cantonales
2130,41,LOIR ET CHER,3957,2209,83,2126,2011,t1,cantonales
2131,41,LOIR ET CHER,9416,4371,106,4265,2011,t1,cantonales
2132,41,LOIR ET CHER,10950,5205,135,5070,2011,t1,cantonales
2133,41,LOIR ET CHER,4750,2538,74,2464,2011,t1,cantonales
2134,41,LOIR ET CHER,10216,3924,67,3857,2011,t1,cantonales
2135,41,LOIR ET CHER,5154,1443,28,1415,2011,t1,cantonales
2136,41,LOIR ET CHER,10987,5578,130,5448,2011,t1,cantonales
2137,41,LOIR ET CHER,6733,3088,101,2987,2011,t1,cantonales
2138,42,LOIRE,4264,2132,91,2041,2011,t1,cantonales
2139,42,LOIRE,5179,3006,56,2950,2011,t1,cantonales
2140,42,LOIRE,7569,3934,99,3835,2011,t1,cantonales
2141,42,LOIRE,18896,8635,162,8473,2011,t1,cantonales
2142,42,LOIRE,21372,10072,225,9847,2011,t1,cantonales
2143,42,LOIRE,3378,1880,34,1846,2011,t1,cantonales
2144,42,LOIRE,11642,5429,110,5319,2011,t1,cantonales
2145,42,LOIRE,17452,7371,114,7257,2011,t1,cantonales
2146,42,LOIRE,20139,8196,155,8041,2011,t1,cantonales
2147,42,LOIRE,6264,3493,62,3431,2011,t1,cantonales
2148,42,LOIRE,13509,5109,146,4963,2011,t1,cantonales
2149,42,LOIRE,12266,3905,68,3837,2011,t1,cantonales
2150,42,LOIRE,6521,3656,67,3589,2011,t1,cantonales
2151,42,LOIRE,3293,2071,72,1999,2011,t1,cantonales
2152,42,LOIRE,10111,4951,112,4839,2011,t1,cantonales
2153,42,LOIRE,21089,9876,139,9737,2011,t1,cantonales
2154,42,LOIRE,4007,2330,88,2242,2011,t1,cantonales
2155,42,LOIRE,13008,4757,47,4710,2011,t1,cantonales
2156,42,LOIRE,7087,2216,28,2188,2011,t1,cantonales
2157,42,LOIRE,10136,3438,38,3400,2011,t1,cantonales
2158,42,LOIRE,11042,4038,106,3932,2011,t1,cantonales
2159,43,HAUTE LOIRE,7276,3317,102,3215,2011,t1,cantonales
2160,43,HAUTE LOIRE,1828,1296,33,1263,2011,t1,cantonales
2161,43,HAUTE LOIRE,5769,2794,113,2681,2011,t1,cantonales
2162,43,HAUTE LOIRE,1652,961,56,905,2011,t1,cantonales
2163,43,HAUTE LOIRE,2211,1341,78,1263,2011,t1,cantonales
2164,43,HAUTE LOIRE,3859,2162,145,2017,2011,t1,cantonales
2165,43,HAUTE LOIRE,10366,5331,229,5102,2011,t1,cantonales
2166,43,HAUTE LOIRE,5603,3200,139,3061,2011,t1,cantonales
2167,43,HAUTE LOIRE,2623,1758,48,1710,2011,t1,cantonales
2168,43,HAUTE LOIRE,5698,3025,119,2906,2011,t1,cantonales
2169,43,HAUTE LOIRE,4134,2459,97,2362,2011,t1,cantonales
2170,43,HAUTE LOIRE,3586,2383,58,2325,2011,t1,cantonales
2171,43,HAUTE LOIRE,4470,2736,118,2618,2011,t1,cantonales
2172,43,HAUTE LOIRE,7067,3612,101,3511,2011,t1,cantonales
2173,43,HAUTE LOIRE,8242,3808,94,3714,2011,t1,cantonales
2174,43,HAUTE LOIRE,5093,2222,48,2174,2011,t1,cantonales
2175,43,HAUTE LOIRE,6494,3096,120,2976,2011,t1,cantonales
2176,44,LOIRE ATLANTIQUE,17076,7557,228,7329,2011,t1,cantonales
2177,44,LOIRE ATLANTIQUE,17944,8337,296,8041,2011,t1,cantonales
2178,44,LOIRE ATLANTIQUE,13212,5741,243,5498,2011,t1,cantonales
2179,44,LOIRE ATLANTIQUE,30670,12638,383,12255,2011,t1,cantonales
2180,44,LOIRE ATLANTIQUE,16671,7545,179,7366,2011,t1,cantonales
2181,44,LOIRE ATLANTIQUE,6425,3026,129,2897,2011,t1,cantonales
2182,44,LOIRE ATLANTIQUE,6739,3887,92,3795,2011,t1,cantonales
2183,44,LOIRE ATLANTIQUE,10858,4546,175,4371,2011,t1,cantonales
2184,44,LOIRE ATLANTIQUE,17804,8096,252,7844,2011,t1,cantonales
2185,44,LOIRE ATLANTIQUE,17057,6820,81,6739,2011,t1,cantonales
