Code département,Département,Code canton,Canton,Inscrits,Abstentions,Votants,Blancs et nuls,Exprimés,Sexe 01,Nom 01,Prenom 01,Nuance 01,Voix 01,Sexe2,Nom2,Prénom2,Nuance2,Voix2,Sexe3,Nom3,Prénom3,Nuance3,Voix3
55,MEUSE,1,ANCERVILLE,7785,4146,3639,273,3366,M,CANOVA,Jean-Louis,DVD,2051,M,BILDE,Gérald,FN,1315,,,,,0
55,MEUSE,2,BAR-LE-DUC-NORD,8143,4585,3558,243,3315,M,CORRIER,Roland,SOC,2069,M,ABBAS,Gérard,UMP,1246,,,,,0
55,MEUSE,7,DUN-SUR-MEUSE,2471,828,1643,102,1541,M,BOULANGER,Alain,SOC,664,M,PLUN,Alain,AUT,877,,,,,0
55,MEUSE,10,GONDRECOURT-LE-CHÂTEAU,3699,1535,2164,153,2011,M,LHUILLIER,Daniel,SOC,1127,M,POIROT,André,UMP,884,,,,,0
55,MEUSE,17,SAINT-MIHIEL,5602,2496,3106,327,2779,F,SISMONDINI,Eve,SOC,1359,M,MARTIN,Philippe,DVD,1420,,,,,0
55,MEUSE,23,VAUBECOURT,2363,948,1415,129,1286,M,POUTRIEUX,Olivier,MODM,650,M,THOUVENIN,Emile,DVD,636,,,,,0
55,MEUSE,30,VERDUN-OUEST,7046,4250,2796,182,2614,M,HAZARD,Samuel,SOC,1443,M,LUX,Arsène,DVD,1171,,,,,0
56,MORBIHAN,12,GUÉMENÉ-SUR-SCORFF,5248,1956,3292,99,3193,M,PERRON,Christian,COM,1538,M,TROMILIN,Jean-Jacques,UMP,1655,,,,,0
56,MORBIHAN,16,LOCMINE,11559,5649,5910,301,5609,M,JOUAN,Alain,DVG,2467,M,LORGEOUX,Gérard,UMP,3142,,,,,0
56,MORBIHAN,18,LORIENT-NORD,14592,9021,5571,521,5050,M,JETAIN,Emile,SOC,3681,F,BERGERON,Joëlle,FN,1369,,,,,0
56,MORBIHAN,21,MUZILLAC,10779,5042,5737,226,5511,M,BATARD,François,SOC,2373,M,BROHAN,Joseph,UMP,3138,,,,,0
56,MORBIHAN,25,PLUVIGNER,15955,7957,7998,386,7612,F,DESJARDINS,Bernadette,SOC,3974,M,ROBELET,Fabrice,M-NC,3638,,,,,0
56,MORBIHAN,26,PONTIVY,18886,9975,8911,679,8232,M,LE DORZE,Henri,SOC,5136,M,PERESSE,Yvon,UMP,3096,,,,,0
56,MORBIHAN,28,PORT-LOUIS,22288,10771,11517,586,10931,F,LE MAGUERESSE,Nathalie,SOC,5198,M,LE LUDEC,Jacques,DVD,5733,,,,,0
56,MORBIHAN,29,QUESTEMBERT,12304,5506,6798,280,6518,M,PABOEUF,Paul,SOC,3174,M,BURBAN,Michel,UMP,3344,,,,,0
56,MORBIHAN,30,QUIBERON,15071,8342,6729,293,6436,M,LE GURUN,Luc,SOC,1826,M,PIERRE,Gérard,UMP,4610,,,,,0
56,MORBIHAN,31,LA-ROCHE-BERNARD,11861,6267,5594,218,5376,M,BOURRIGAUD,Joël,DVG,2312,M,GUIHARD,Alain,DVD,3064,,,,,0
56,MORBIHAN,33,ROHAN,7040,4317,2723,593,2130,M,LE TESTE,Pierre,UMP,2130,,,,,0,,,,,0
56,MORBIHAN,34,SAINT-JEAN-BRÉVELAY,7893,3173,4720,163,4557,M,LE CORF,Henri,UMP,1679,M,ROBIN,Guénaël,DVD,2878,,,,,0
56,MORBIHAN,35,SARZEAU,12195,5415,6780,351,6429,M,LEVESQUE,Yves,ECO,2888,M,LAPPARTIENT,David,UMP,3541,,,,,0
56,MORBIHAN,38,VANNES-OUEST,23689,12789,10900,509,10391,M,GALL,André,SOC,5928,M,BERTHOLOM,Denis,UMP,4463,,,,,0
56,MORBIHAN,39,VANNES-CENTRE,16622,9004,7618,336,7282,M,LE QUINTREC,Nicolas,SOC,3246,M,GOULARD,François,UMP,4036,,,,,0
56,MORBIHAN,40,LANESTER,16402,9951,6451,752,5699,M,GUICHARD,Alain,COM,1789,F,THIERY,Thérèse,DVG,3910,,,,,0
56,MORBIHAN,42,PLOEMEUR,23530,13388,10142,732,9410,M,LE MEUR,Loïc,SOC,5658,F,MELIN,Brigitte,DVD,3752,,,,,0
57,MOSELLE,2,BITCHE,9948,5242,4706,366,4340,M,MAURER,Gilbert,SOC,1817,M,HUMBERT,Gérard,DVD,2523,,,,,0
57,MOSELLE,3,BOULAY-MOSELLE,15221,8201,7020,427,6593,M,BOUCHER,André,DVD,4231,M,DURAND-DECAUDIN,Daniel,FN,2362,,,,,0
57,MOSELLE,5,CATTENOM,17271,11025,6246,383,5863,M,LE GAC,Jean,SOC,2760,M,PAQUET,Michel,DVD,3103,,,,,0
57,MOSELLE,6,CHÂTEAU-SALINS,4896,2321,2575,194,2381,M,BENIMEDDOURENE,Gaétan,UMP,1077,M,CORNET,Claude,DVD,1304,,,,,0
57,MOSELLE,7,DELME,4219,1970,2249,159,2090,M,FAIVRE,Jean-Raymond,SOC,834,M,LEROND,Brice,DVD,1256,,,,,0
57,MOSELLE,11,FONTOY,16725,10412,6313,330,5983,M,ALIVENTI,Jacky,SOC,4273,M,BERTRAM,Fabrice,FN,1710,,,,,0
57,MOSELLE,12,FORBACH,13961,8890,5071,260,4811,M,KALINOWSKI,Laurent,SOC,3079,M,ARMAND,Philippe,FN,1732,,,,,0
57,MOSELLE,13,ARS-SUR-MOSELLE,16469,8817,7652,647,7005,M,WANNENMACHER,Jean-Claude,SOC,4160,M,GELSZINNIS,Yves,FN,2845,,,,,0
57,MOSELLE,17,METZ-1,12615,7559,5056,430,4626,M,GROS,Dominique,SOC,2539,F,GROLET,Françoise,FN,2087,,,,,0
57,MOSELLE,18,METZ-2,15859,10108,5751,461,5290,F,PALLEZ,Christiane,SOC,2633,M,JACQUAT,Denis,UMP,2657,,,,,0
57,MOSELLE,20,MONTIGNY-LÈS-METZ,21556,12932,8624,695,7929,M,VETSCH,Lucien,DVD,5262,M,NEMESSANY,Gérard,FN,2667,,,,,0
57,MOSELLE,29,SARREBOURG,19907,11059,8848,601,8247,M,SCHAFF,Jean-Yves,SOC,3638,M,SPRENG,Jean-Pierre,UMP,4609,,,,,0
57,MOSELLE,30,SARREGUEMINES,15029,9658,5371,428,4943,M,CUNAT,Jean-Claude,DVD,3016,M,VIZVARI,Bruno,FN,1927,,,,,0
57,MOSELLE,37,WOIPPY,23285,13599,9686,1131,8555,M,GROSDIDIER,François,UMP,5539,F,TISSERAND,Isabelle,FN,3016,,,,,0
57,MOSELLE,38,YUTZ,22056,14001,8055,323,7732,M,WILLIOT,Yannick,SOC,1943,M,WEITEN,Patrick,DVD,5789,,,,,0
57,MOSELLE,41,FREYMING-MERLEBACH,18690,11121,7569,283,7286,M,KLEINHENTZ,Laurent,SOC,4490,M,VILAIN,Eric,FN,2796,,,,,0
57,MOSELLE,42,ROMBAS,14301,8724,5577,436,5141,M,FOURNIER,Lionel,SOC,2924,M,CROMPIN,Jean,FN,2217,,,,,0
57,MOSELLE,43,MAIZIÈRES-LÈS-METZ,21636,12408,9228,607,8621,M,TERRIER,Gérard,SOC,5357,F,BENOIST,Valérie,FN,3264,,,,,0
57,MOSELLE,44,ALGRANGE,12732,10073,2659,565,2094,M,GORI,René,SOC,2094,,,,,0,,,,,0
57,MOSELLE,45,FAMECK,14026,8493,5533,276,5257,M,ARNOULD,Clément,SOC,3398,F,CLEMENTZ,Patricia,FN,1859,,,,,0
57,MOSELLE,48,MARANGE-SILVANGE,17708,9483,8225,490,7735,M,KLAMMERS,Marcel,SOC,4650,F,HAFFNER,Delphine,FN,3085,,,,,0
57,MOSELLE,49,SAINT-AVOLD-2,16015,9357,6658,346,6312,M,SCHULER,Jean,UMP,3465,M,GOURLOT,Thierry,FN,2847,,,,,0
57,MOSELLE,50,SARREGUEMINES-CAMPAGNE,20612,12009,8603,660,7943,M,KARMANN,Jean,DVD,4682,M,BEGER,Christophe,FN,3261,,,,,0
57,MOSELLE,51,STIRING-WENDEL,19523,11822,7701,357,7344,M,HOLTZ,Jean-Claude,DVD,4595,M,FRIDERICH,Alain,FN,2749,,,,,0
58,NIEVRE,2,LA-CHARITÉ-SUR-LOIRE,8117,4378,3739,392,3347,M,RODRIGUEZ,Constantin,SOC,2292,M,ROLLAND,Thomas,FN,1055,,,,,0
58,NIEVRE,6,CORBIGNY,3880,1557,2323,123,2200,M,MAGNON,Jean-Paul,SOC,1315,M,ROCHARD,Jean-Charles,UMP,885,,,,,0
58,NIEVRE,8,DECIZE,6208,3448,2760,250,2510,M,LASSUS,Alain,SOC,1878,M,BURGUNDER,Hervé,FN,632,,,,,0
58,NIEVRE,14,MONTSAUCHE-LES-SETTONS,3357,1637,1720,142,1578,M,JOLY,Patrice,SOC,1095,M,BLANOT,Harold,FN,483,,,,,0
58,NIEVRE,19,PRÉMERY,3364,1419,1945,115,1830,M,LEGRAIN,Jacques,SOC,962,M,PLISSON,Alexis,AUT,868,,,,,0
58,NIEVRE,23,SAINT-SAULGE,2694,1114,1580,99,1481,M,JAVELLE,Christian,DVG,625,F,LARIVE,Bernadette,DVD,856,,,,,0
58,NIEVRE,28,NEVERS-NORD,8912,5303,3609,293,3316,M,BALLERET,Jean-Louis,SOC,2175,M,MONTOILLE,Adrien,UMP,1141,,,,,0
58,NIEVRE,29,NEVERS-EST,5860,3630,2230,235,1995,F,FLEURY,Delphine,SOC,1338,F,RENARD,Valérie,FN,657,,,,,0
58,NIEVRE,30,NEVERS-SUD,12510,7485,5025,498,4527,F,MORILLON,Yvette,SOC,2725,M,CORDIER,Philippe,M-NC,1802,,,,,0
58,NIEVRE,32,IMPHY,6030,3363,2667,188,2479,M,EYMERY,Georges,SOC,1761,F,BAS,Caroline,FN,718,,,,,0
59,NORD,2,ARMENTIÈRES,38200,21373,16827,1519,15308,M,HAESEBROECK,Bernard,SOC,9369,F,ACS,Nathalie,FN,5939,,,,,0
59,NORD,3,AVESNES-NORD,6529,3639,2890,211,2679,M,HAUSEMONT,Sébastien,SOC,1157,M,POYART,Alain,UMP,1522,,,,,0
59,NORD,5,BAILLEUL-NORD-EST,14184,7548,6636,618,6018,M,VANDEVOORDE,Michel,SOC,3427,F,HOSTALIER,Françoise,UMP,2591,,,,,0
59,NORD,9,BERGUES,14304,6630,7674,508,7166,M,DARCOURT,Jean-Luc,SOC,3122,M,FIGOUREUX,André,UMP,4044,,,,,0
59,NORD,11,BOUCHAIN,19108,10157,8951,544,8407,M,DESPRES,Albert,COM,5842,M,CHAPELAIN,Johan,FN,2565,,,,,0
59,NORD,13,CAMBRAI-EST,16970,9683,7287,627,6660,F,GUIDEZ,Brigitte,SOC,3020,M,SIEGLER,Nicolas,DVD,3640,,,,,0
59,NORD,15,CARNIÈRES,14290,6810,7480,675,6805,F,BATAILLE,Delphine,SOC,4283,M,LAMAND,Mathieu,FN,2522,,,,,0
59,NORD,16,CASSEL,7686,3042,4644,212,4432,M,DECODTS,René,SOC,2102,M,DIEUSAERT,Stéphane,UMP,2330,,,,,0
59,NORD,17,LE-CATEAU-CAMBRÉSIS,12137,5816,6321,402,5919,M,COULON,Laurent,SOC,3982,M,HENNEQUART,Michel,M-NC,1937,,,,,0
59,NORD,19,CONDÉ-SUR-L'ESCAUT,30876,18485,12391,880,11511,M,VAN DER HOEVEN,Serge,COM,6674,F,FEDERBE,Marie-Paule,FN,4837,,,,,0
59,NORD,20,CYSOING,21385,11125,10260,1105,9155,M,MONNET,Luc,UMP,6631,F,LEMAHIEU,Annie,FN,2524,,,,,0
59,NORD,24,DOUAI-SUD,36278,25364,10914,3113,7801,M,BRUNEEL,Alain,COM,7801,,,,,0,,,,,0
59,NORD,25,DUNKERQUE-EST,28666,15158,13508,965,12543,M,VANWAEFELGHEM,Alain,SOC,6676,M,CHRISTOPHE,Paul,M-NC,5867,,,,,0
59,NORD,29,HAZEBROUCK-NORD,18508,9989,8519,550,7969,M,ALLOSSERY,Jean-Pierre,SOC,4738,M,FERAMUS,Jean-Pierre,M-NC,3231,,,,,0
59,NORD,32,LANDRECIES,8198,3555,4643,287,4356,M,LEBLOND,Didier,DVG,2160,M,DELVA,Bernard,M,2196,,,,,0
59,NORD,33,LANNOY,48783,28054,20729,1468,19261,F,VANCOILLIE,Jocya,SOC,9055,F,COTTENYE,Joëlle,M-NC,10206,,,,,0
59,NORD,35,LILLE-EST,18399,11199,7200,417,6783,M,MARCHAND,Frédéric,SOC,4843,M,DUMESNIL,Jean-Rémy,FN,1940,,,,,0
59,NORD,37,LILLE-NORD-EST,29928,18225,11703,938,10765,F,LECHNER,Alexandra,SOC,7674,F,VANEUIL,Pascale,FN,3091,,,,,0
59,NORD,40,LILLE-SUD-EST,30821,17673,13148,1128,12020,M,GODEFROY,Marc,SOC,8110,M,DILLIES,Eric,FN,3910,,,,,0
59,NORD,41,LILLE-SUD-OUEST,20942,14034,6908,412,6496,M,KANNER,Patrick,SOC,4443,M,KINGET,François,UMP,2053,,,,,0
59,NORD,45,MAUBEUGE-SUD,24050,13927,10123,630,9493,M,DRONSART,Philippe,SOC,5750,M,DE BEJARRY,Louis-Armand,FN,3743,,,,,0
59,NORD,48,PONT-À-MARCQ,29035,15929,13106,971,12135,M,RUANT,Jean-Marie,SOC,6254,M,FOUTRY,Luc,UMP,5881,,,,,0
59,NORD,49,LE-QUESNOY-EST,8947,4740,4207,230,3977,M,MANESSE,Michel,SOC,2361,M,CAMBIER,Guislain,UMP,1616,,,,,0
59,NORD,52,ROUBAIX-EST,19750,12875,6875,360,6515,M,MASSROUR,Mehdi,SOC,3982,M,SORRET,Kévin,FN,2533,,,,,0
59,NORD,55,ST-AMAND-RIVE-DROITE,23700,14256,9444,505,8939,M,ROBIN,Aymeric,COM,6267,M,CARTON,Michel,FN,2672,,,,,0
59,NORD,58,SOLESMES,12782,8180,4602,1146,3456,M,FLAMENGT,Georges,SOC,3456,,,,,0,,,,,0
59,NORD,59,SOLRE-LE-CHÂTEAU,6598,3602,2996,248,2748,M,LETY,Philippe,SOC,1921,M,BINOIT,Christian,UMP,827,,,,,0
59,NORD,61,TOURCOING-NORD,45432,28840,16592,1238,15354,F,DEROO,Marie,SOC,8152,M,DASSONVILLE,Gustave,UMP,7202,,,,,0
59,NORD,62,TOURCOING-NORD-EST,34958,23714,11244,828,10416,M,LANNOO,Vincent,SOC,6415,M,KIS,Alexandre,FN,4001,,,,,0
59,NORD,65,VALENCIENNES-EST,35408,21736,13672,795,12877,M,THIEME,Fabien,COM,8111,M,VERFAILLIE,Jean-Noël,UMP,4766,,,,,0
59,NORD,66,VALENCIENNES-NORD,22402,13390,9012,522,8490,M,DULIEU,Jean-Claude,COM,4755,M,CASTIGLIONE,Salvatore,M-NC,3735,,,,,0
59,NORD,72,COUDEKERQUE-BRANCHE,33563,17942,15621,1209,14412,M,CARBON,Joël,SOC,9246,F,KAZ,Sandra,FN,5166,,,,,0
59,NORD,73,GRANDE-SYNTHE,23123,13310,9813,414,9399,M,RAGAZZO,Roméo,SOC,5945,M,BONNET,Pierre,FN,3454,,,,,0
59,NORD,75,ROUBAIX-CENTRE,20342,13278,7064,589,6475,M,TARDY,Renaud,SOC,4160,F,COOLZAET,Françoise,FN,2315,,,,,0
59,NORD,76,VILLENEUVE-D'ASCQ-NORD,20162,11896,8266,536,7730,M,MANIER,Didier,SOC,5686,M,DE WEPPES,François,FN,2044,,,,,0
59,NORD,77,DOUAI-NORD-EST,22673,12614,10059,553,9506,M,CHARTON,Erick,SOC,5873,F,KOCA,Stéphanie,FN,3633,,,,,0
59,NORD,78,SECLIN-NORD,24765,14082,10683,751,9932,M,BAILLOT,Frédéric,SOC,4147,M,WATTEBLED,Dany,MODM,5785,,,,,0
60,OISE,3,BEAUVAIS-NORD-EST,10503,6027,4476,276,4200,M,VIGUIER,Thibaud,SOC,2481,M,HAUDOIRE,Richard,UMP,1719,,,,,0
60,OISE,4,BEAUVAIS-SUD-OUEST,14634,7959,6675,590,6085,F,HOUSSIN,Sylvie,SOC,3101,M,CHENU,Sébastien,UMP,2984,,,,,0
60,OISE,7,CHAUMONT-EN-VEXIN,12594,6802,5792,644,5148,M,LEMAITRE,Gérard,DVD,3257,F,CHOBEAU,Monique,FN,1891,,,,,0
60,OISE,11,CREIL-NOGENT-SUR-OISE,17131,10026,7105,324,6781,M,WEYN,Gérard,SOC,4213,M,GUINIOT,Laurent,FN,2568,,,,,0
60,OISE,12,CRÉPY-EN-VALOIS,21248,11234,10014,868,9146,M,FURET,Jérôme,SOC,5198,M,LETOURNEUR,Jean-Paul,FN,3948,,,,,0
60,OISE,13,CRÈVECOEUR-LE-GRAND,5678,2540,3138,301,2837,M,COET,André,UMP,1859,M,BAUDEAU,Mickaël,FN,978,,,,,0
60,OISE,16,FROISSY,4988,1837,3151,218,2933,F,BAECKELANDT,Josiane,RDG,1193,M,VASSELLE,Alain,UMP,1740,,,,,0
60,OISE,18,GUISCARD,5494,3267,2227,435,1792,M,LECOMTE,Gérard,SOC,88,M,DELAVENNE,Thibaut,DVG,1704,,,,,0
60,OISE,19,LASSIGNY,6634,3105,3529,227,3302,M,FRAU,Thierry,SOC,2189,M,PORTET,Cyril,FN,1113,,,,,0
60,OISE,22,MARSEILLE-EN-BEAUVAISIS,6166,2651,3515,264,3251,F,DUBUT,Isabelle,SOC,1524,M,BISSCHOP,Daniel,DVD,1727,,,,,0
60,OISE,24,MOUY,10374,5308,5066,335,4731,F,DELAFONTAINE,Anne-Claire,SOC,2541,M,FOUCHARD,André,FN,2190,,,,,0
60,OISE,28,NOAILLES,15250,8021,7229,933,6296,M,MANCEL,Jean-François,UMP,3253,F,ITALIANI,Florence,FN,3043,,,,,0
60,OISE,29,NOYON,15183,7642,7541,556,6985,M,DEGUISE,Patrick,SOC,3948,M,GUINIOT,Michel,FN,3037,,,,,0
60,OISE,30,PONT-SAINTE-MAXENCE,19184,11477,7707,524,7183,M,DELMAS,Michel,SOC,3625,M,HRMO,Jean-Claude,UMP,3558,,,,,0
60,OISE,33,SAINT-JUST-EN-CHAUSSÉE,12955,6217,6738,401,6337,M,GOES,Michel,SOC,2502,M,DESMEDT,Frans,UMP,3835,,,,,0
60,OISE,34,SENLIS,23422,13727,9695,1101,8594,M,BASCHER,Jérôme,UMP,5218,F,TROSZCZYNSKI,Mylène,FN,3376,,,,,0
60,OISE,36,CHANTILLY,26610,16450,10160,994,9166,M,MARCHAND,Patrice,UMP,6351,F,BOUSSARD,Elisabeth,FN,2815,,,,,0
61,ORNE,6,BELLÊME,4637,2571,2066,142,1924,M,OFFRET,Michel,SOC,667,M,DE CAFFARELLI,Jean-François,DVD,1257,,,,,0
61,ORNE,7,BRIOUZE,3562,1441,2121,146,1975,M,SALLES,Jean-Pierre,DVD,1122,M,DOUTE,Guy,DVD,853,,,,,0
61,ORNE,8,CARROUGES,3933,1670,2263,205,2058,F,OLIVEIRA,Maryse,DVD,1096,M,ERMESSENT,Eugène-Loïc,DVD,962,,,,,0
61,ORNE,10,DOMFRONT,8109,4272,3837,201,3636,F,JOURDAN,Chantal,SOC,1610,M,LOQUET,Robert,UMP,2026,,,,,0
61,ORNE,15,FLERS-NORD,9752,5384,4368,248,4120,M,COLIN,Gérard,DVG,2659,F,CORVEE,Chantal,DVD,1461,,,,,0
61,ORNE,32,LE THEIL,5407,2635,2772,93,2679,M,THIROUARD,Sébastien,DVG,1324,M,DE COURSON,Gilles,DVD,1355,,,,,0
61,ORNE,36,VIMOUTIERS,5373,2567,2806,170,2636,M,ROSE,Gérard,DVG,1061,M,ROMAIN,Guy,UMP,1575,,,,,0
61,ORNE,37,L'AIGLE-OUEST,6301,3274,3027,210,2817,M,DELAVALLEE,Serge,SOC,1360,F,LOUWAGIE,Véronique,UMP,1457,,,,,0
61,ORNE,38,ALENÇON-3,9457,5243,4214,274,3940,M,PAVIS,Jean-Claude,SOC,2132,M,CHARUEL,Bruno,DVD,1808,,,,,0
61,ORNE,39,ARGENTAN-OUEST,6954,3770,3184,206,2978,M,LEVEILLE,Frédéric,SOC,1931,M,JAGLIN,Xavier,DVD,1047,,,,,0
62,PAS DE CALAIS,2,ARDRES,15039,6198,8841,554,8287,M,LOQUET,Ludovic,DVG,4363,M,CARPENTIER,Bernard,UMP,3924,,,,,0
62,PAS DE CALAIS,3,ARRAS-NORD,13727,7449,6278,530,5748,M,DESFACHELLE,Nicolas,SOC,3949,M,GHEERBRANT,Jean-Dominique,M-NC,1799,,,,,0
62,PAS DE CALAIS,4,ARRAS-SUD,23074,11277,11797,1307,10490,M,COTTIGNY,Jean-Louis,SOC,6882,F,DURIEZ,Marie-Christine,FN,3608,,,,,0
62,PAS DE CALAIS,6,AUDRUICQ,18795,9081,9714,643,9071,M,MAJEWICZ,Olivier,SOC,5108,M,PLANQUE,Olivier,UMP,3963,,,,,0
62,PAS DE CALAIS,8,AVESNES-LE-COMTE,6957,2872,4085,372,3713,M,DEFONTAINE,Jean-Pierre,RDG,2009,F,BERTON,Christiane,M-NC,1704,,,,,0
62,PAS DE CALAIS,10,BEAUMETZ-LÈS-LOGES,9578,3928,5650,630,5020,M,PETIT,Michel,UMP,3587,M,D'HOLLANDER,Jean-Pierre,FN,1433,,,,,0
62,PAS DE CALAIS,14,BOULOGNE-SUR-MER-SUD,17290,9542,7748,662,7086,M,BALY,Christian,SOC,4831,M,GOLLIOT,Antoine,FN,2255,,,,,0
62,PAS DE CALAIS,15,CALAIS-NORD-OUEST,20718,11191,9527,674,8853,M,HENIN,Jacky,COM,4070,M,HAMY,Michel,DVD,4783,,,,,0
62,PAS DE CALAIS,16,CALAIS-CENTRE,20857,11830,9027,940,8087,M,VASSEUR,Philippe,SOC,4779,F,VERNALDE,Françoise,FN,3308,,,,,0
62,PAS DE CALAIS,17,CAMBRIN,14874,7857,7017,415,6602,F,DURIEZ,Odette,SOC,4281,F,DECOBERT,Dalila,FN,2321,,,,,0
62,PAS DE CALAIS,18,CAMPAGNE-LÈS-HESDIN,8517,2912,5605,347,5258,M,LEJOSNE,Eric,SOC,2584,M,TETARD,Ghislain,UMP,2674,,,,,0
62,PAS DE CALAIS,19,CARVIN,18006,10069,7937,535,7402,M,MACIEJASZ,Daniel,SOC,4638,M,SZCZUREK,Christopher,FN,2764,,,,,0
62,PAS DE CALAIS,21,DESVRES,11382,4596,6786,614,6172,M,PRUDHOMME,Claude,SOC,3706,M,VIDAL,Frédéric,UMP,2466,,,,,0
62,PAS DE CALAIS,22,ETAPLES,15135,8725,6410,534,5876,M,CYFFERS,Jean-Bernard,SOC,2910,F,MARGUERITTE,Geneviève,M-NC,2966,,,,,0
62,PAS DE CALAIS,28,HOUDAIN,15261,11122,4139,971,3168,M,DEWALLE,Daniel,COM,3168,,,,,0,,,,,0
62,PAS DE CALAIS,33,LILLERS,17109,8390,8719,828,7891,M,ANDRIES,Lucien,COM,4917,M,DELBECQUE,Benoît,UMP,2974,,,,,0
62,PAS DE CALAIS,39,LE PARCQ,5754,2509,3245,285,2960,M,DUPONT,Bernard-Marie,DVG,1210,M,DARQUE,Jean-Claude,DVD,1750,,,,,0
62,PAS DE CALAIS,43,SAINT-POL-SUR-TERNOISE,11350,4937,6413,458,5955,M,LOUF,Maurice,SOC,3700,M,HENIART,Yves,DVD,2255,,,,,0
62,PAS DE CALAIS,45,VIMY,18248,8387,9861,1050,8811,M,ALEXANDRE,Bertrand,DVG,5435,M,BRICE,Laurent,FN,3376,,,,,0
62,PAS DE CALAIS,46,VITRY-EN-ARTOIS,21601,11187,10414,680,9734,M,STIENNE,Martial,COM,6455,M,DENGHIN,Dominique,FN,3279,,,,,0
62,PAS DE CALAIS,49,LENS-NORD-EST,15508,9314,6194,450,5744,F,LEDENT,Marie-Paule,SOC,3248,M,BAUDRIN,Freddy,FN,2496,,,,,0
62,PAS DE CALAIS,52,AVION,15812,8827,6985,302,6683,M,TELLIER,Jean-Marc,COM,4731,M,MULLIER,Jean-Luc,FN,1952,,,,,0
62,PAS DE CALAIS,53,BÉTHUNE-SUD,14867,8032,6835,394,6441,M,DELANNOY,Alain,SOC,4241,M,DEMANNE,Thomas,FN,2200,,,,,0
62,PAS DE CALAIS,54,CALAIS-EST,17773,9407,8366,609,7757,M,PERON,Serge,SOC,5017,F,BOURGEOIS,Marie-Christine,FN,2740,,,,,0
62,PAS DE CALAIS,58,ARRAS-OUEST,13656,7489,6167,418,5749,M,DETOURNE,Antoine,SOC,2867,F,BOCQUILLET,Denise,MODM,2882,,,,,0
62,PAS DE CALAIS,60,LIÉVIN-SUD,18060,9921,8139,530,7609,M,DUPORGE,Laurent,SOC,5354,M,FRUCHART,Roger,FN,2255,,,,,0
62,PAS DE CALAIS,64,BARLIN,13853,7718,6135,437,5698,M,DAGBERT,Michel,SOC,3579,F,SNIATECKI,Chantal,FN,2119,,,,,0
62,PAS DE CALAIS,65,BOULOGNE-SUR-MER-NORD-OUEST,13623,8093,5530,452,5078,M,DUPILET,Dominique,SOC,3534,M,SONVILLE,Michel,FN,1544,,,,,0
62,PAS DE CALAIS,66,CALAIS-SUD-EST,14657,8623,6034,553,5481,M,LEVAILLANT,Marcel,COM,3244,M,VERNALDE,Jean-Jacques,FN,2237,,,,,0
62,PAS DE CALAIS,67,ROUVROY,14897,8163,6734,262,6472,M,WATRIN,Dominique,COM,4292,M,FUDALA,Pierre,FN,2180,,,,,0
62,PAS DE CALAIS,69,BERCK,18584,8659,9925,650,9275,F,DELATTRE,Annie,SOC,4313,M,COUSEIN,Bruno,UMP,4962,,,,,0
62,PAS DE CALAIS,70,BÉTHUNE-EST,16170,9063,7107,634,6473,M,GAQUERE,Raymond,SOC,4432,F,GERONNEZ,Evelyne,FN,2041,,,,,0
62,PAS DE CALAIS,73,DOUVRIN,14790,7987,6803,475,6328,M,WALLET,Frédéric,SOC,3801,M,BAILLEUL,Patrick,FN,2527,,,,,0
62,PAS DE CALAIS,74,MONTIGNY-EN-GOHELLE,14079,7688,6391,267,6124,M,PICQUE,Jean-Marie,SOC,3384,M,BRIOIS,Steeve,FN,2740,,,,,0
62,PAS DE CALAIS,76,LE PORTEL,13308,7808,5500,337,5163,M,ETIENNE,Jean-Claude,SOC,3054,M,FEUTRY,Laurent,DVD,2109,,,,,0
63,PUY DE DOME,2,AMBERT,8594,4182,4412,205,4207,M,DOUARRE,Jacquie,COM,2383,M,SAUVADE,Michel,MODM,1824,,,,,0
63,PUY DE DOME,6,BILLOM,7616,3642,3974,368,3606,M,BUCHE,Jean-Pierre,PG,1851,M,GUILLON,Pierre,SOC,1755,,,,,0
63,PUY DE DOME,8,CHAMPEIX,5306,3125,2181,521,1660,M,TIXIER,Luc,SOC,1660,,,,,0,,,,,0
63,PUY DE DOME,13,CLERMONT-FERRAND-SUD-OUEST,9563,5602,3961,231,3730,F,BRIAT,Dominique,SOC,2007,F,LAFAYE,Claudine,M-NC,1723,,,,,0
63,PUY DE DOME,16,CUNLHAT,1978,705,1273,74,1199,M,LUCOT,Ludovic,COM,708,M,BERNARD,Jean,M-NC,491,,,,,0
63,PUY DE DOME,19,ISSOIRE,15887,8225,7662,600,7062,M,CHABAUD,Robert,DVG,4275,M,BARRAUD,Bertrand,M-NC,2787,,,,,0
63,PUY DE DOME,22,LEZOUX,10646,4720,5926,281,5645,M,MONEYRON,Florent,SOC,3031,F,GAGNADRE,Marie-Gabrielle,UMP,2614,,,,,0
63,PUY DE DOME,23,MANZAT,7963,3935,4028,423,3605,M,PINET,Pierre,COM,1389,M,ESCURE,Alain,DVG,2216,,,,,0
63,PUY DE DOME,26,MONTAIGUT,6552,2756,3796,168,3628,F,RAY,Pierrette,DVG,2174,M,ROBERT,Alain,UMP,1454,,,,,0
63,PUY DE DOME,28,PIONSAT,2206,577,1629,65,1564,M,DUMAS,Laurent,SOC,880,M,GAUMET,Jérôme,UMP,684,,,,,0
