Code département,Département,Code canton,Canton,Inscrits,Abstentions,Votants,taux de participation (%),Blancs et nuls,Exprimés,Sexe 01,Nom 01,Prenom 01,Nuance 01,Voix 01,Sexe 02,Nom 02,Prenom 02,Nuance 02,Voix 02,Sexe 03,Nom 03,Prenom 03,Nuance 03,Voix 03,Sexe 04,Nom 04,Prenom 04,Nuance 04,Voix 04,Sexe 05,Nom 05,Prenom 05,Nuance 05,Voix 05,Sexe 06,Nom 06,Prenom 06,Nuance 06,Voix 06,Sexe 07,Nom 07,Prenom 07,Nuance 07,Voix 07,Sexe 08,Nom 08,Prenom 08,Nuance 08,Voix 08,Sexe 09,Nom 09,Prenom 09,Nuance 09,Voix 09,Sexe 10,Nom 10,Prenom 10,Nuance 10,Voix 10,Sexe 11,Nom 11,Prenom 11,Nuance 11,Voix 11
5,HAUTES ALPES,8,EMBRUN,8157,2130,6027,"73,89",179,5848,M,SIRI,Richard,UMP,3845,M,MALUSI,Roland,DVG,1247,M,LADOUX,Gérard,COM,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,9,GAP-CAMPAGNE,3727,757,2970,"79,69",133,2837,M,PARA,Roger,UMP,1278,M,JAUBERT,Jean-Pierre,SOC,647,M,MISTRAL,Jean-Marie,DVG,549,M,OLIVIER,Michel,VEC,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,10,LA GRAVE,737,125,612,"83,04",17,595,M,CRET,Xavier,DVD,350,M,SEVREZ,Jean-Pierre,DVG,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,11,GUILLESTRE,4956,1251,3705,"74,76",493,3212,M,CANNAT,Marcel,DVD,3212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,12,LARAGNE-MONTEGLIN,4529,766,3763,"83,09",156,3607,M,TRUPHEME,Auguste,DVG,2695,M,CARRE,Michel,M-NC,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,14,ORCIERES,1590,237,1353,"85,09",53,1300,M,RICOU,Patrick,UMP,822,M,EYRAUD,Jean-Pierre,SOC,347,M,CAMPEL,Gérard,COM,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,15,ORPIERRE,1008,148,860,"85,32",38,822,F,RAVEL,Julie,DVG,630,M,SCHÜLER,Jean,DVG,137,M,LIOTARD,Christian,DVD,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,16,RIBIERS,1367,262,1105,"80,83",40,1065,M,MOULLET,Albert,UMP,771,M,KARAVOKYROS,Dimitrius,SOC,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,19,SAINT-ETIENNE-EN-DEVOLUY,902,201,701,"77,72",145,556,M,BERNARD,Jean-Marie,UMP,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,25,BRIANCON-SUD,7529,2352,5177,"68,76",213,4964,F,ESTACHY,Monique,UMP,1781,F,GUERIN,Nicole,SOC,1188,M,LEROY,Pierre,VEC,534,M,SYLVESTRE,Michel,UDFD,525,M,GILI-TOS,André,DVG,352,M,MASSE,Michel,DVD,307,M,BLONDEL,Stéphan,DVD,277,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,27,GAP-NORD-EST,4530,1691,2839,"62,67",114,2725,M,PASSERON,Jean-Marc,DVD,1280,M,FEUTRIER,Claude,SOC,1140,M,MASCARELLI ,Bernard,COM,155,F,LALIN-LEPREVOST,Annie,UDFD,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,28,GAP-NORD-OUEST,2767,919,1848,"66,79",66,1782,M,BLANC,Guy,DVG,1294,M,MARTIN,Jean-Pierre,UMP,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HAUTES ALPES,30,GAP-SUD-OUEST,7098,2764,4334,"61,06",290,4044,M,GRAGLIA,Christian,SOC,1862,M,PAVIE,Emile,UMP,1506,M,VERCOUTRE,André,UDFD,362,M,GUARDABASCIO,Antoine,COM,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,1,ANTIBES-BIOT,25478,11127,14351,"56,33",598,13753,M,PAUGET,Eric,UMP,7977,M,PIEL,Gérard,COM,2215,M,COCHART,Jean-Pierre,SOC,1906,F,MADEC-VERCNOCKE,Edwige,UDFD,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,2,LE-BAR-SUR-LOUP,24690,8988,15702,"63,6",781,14921,M,ROSSI,Michel,UMP,8655,F,TOUTLEMONDE,Ghislaine,SOC,4814,F,DUMAS,Cécile,COM,1452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,3,BEAUSOLEIL,8342,3912,4430,"53,1",126,4304,M,SPINELLI,Gérard,AUT,1570,M,VIAL,Robert,UMP,816,M,VIALE,Joseph,DVD,481,F,HOURTIC,Brigitte,DVG,469,M,BELLA,Lucien,ECO,390,F,GOTRAND,Patricia,DVD,301,F,SIMON,Anne-Marie,DVD,216,M,LEVY,Serge,DVG,61,,,,,,,,,,,,,,,
6,ALPES MARITIMES,4,BREIL-SUR-ROYA,2789,546,2243,"80,42",96,2147,M,MARY,Gilbert,UMP,1204,M,MASSEGLIA,Michel,COM,750,M,FAYE,Georges Marcel,SOC,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,6,CANNES-EST,19373,8414,10959,"56,57",307,10652,M,LISNARD,David,DVD,4554,F,HERICORD,Jacqueline,UMP,3483,M,RAYNAUD,Jean-Marc,SOC,1698,M,COPIN,Sébastien,FN,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,7,CONTES,12419,3333,9086,"73,16",321,8765,M,TUJAGUE,Francis,COM,5521,M,CERAGIOLI,Christophe,UMP,2105,M,CARLES,Marc-André,DVG,1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,13,MENTON-EST,18116,6717,11399,"62,92",477,10922,F,GIUDICELLI,Colette,UMP,4281,M,GIORGIO,Thierry,DVD,2701,F,GERARD,Pascale,SOC,1946,M,CUCINELLI,Jean-Michel,COM,692,F,MATHIEU,Monique,FN,681,M,BRIAND,Philippe,UDFD,621,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,14,NICE-1,11853,4861,6992,"58,99",246,6746,M,CIOTTI,Eric,UMP,2741,M,CONCAS,Marc,SOC,2080,M,ROULLIER,Alain,DVD,383,F,SCHENARDI,Lydia,FN,378,M,FRANCOIS,Michel,ECO,285,F,LACROIX,Céline,DVG,231,F,MO-BOIS,Colette,COM,228,F,DUCONSEILLE,Doriane,EXG,176,M,LESCURE,Dominique,EXD,150,M,RICERCHI,Christophe,EXG,94,,,,,
6,ALPES MARITIMES,15,NICE-2,12653,5719,6934,"54,8",234,6700,M,ICART,Jean,UMP,2390,M,LIBRATI,Yann,SOC,1736,F,FERRARI,Brigitte,DVD,938,M,LEBEAU,Jean-Marc,FN,473,M,MINETTO,André,UDFD,327,M,MEZZASALMA,Régis,COM,317,M,VARDON,Philippe,EXD,283,F,COLON,Roselyne,DVG,236,,,,,,,,,,,,,,,
6,ALPES MARITIMES,17,NICE-4,11581,5420,6161,"53,2",150,6011,M,VEROLA,Auguste,UMP,2933,F,GAUTIER,Sylvie,SOC,937,F,TANAUJI-DAHAN,Brigitte,DVD,737,M,MULLER,Jean-Michel,FN,493,M,CARREZ,Frédéric,UDFD,327,M,SIMON,Joël,DVG,270,M,AVALLONI,Philippe,COM,163,F,CARON,Elisabeth,EXG,151,,,,,,,,,,,,,,,
6,ALPES MARITIMES,20,ROQUESTERON,3811,797,3014,"79,09",85,2929,M,MORANI,Pierre-Guy,UMP,2066,M,BIANCONI,Fabrizio,SOC,608,M,DESGRANGES,Alain,COM,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,21,SAINT-AUBAN,2821,546,2275,"80,65",511,1764,M,GUEGUEN,Thierry,UMP,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,22,SAINT-ETIENNE-DE-TINEE,2493,345,2148,"86,16",126,2022,M,ESTROSI,Christian,UMP,1714,M,LAVITOLA,Emeric,SOC,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,24,SAINT-SAUVEUR-SUR-TINEE,2917,493,2424,"83,1",73,2351,M,BLANCHI,Fernand,UMP,1629,F,MATTEUDI,Jeannine,SOC,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,26,SOSPEL,3295,860,2435,"73,9",97,2338,M,LORENZI,Jean-Mario,UMP,1599,M,HVIDSTEN,Axel,ECO,445,M,LEYDER,Dominique,DVD,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,28,VENCE,20658,7670,12988,"62,87",546,12442,F,DOUBLE-BATTISTELLA,Annie,UMP,3057,F,SATTONNET,Anne,DVD,2743,M,NIRASCOU,Gérard,DVD,2236,F,ALINAT,Catherine,SOC,2219,M,MIRAN,Patrice,ECO,1122,M,FIORI,Jean-Louis,COM,1065,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,31,TENDE,2350,415,1935,"82,34",87,1848,M,BALARELLO,José,UMP,1266,M,TOMASINI,Michel,COM,419,M,BENITA-CROVESI,Philippe,SOC,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,33,NICE-6,17192,7636,9556,"55,58",377,9179,M,MANGIAPAN,Jean-Pierre,UMP,3798,M,LAIGLE,Pierre,DVG,1333,M,PECHENOT,Vincent,VEC,1242,M,FAUDI,Jean-Louis,FN,980,M,BENARD,Fabien,UDFD,636,F,GAZIELLO,Emmanuelle,COM,564,M,LOEUILLET,Benoît,EXD,467,M,PISONI,Jean-Pierre,EXG,159,,,,,,,,,,,,,,,
6,ALPES MARITIMES,34,LE CANNET,20272,8970,11302,"55,75",207,11095,M,TAMBAY,Patrick,UMP,6131,M,GARCIA ABIA ,José,SOC,1719,M,TOULET,Laurent,DVD,1504,M,LIGONIE,Bruno,FN,810,M,BERNASCONI,Pierre,COM,741,M,SERVAS,Philippe,DVD,190,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,39,NICE-9,21212,8715,12497,"58,91",509,11988,M,CALZA,Joseph,UMP,4948,F,MATRINGE,Michèle,SOC,2223,F,SALICETI,Hélène,DVD,1703,M,MIRABELLO,Daniel,FN,1053,M,RAZEAU,Christian,UDFD,853,M,ALCARAZ,Modeste,COM,558,F,LE LIBOUX,Anik,DVG,522,F,VEDOVATI,Josiane,EXG,128,,,,,,,,,,,,,,,
6,ALPES MARITIMES,43,NICE-13,16532,6630,9902,"59,9",344,9558,M,COLOMAS,Honoré,UMP,4734,F,MOUTON,Adeline,COM,1378,M,PIGLI,Gilbert,FN,966,M,FQIH,Mohamad,SOC,641,M,DUTERTRY,Alain,RDG,454,F,MARCHAND,Myriam,EXD,404,M,DELLA SUDDA,Bruno,EXG,362,M,ROY,Alexandre,DVD,278,M,BELATI,Salah,DVG,224,M,BACINO,Laurent,EXG,117,,,,,
6,ALPES MARITIMES,45,CAGNES-SUR-MER-OUEST,27711,11809,15902,"57,39",448,15454,M,LUCA,Lionnel,UMP,10328,F,AUDIN,Nathalie,SOC,2037,M,OLLIVIER,Jean-Yves,ECO,1076,M,CHATEAU,Alain,UDFD,955,F,CALIEZ,Josette,FN,744,M,PAULUS,Jean-Louis,EXG,314,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,46,MOUGINS,32466,13025,19441,"59,88",1006,18435,F,LAURIERE,Claudine,UMP,8236,F,GOURDON,Marie-Louise,ECO,7475,M,BEROUD,Daniel,UDFD,1509,M,BONNET,Patrick,COM,1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,49,CANNES-CENTRE,20385,8494,11891,"58,33",329,11562,M,TABAROT,Philippe,UMP,3753,M,SANTELLI-ESTRANY,Christophe,DVD,3018,M,MARTINEZ,Jean,DVD,2622,M,SITE,Pierre,SOC,1214,M,MEYFFRET,Claude,COM,538,M,BUERCH,Philippe,DVD,417,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,50,CARROS,12006,4076,7930,"66,05",270,7660,M,DAMIANI,Antoine,SOC,3296,M,TORNATORE,Emile,COM,2524,M,GASTAUD,Roger,UMP,1706,F,PAULUS,Michelle,EXG,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ALPES MARITIMES,52,MENTON-OUEST,14400,5549,8851,"61,47",442,8409,M,CESARI,Patrick,UMP,5216,M,HILL,Jean-Marie,DVD,1870,M,PASCAULT,Hervé,UDFD,808,M,MIMOUNI,Dov,DVD,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,3,AUBENAS,14211,4959,9252,"65,1",277,8975,M,CONSTANT,Jean-Pierre,UMP,3844,M,CHAZE,Max,DVG,2258,F,FARGIER ,Claudette,SOC,1244,M,ARNOU,Eric,VEC,657,M,GRANGIS,Christian,FN,516,M,DUFAU,Thierry,UDFD,456,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,4,BOURG-SAINT-ANDEOL,11745,3131,8614,"73,34",269,8345,M,TERRASSE,Pascal,SOC,5837,M,GARREAUD,Alain,UMP,1468,M,LAURENT,Henri,FN,618,M,GUIGON,André,COM,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,5,BURZET,1234,164,1070,"86,71",22,1048,M,ALEXANDRE,Jacques,DVD,447,M,COMTE,Gabriel,DVD,309,M,GANDON,Jean-Claude,DVG,210,M,MAZE,Christian,SOC,74,M,HODGKINSON,John,EXD,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,7,CHOMERAC,7221,1860,5361,"74,24",177,5184,M,MARTIN,Alain,DVD,2534,F,POLLARD-BOULOGNE,Annie,SOC,1334,F,AVEZARD,Lynes,COM,620,M,ROBERT,Christian,FN,364,M,KINDO,Yann,EXG,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,8,COUCOURON,1989,198,1791,"90,05",46,1745,M,GENEST,Jacques,UMP,828,M,BERNARD,Michel,SOC,453,M,SURREL,Joseph,UDFD,395,M,LAFOND,Rémi,COM,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,11,LARGENTIERE,5829,1418,4411,"75,67",140,4271,M,DURAND,Jean-Roger,M-NC,2198,M,MANENT,Pierre,SOC,1304,F,GALLICE-BRUNIER,Marie,VEC,458,M,CROUZET,Gérard,COM,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,14,ROCHEMAURE,5690,1445,4245,"74,6",135,4110,M,COTTA,Robert,COM,2557,M,FERROUSSIER,Franck,UMP,640,M,SORBIER,Eric,UDFD,617,M,CHARMARTY,Joël,FN,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,15,SAINT-AGREVE,3434,750,2684,"78,16",105,2579,M,WEISS,Maurice,RDG,1571,M,DESBOS,Jérôme,DVD,768,M,ASTIER,Jean-Pierre,COM,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,19,SAINT-PERAY,20110,6766,13344,"66,36",232,13112,M,DUBAY,Jacques,DVD,5805,M,DARNAUD,Mathieu,UMP,3254,F,ROLIN,Catherine,SOC,3042,M,JAMON,Enric,COM,649,F,LAURENT,Suzanne,FN,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,21,SATILLIEU,6184,1315,4869,"78,74",73,4796,M,GIRAUD,Pierre,DVD,2400,M,DESBOS,Sylvain,DVD,1276,F,BATTEUX,Roselyne,SOC,670,F,NORMAND,Myriam,COM,293,F,CHARMARTY,Marie-France,FN,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,22,SERRIERES,8556,2207,6349,"74,21",242,6107,M,DUCHAMP,Denis,DVG,3168,M,MOLINA,Richard,DVD,2163,M,RICHARD,Claude,FN,444,M,BONNET,Fernand,COM,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,23,THUEYTS,6232,1330,4902,"78,66",197,4705,M,BRUCHET,Gérard,DVG,2359,M,TESTON,Daniel,DVD,1296,M,BARDINE,Jean-Pierre,COM,1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,24,TOURNON,17416,4883,12533,"71,96",408,12125,M,DARNAUD,Michel,DVD,4552,M,QUINKAL,Maurice,RDG,4199,M,MOURGUES,Jean-Claude,VEC,1837,M,DURIEUX,Jean-Claude,FN,863,M,VAGANAY,Benoît,COM,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,26,VALLON-PONT-D'ARC,6657,1523,5134,"77,12",140,4994,M,DIVOL,Max,DVD,2141,M,UGHETTO,Laurent,SOC,1717,M,TENDIL,Marc,COM,481,M,GIBERT,Alain,VEC,378,M,CHALVET,Alain,UDFD,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,28,VERNOUX-EN-VIVARAIS,3238,633,2605,"80,45",97,2508,F,FINIELS,Martine,SOC,803,M,CIMAZ,Michel,COM,673,M,SALLIER,Alain,DVD,658,M,GREVE,Gilbert,DVD,281,F,ROBERT,Rolande,FN,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,29,VILLENEUVE-DE-BERG,7590,1662,5928,"78,1",121,5807,F,LAURENT,Geneviève,DVD,1977,M,ROUX,Jean-Paul,DVG,1852,F,LOUIS,Véronique,SOC,1570,M,ARSAC,Thierry,FN,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,ARDECHE,33,VALS-LES-BAINS,9085,2544,6541,72,226,6315,M,PERRIER,Bernard,DVD,2766,M,FANGIER,Georges,SOC,2118,M,VERMOREL,Guillaume,VEC,552,F,PONTON,Mireille,COM,499,M,RIOUAL,Georges,FN,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,1,ASFELD,4114,1105,3009,"73,14",186,2823,F,GATINOIS,Mireille,UMP,1983,M,HARLAUT,Serge,DVG,536,M,GUILLAUME,Paul,FN,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,2,ATTIGNY,2434,518,1916,"78,72",100,1816,M,BOURGEOIS,Noël,UMP,1404,F,MACQUART,Galina,COM,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,3,BUZANCY,1703,252,1451,"85,2",33,1418,M,VERNEL,Pierre,UMP,723,F,THOMAS,Marie-Line,SOC,638,M,GUILBERT,Laurent,FN,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,4,CARIGNAN,7228,2005,5223,"72,26",207,5016,M,PLUTA,Joseph,DVD,1875,F,CHAYOT,Christine,SOC,1417,M,MARCHET,Michel,UMP,1284,F,VAROQUAUX,Danielle,FN,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,5,CHARLEVILLE-CENTRE,8779,3216,5563,"63,37",151,5412,M,LEONARD,Christophe,SOC,1857,M,FOSTIER,Patrick,UMP,1725,F,FAIRY,Isabelle,UDFD,911,F,VANDENBROUCKE,Claire,VEC,358,M,RIPORTELLA,Henri,FN,303,M,VAN BERVESSELES,Jean-Charles,COM,258,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,6,CHATEAU-PORCIEN,3044,706,2338,"76,81",90,2248,M,DION,Thierry,UMP,1435,M,DELAFAITE,Jean-Marie,SOC,672,F,AYOUL,Morgianne,FN,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,7,CHAUMONT-PORCIEN,2095,296,1799,"85,87",90,1709,M,CAMUS,Guy,UMP,894,M,LABIE,Serge,SOC,473,M,BAILLY,Paul,UDFD,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,8,LE CHESNE,2081,398,1683,"80,87",92,1591,M,MORLACCHI,Jacques,DVG,832,F,GERARD,Brigitte,DVD,693,M,NEIVA,Joaquim,COM,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,9,FLIZE,8117,2182,5935,"73,12",223,5712,M,MAHIEU,Hugues,SOC,2889,M,CLAUDE,Jean-Luc,DVD,1923,M,PLANSON,Pascal,FN,546,F,COPPA,Esperanza,COM,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,11,GIVET,10282,2978,7304,"71,04",144,7160,M,WALLENDORFF,Claude,UMP,3202,F,MARQUET,Michèle,SOC,2244,M,MAJEWSKI,André,COM,823,M,BOUVIER,Laurent,DVG,492,M,BATAILLE,Roland,FN,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,12,GRANDPRE,1793,308,1485,"82,82",145,1340,M,WARSMANN,Jean-Luc,UMP,1045,M,TOMBOIS,Fabien,COM,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,15,MEZIERES-CENTRE-OUEST,9266,3736,5530,"59,68",209,5321,M,PANDINI,Pierre,DVG,1298,M,CHAUDERLOT,Robert,UMP,1080,M,BEAUFEY,Alain,DVD,923,M,LENICE,Philippe,VEC,847,F,CHARLIER,Françoise,COM,451,M,MOINE,Eric,UDFD,303,F,CROUTELLE,Violaine,FN,298,F,LAMBERT,Yvette,DVG,121,,,,,,,,,,,,,,,
8,ARDENNES,18,MOUZON,4531,1324,3207,"70,78",153,3054,M,VICQ,Michel,DVD,809,M,WIBLET,Richard,SOC,662,M,BIHIN,Lionel,DVD,647,M,CHOINET,Samuel,UMP,492,F,LOGEART,Véronique,COM,223,F,BAILLEUL,Patricia,FN,221,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,24,ROCROI,5732,1574,4158,"72,54",183,3975,M,SOBANSKA,Michel,UMP,2171,M,TITEUX,Daniel,SOC,1030,M,BRIFFLOT,André,FN,401,M,DUTERTE,Jean,COM,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,32,CHARLEVILLE-LA-HOUILLERE,8814,3695,5119,"58,08",158,4961,M,RAVIGNON,Boris,UMP,2031,M,PAILLA,Philippe,SOC,1910,F,PONCIN,Marie,FN,284,F,NAÏT-ABDELAZIZ,Mezhoura,VEC,265,M,WARNET,Fabien,COM,239,M,LECLERCQ,Pierre,UDFD,232,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,33,MEZIERES-EST,9445,4610,4835,"51,19",183,4652,M,FRANCOIS,Bruno,SOC,1399,F,MANTEAU,Sandra,UMP,1239,M,DALLA ROSA,Sylvain,COM,977,M,NINITTE,Maurice,DVG,581,M,VERLAINE,André,FN,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,35,REVIN,5397,2053,3344,"61,96",125,3219,F,RUELLE,Dominique,SOC,1294,M,MARTIN,Patrick,DVD,1194,F,LEMPEREUR,Ingrid,COM,473,F,LE BRECH,Marie-Thérèse,FN,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,36,SEDAN-OUEST,10665,3803,6862,"64,34",280,6582,F,WELTER,Evelyne,UDFD,2579,F,HUSSON,Elisabeth,SOC,1743,M,DUTERTRE,Patrick,DVG,1215,M,SAMYN,Eric,FN,584,M,JOFFRIN,Jean-Louis,COM,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ARDENNES,37,VILLERS-SEMEUSE,9586,3307,6279,"65,5",268,6011,M,FERREIRA,Guy,DVD,3219,M,RAMALHETE,Manuel,SOC,1492,M,BRETON,Daniel,COM,655,F,TAÏOLI,Chantal,FN,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,ARIEGE,1,AX-LES-THERMES,2591,480,2111,"81,47",61,2050,M,BONREPAUX,Augustin,SOC,986,M,BARRE,Michel,DVG,795,M,DURAND,Gérard,COM,143,M,SERRANO,José,DVD,84,M,DUCHOCHOIS,Michel,FN,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,ARIEGE,2,LA-BASTIDE-DE-SEROU,1842,390,1452,"78,83",93,1359,M,ROUCH,André,SOC,991,M,BLAZY,André,UMP,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,ARIEGE,3,LES CABANNES,2538,383,2155,"84,91",220,1935,M,LOUBET,Christian,SOC,1673,M,FOURNIÉ,Pierre,DVD,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,ARIEGE,4,CASTILLON-EN-COUSERANS,3063,505,2558,"83,51",148,2410,M,ZONCH,Robert,SOC,1327,M,BOURGEON,Alain,DVD,582,M,BAREILLE,Robert,COM,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,ARIEGE,5,FOIX-VILLE,6384,2090,4294,"67,26",175,4119,M,FONDERE,Jean-Noël,SOC,1772,M,CAROL,Jacques,DVG,1274,M,ESQUIROL,Alain,UMP,593,M,ICRE,Jean-Pierre,COM,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,ARIEGE,9,MASSAT,2008,400,1608,"80,08",44,1564,M,AURIAC-MEILLEUR,Pierre,DVD,651,M,GALY-GASPARROU,Léon-Pierre,RDG,497,M,RAUZY,Yves,SOC,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,ARIEGE,10,MIREPOIX,10166,2366,7800,"76,73",422,7378,M,CAZANAVE,Jean,SOC,3143,M,DOÏMO,Jean-Claude,DVD,2041,M,BARROU,Henri,COM,1575,F,MATRICON,Françoise,VEC,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,ARIEGE,16,SAINT-LIZIER,5910,1273,4637,"78,46",385,4252,M,COUMES,Raymond,SOC,3230,M,CALVET,François,ECO,1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,ARIEGE,17,SAVERDUN,7591,1436,6155,"81,08",254,5901,M,MARETTE,Louis,UMP,2703,M,CRESPY,Jean,SOC,1820,M,BEROUD,Jean-Luc,VEC,395,M,VIDAL,Roger,COM,384,M,PRAX,Daniel,FN,306,M,ECLACHE,Pierre,UDFD,293,,,,,,,,,,,,,,,,,,,,,,,,,
