Code département,Département,Code canton,Canton,Inscrits,Abstentions,Votants,Blancs et nuls,Exprimés,Sexe 01,Nom 01,Prenom 01,Nuance 01,Voix 01,Sexe2,Nom2,Prénom2,Nuance2,Voix2,Sexe3,Nom3,Prénom3,Nuance3,Voix3,Sexe4,Nom4,Prénom4,Nuance4,Voix4,Sexe5,Nom5,Prénom5,Nuance5,Voix5,Sexe6,Nom6,Prénom6,Nuance6,Voix6,Sexe7,Nom7,Prénom7,Nuance7,Voix7,Sexe8,Nom8,Prénom8,Nuance8,Voix8,Sexe9,Nom9,Prénom9,Nuance9,Voix9,Sexe10,Nom10,Prénom10,Nuance10,Voix10,Sexe11,Nom11,Prénom11,Nuance11,Voix11,Sexe12,Nom12,Prénom12,Nuance12,Voix12,Sexe13,Nom13,Prénom13,Nuance13,Voix13
58,NIEVRE,24,TANNAY,2440,871,1569,41,1528,F,FRESNEAU,Danielle,COM,53,M,PERRIER,Patrice,SOC,369,F,HELINE,Claudie,VEC,97,M,NOLOT,Philippe,DVD,814,M,PERIER,Paul,FN,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,25,VARZY,3325,1488,1837,39,1798,F,MAGNY,Josiane,COM,137,M,LARIVE,Lucien,DVG,933,M,ARONOFF-BOURGEOT,Pierre,UMP,466,M,MARTINET,Dominique,FN,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,27,LA MACHINE,5804,3230,2574,96,2478,M,FUMAT,Noël,COM,356,M,BARBIER,Daniel,SOC,1507,M,BROLL,Patrick,VEC,151,F,LASSARRE,Florence,FN,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,28,NEVERS-NORD,8912,5462,3450,208,3242,M,BOUROTTE,Didier,COM,271,M,BALLERET,Jean-Louis,SOC,1622,M,TASSET,Gilles,VEC,328,F,DE THOURY,Chantal,AUT,57,M,FRANCHINI,Bruno,M-NC,175,M,MONTOILLE,Adrien,UMP,650,M,BAUDRY,Damien,EXD,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,29,NEVERS-EST,5860,3766,2094,81,2013,F,DENEGRE,Mireille,COM,174,F,FLEURY,Delphine,SOC,786,F,CHARVY,Nathalie,VEC,173,M,BENCHEMAKH,Bruno,AUT,137,M,MAILLARD,Guillaume,M-NC,349,F,RENARD,Valérie,FN,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,30,NEVERS-SUD,12510,7622,4888,167,4721,M,DIOT,François,COM,521,F,MORILLON,Yvette,SOC,1580,M,BERGER,Fabrice,VEC,747,M,CORDIER,Philippe,M-NC,928,M,MORILLO,Alain,DVD,195,M,BILY,Jean-Marc,FN,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,NIEVRE,32,IMPHY,6030,3394,2636,107,2529,M,DAGUIN,Bernard,COM,352,M,EYMERY,Georges,SOC,1133,M,DELMAS,Dany,DVG,335,F,MASSEBOEUF,Joëlle,VEC,168,M,BONNAIRE,Christian,AUT,44,F,BAS,Caroline,FN,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,1,ARLEUX,13889,6693,7196,156,7040,M,BEAUCHAMP,Charles,COM,3577,F,WIBERT,Annick,SOC,631,M,COQUELLE,Bernard,VEC,261,M,VANDEVILLE,Bruno,MODM,318,M,SIX,Bertrand,UMP,899,M,LAISNE,Eric,FN,1354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,2,ARMENTIÈRES,38200,22989,15211,418,14793,M,MARIE,Arnaud,COM,1638,M,HAESEBROECK,Bernard,SOC,4984,F,CANONNE,Isabelle,VEC,1537,M,HUYGHE,Alain,UMP,2598,F,ACS,Nathalie,FN,4036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,3,AVESNES-NORD,6529,3750,2779,84,2695,F,BAUDIN,Ghislaine,EXG,50,M,PAYEN,Laurent,COM,173,M,HAUSEMONT,Sébastien,SOC,531,M,GHEZAL,Saïd,DVG,387,M,POYART,Alain,UMP,1035,M,RICHARD,Télesphore,FN,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,5,BAILLEUL-NORD-EST,14184,7732,6452,283,6169,M,DELFOSSE,Patrick,COM,457,M,VANDEVOORDE,Michel,SOC,2465,F,HOSTALIER,Françoise,UMP,1697,M,LEJEUNE,Didier,FN,1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,9,BERGUES,14304,6759,7545,200,7345,F,SAILLY-TOP,Marianick,COM,143,M,DARCOURT,Jean-Luc,SOC,1966,M,SZYMANIAK,José,VEC,707,M,FIGOUREUX,André,UMP,3105,F,DEMARTHE,Françoise,FN,1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,11,BOUCHAIN,19108,9873,9235,493,8742,M,DESPRES,Albert,COM,4050,M,ZIENTEK,Ludovic,SOC,1255,M,MOREAU,Michel,VEC,562,M,BOLTZ,Jacques-Pierre,DVD,1054,M,CHAPELAIN,Johan,FN,1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,13,CAMBRAI-EST,16970,9601,7369,199,7170,M,EGO,Patrice,COM,788,F,GUIDEZ,Brigitte,SOC,1409,M,CUVILLIER,Bernard,VEC,432,M,DERASSE,Marc,UMP,476,M,SIEGLER,Nicolas,DVD,2039,M,TRANOY,Sylvain,DVD,676,M,LAMOITIER,Paul,FN,1350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,15,CARNIÈRES,14292,6994,7298,175,7123,M,BASQUIN,Alexandre,COM,1100,F,BATAILLE,Delphine,SOC,2515,M,WATTIEZ,Jean-Raymond,VEC,492,M,WALEMME,Thierry,MODM,250,F,BERANGER,Agnès,M,1116,M,LAMAND,Mathieu,FN,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,16,CASSEL,7684,3363,4321,93,4228,F,TURLURE,Sophie,COM,105,M,DECODTS,René,SOC,1653,M,TREDEZ,Alain,VEC,260,M,DIEUSAERT,Stéphane,UMP,1567,F,VANCAUWENBERGHE,Ghislaine,FN,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,17,LE-CATEAU-CAMBRÉSIS,12136,5895,6241,207,6034,M,BURLION,Jean-Paul,COM,310,M,COULON,Laurent,SOC,2848,F,MALPAUX-DUPONT,Chantal,VEC,225,M,HENNEQUART,Michel,M-NC,1445,M,BULTEZ,Pascal,FN,1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,19,CONDÉ-SUR-L'ESCAUT,30877,19612,11265,303,10962,M,VAN DER HOEVEN,Serge,COM,3331,M,BOUDJOUDI,Lahcen,SOC,1363,F,LECAILLE-STREMPLEWSKI,Janine,VEC,673,M,SCHNEIDER ,Jacques,UMP,2519,F,FEDERBE,Marie-Paule,FN,3076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,20,CYSOING,21384,11546,9838,232,9606,F,MORTIER,Liliane,COM,635,M,GABRIEL,Patrick,RDG,1772,F,FABER-ROSSI,Maryse,VEC,1166,M,MONNET,Luc,UMP,4190,F,LEMAHIEU,Annie,FN,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,24,DOUAI-SUD,36278,21759,14519,352,14167,M,BRUNEEL,Alain,COM,4069,M,SZATNY,Jean-Michel,SOC,3595,F,COQUELLE,Marie-Andrée,VEC,1068,M,LANNABI,Youcef,MODM,175,M,BUFQUIN,Bruno,UMP,1533,M,DOZIERE,Michaël,DVD,422,M,GAULARD,Gérard,FN,3305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,25,DUNKERQUE-EST,28666,15908,12758,340,12418,F,CASTELLI,Delphine,COM,450,M,VANWAEFELGHEM,Alain,SOC,3969,F,LELIEUR,Eveline,VEC,1316,M,CHRISTOPHE,Paul,M-NC,3439,F,VARET,Edith,DVD,530,M,MEURISSE,Bertrand,FN,2714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,27,GRAVELINES,18795,9792,9003,255,8748,M,THIEBAUT,David,COM,307,M,RINGOT,Bertrand,SOC,5347,F,POIGNANT,Jacqueline,VEC,463,F,ALVAREZ,Maria,M,530,F,DENIS ,Chantal,FN,2101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,29,HAZEBROUCK-NORD,18509,10131,8378,254,8124,F,VEIT-TORREZ,Béatrice,COM,433,M,ALLOSSERY,Jean-Pierre,SOC,3566,M,FERAMUS,Jean-Pierre,M-NC,2446,M,PRINCE,Pascal,FN,1679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,32,LANDRECIES,8198,3989,4209,154,4055,M,BAILLON,Bruno,COM,274,M,LEBLOND,Didier,DVG,1404,M,DELVA,Bernard,M,1565,M,DUPLOUY,Gilles,FN,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,33,LANNOY,48783,29287,19496,425,19071,M,CAUTERMAN,Laurent,COM,989,F,VANCOILLIE,Jocya,SOC,5321,F,RIMBERT,Annette,VEC,1987,F,COTTENYE,Joëlle,M-NC,6001,F,GODDYN,Sylvie,FN,4773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,35,LILLE-EST,18398,12073,6325,150,6175,F,GERBER,Françoise,EXG,96,M,MALY,Roger,COM,754,M,MARCHAND,Frédéric,SOC,2269,F,CRESSON,Geneviève,VEC,1060,F,BOISARD-VANNIER,Caroline,UMP,638,M,DUMESNIL,Jean-Rémy,FN,1358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,37,LILLE-NORD-EST,29928,19609,10319,191,10128,F,DELACROIX,Sylviane,COM,735,F,LECHNER,Alexandra,SOC,3315,F,BOUCHART,Christiane,VEC,1774,M,LAMBIN,Frédéric,MODM,464,M,GARCIA,Jérôme,UMP,1799,F,VANEUIL,Pascale,FN,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,40,LILLE-SUD-EST,30821,18899,11922,256,11666,M,BERNALICIS,Ugo,PG,1058,M,GODEFROY,Marc,SOC,4073,F,BOCQUET,Stéphanie,VEC,1805,M,MORELLE,Hervé-Marie,UMP,1885,M,DILLIES,Eric,FN,2845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,41,LILLE-SUD-OUEST,20941,14441,6500,114,6386,M,VIGNIER,Claude,EXG,138,M,VANDAMME,Hugo,COM,431,M,KANNER,Patrick,SOC,2660,M,GHEYSENS,Thibault,VEC,814,M,KINGET,François,UMP,1209,F,COOLZAET,Eliane,FN,1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,45,MAUBEUGE-SUD,24053,15012,9041,215,8826,F,MATTIGHELLO,Annick,COM,2115,M,DRONSART,Philippe,SOC,2585,M,SAIFI,Nadir,VEC,394,M,DELBART,Jean-Philippe,UMP,1121,M,DE BEJARRY,Louis-Armand,FN,2611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,48,PONT-À-MARCQ,29096,16847,12249,260,11989,M,VANDEKERCKHOVE,Benjamin,COM,687,M,RUANT,Jean-Marie,SOC,3358,M,RANDOUR,Alain,VEC,1497,M,DELFORGE,Jean-Claude,M-NC,158,M,FOUTRY,Luc,UMP,3413,M,LEMAHIEU,Christian,FN,2876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,49,LE-QUESNOY-EST,8947,4814,4133,92,4041,M,FACQ,Guy,COM,369,M,MANESSE,Michel,SOC,1548,M,BERNIER,Laurent,VEC,345,M,CAMBIER,Guislain,UMP,1076,M,MEUNIER,Michel,FN,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,52,ROUBAIX-EST,19750,14384,5366,139,5227,M,DURIEZ,Jean-Marie,COM,374,M,MASSROUR,Mehdi,SOC,1887,M,SIWIK,Thierry,VEC,518,M,VANHELLE,Arnaud,UMP,680,M,SORRET,Kévin,FN,1768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,55,ST-AMAND-RIVE-DROITE,23700,15053,8647,218,8429,M,ROBIN,Aymeric,COM,4027,M,URGU,Sébastien,SOC,897,M,BRUNEBARBE,Jean-Claude,VEC,682,F,HUON,Monique,M-NC,991,M,CARTON,Michel,FN,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,58,SOLESMES,12785,6209,6576,203,6373,M,LECLERCQ,Bruno,COM,1223,M,FLAMENGT,Georges,SOC,2820,M,DECAUX,Samuel,UMP,1137,F,HAVREZ,Pascale,FN,1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,59,SOLRE-LE-CHÂTEAU,6598,3536,3062,96,2966,M,RENARD,Roger,COM,301,M,LETY,Philippe,SOC,1508,M,BINOIT,Christian,UMP,612,M,HENDRICKX,Julien,FN,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,61,TOURCOING-NORD,45432,29825,15607,389,15218,F,WILLEMETZ,Nathalie,EXG,258,M,LAMBRE,Alain,COM,779,F,DEROO,Marie,SOC,4549,M,DIZY,Hervé,VEC,1523,M,DASSONVILLE,Gustave,UMP,4147,M,SULZER,Jean-Richard,FN,3962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,62,TOURCOING-NORD-EST,34958,25459,9499,237,9262,F,DE CLERCQ DANEL,Dominique,COM,484,M,LANNOO,Vincent,SOC,3032,M,DESPIERRE,Bernard,VEC,734,M,DENOEUD,Eric,ECO,347,M,DARMANIN,Gérald,UMP,2078,M,KIS,Alexandre,FN,2329,M,BAECKEROOT,Christian,EXD,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,65,VALENCIENNES-EST,35408,21827,13581,268,13313,M,THIEME,Fabien,COM,5405,F,CANNAS,Rita,SOC,1298,M,DUSSOL,Jean-Luc,VEC,763,M,GYSELINCK,Benoît,MODM,380,M,VERFAILLIE,Jean-Noël,UMP,2915,M,SEULIN,Geoffrey,FN,2552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,66,VALENCIENNES-NORD,22402,13630,8772,187,8585,M,DULIEU,Jean-Claude,COM,2071,M,CHAGNON,Jean-Luc,SOC,1706,M,BEAUDOIN,Patrick,VEC,502,M,CASTIGLIONE,Salvatore,M-NC,2428,M,CANNIE,Guy,FN,1708,M,SLABOLEPSZY,Dominique,EXD,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,68,WORMHOUT,12148,5672,6476,166,6310,F,VEIGNIE,Danielle,COM,152,M,DENYS,Laurent,DVG,964,M,VALOIS,Patrick,M,3861,M,WINCKEL,Régis,FN,1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,72,COUDEKERQUE-BRANCHE,33563,19235,14328,444,13884,M,LACASSAIGNE,Gaëtan,COM,664,M,CARBON,Joël,SOC,5106,F,DUCELLIER,Claudine,VEC,1375,F,YANA-PLADYS,Marie-Colette,MODM,659,M,DISTANTI,Alexandre,UMP,1098,M,DELBAR,Michel,DVD,1019,F,DE MIRIBEL,Véronique,DVD,575,F,KAZ,Sandra,FN,3388,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,73,GRANDE-SYNTHE,23123,14375,8748,318,8430,M,PISAREK,François,EXG,131,M,MORET,Jean-Claude,EXG,205,M,WALLYN,Dany,COM,428,M,RAGAZZO,Roméo,SOC,3706,F,EVRARD,Agnès,VEC,565,M,RIAH,Féthi,DVD,628,M,BONNET,Pierre,FN,2767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,75,ROUBAIX-CENTRE,20340,14606,5734,127,5607,M,RIZOUG,Rachid,EXG,213,F,PRINGUEZ,Valérie,COM,290,M,TARDY,Renaud,SOC,1601,M,RAHNI,Ali,VEC,733,M,DELBAR,Guillaume,UMP,1206,F,COOLZAET,Françoise,FN,1564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,76,VILLENEUVE-D'ASCQ-NORD,20162,12849,7313,132,7181,M,DIAGNE,Roland,COM,577,M,MANIER,Didier,SOC,2560,M,IFRI,Malik,VEC,1096,M,CARNOIS,Christian,M-NC,551,F,BARISEAU,Florence,UMP,962,M,DE WEPPES,François,FN,1435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,77,DOUAI-NORD-EST,22673,13401,9272,230,9042,M,KACZMAREK,Freddy,COM,2041,M,CHARTON,Erick,SOC,2749,M,BOUTECHICHE,Djamel,DVG,308,M,AVENEL,Jackie,VEC,519,M,BATAILLE,Christophe,M-NC,145,F,PHILIPPET,Cécile,UMP,775,F,KOCA,Stéphanie,FN,2505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,NORD,78,SECLIN-NORD,24781,13912,10869,167,10702,F,DUMEZ,Françoise,COM,866,M,BAILLOT,Frédéric,SOC,2139,F,HERBAUT-DAUPTAIN,Francine,VEC,918,M,WATTEBLED,Dany,MODM,2946,M,CARPENTIER,Gilles,UMP,1731,M,BARON,Bertrand,FN,2102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,3,BEAUVAIS-NORD-EST,10503,6083,4420,100,4320,M,AURY,Thierry,COM,866,M,VIGUIER,Thibaud,SOC,1052,M,THIERRY,Benoît,ECO,417,M,HAUDOIRE,Richard,UMP,993,F,LEROY,Sandrine,FN,857,M,JOLY,Thomas,EXD,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,4,BEAUVAIS-SUD-OUEST,14633,8301,6332,160,6172,M,RIPART,Pierre,COM,428,F,HOUSSIN,Sylvie,SOC,1746,M,VIEUBLED,Gérard,VEC,620,M,CHENU,Sébastien,UMP,1728,M,CROIZE,Jean-Yves,FN,1382,F,FOUET,Annie,EXD,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,7,CHAUMONT-EN-VEXIN,12592,6969,5623,131,5492,M,VIROLLE,Philippe,PG,328,M,WEISS,Olivier,SOC,1017,M,LERAILLE,Jacques,VEC,694,M,LEMAITRE,Gérard,DVD,2052,F,CHOBEAU,Monique,FN,1401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,11,CREIL-NOGENT-SUR-OISE,17130,10711,6419,108,6311,M,LEBRETON,Alain,EXG,82,F,CESBRON,Yvette,COM,275,M,WEYN,Gérard,SOC,2275,M,BENKHEROUF,Djamal,DVG,522,M,RATINAUD,Philippe,VEC,408,M,ROUX-KOSLIN,Daniel,UMP,666,M,ROBERT,Claude,DVD,348,M,GUINIOT,Laurent,FN,1735,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,12,CRÉPY-EN-VALOIS,21227,12280,8947,252,8695,F,CHOROWICZ,Sylvie,EXG,261,F,MASURE,Hélène,COM,1477,M,FURET,Jérôme,SOC,2232,M,BRIATTE,Hubert,UMP,2140,M,LETOURNEUR,Jean-Paul,FN,2585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,13,CRÈVECOEUR-LE-GRAND,5678,2569,3109,111,2998,F,BECART,Dominique,COM,108,M,LAURENT,Bruno,SOC,351,M,FONTAINE,Michel,VEC,240,M,COET,André,UMP,1440,M,MABIRE,Pierre,DVD,263,M,BAUDEAU,Mickaël,FN,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,15,FORMERIE,6261,2438,3823,65,3758,M,PERIMONY,Patrick,RDG,839,M,BOUS,William,DVG,423,M,DECORDE,Gérard,UMP,1965,M,QUIGNON,Michel,FN,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,16,FROISSY,4989,1807,3182,77,3105,F,BAECKELANDT,Josiane,RDG,830,F,FONTAINE,Jacqueline,VEC,182,M,VASSELLE,Alain,UMP,1518,F,BESSON,Catherine,FN,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,18,GUISCARD,5493,2641,2852,50,2802,M,HARDY,André,COM,141,M,LECOMTE,Gérard,SOC,561,M,DELAVENNE,Thibaut,DVG,1090,M,CAVE,Alexandre,UMP,534,F,THIERRY,Annie,FN,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,19,LASSIGNY,6657,3215,3442,90,3352,M,BRIESMALIEN,Frédéric,COM,291,M,FRAU,Thierry,SOC,1591,M,JEANDEL,Bertrand,VEC,147,F,DAUCHELLE,Sandrine,UMP,606,M,PORTET,Cyril,FN,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,22,MARSEILLE-EN-BEAUVAISIS,6166,2816,3350,90,3260,M,BION,Claude,COM,115,F,DUBUT,Isabelle,SOC,1018,F,GUIMARAES,Elisabeth,VEC,193,M,BISSCHOP,Daniel,DVD,1196,F,DUVAL,Nicole,FN,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,24,MOUY,10374,5716,4658,100,4558,F,MATHIEU,Clotilde,COM,375,F,DELAFONTAINE,Anne-Claire,SOC,1527,F,DINARD,Christelle,ECO,352,M,VAN-PARYS,Christian,UMP,762,M,FOUCHARD,André,FN,1542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,28,NOAILLES,15249,8382,6867,146,6721,M,CUVILLIER,Jean-Michel,COM,330,M,PAGNY,Laurent,RDG,1587,M,VEILLERETTE,François,VEC,582,M,MANCEL,Jean-François,UMP,1758,M,GIRET,Jean-Claude,DVD,586,F,ITALIANI,Florence,FN,1878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,29,NOYON,15183,8499,6684,406,6278,M,BAYART,Yves,COM,455,M,DEGUISE,Patrick,SOC,2509,M,PATERNOTTE,Yves,AUT,993,M,GUINIOT,Michel,FN,2321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,30,PONT-SAINTE-MAXENCE,19184,11496,7688,145,7543,M,FLAMENT,Georges,PG,490,M,DELMAS,Michel,SOC,2094,M,JEANNEROT,Michel,ECO,820,M,HRMO,Jean-Claude,UMP,2227,M,MOREAU,Georges,FN,1912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,32,RIBECOURT,18017,9560,8457,158,8299,M,CARVALHO,Patrice,COM,4757,M,DELESALLE,Amaury,ECO,666,M,SERVAIS,Claude,UMP,836,F,SIMON,Christelle,FN,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,33,SAINT-JUST-EN-CHAUSSÉE,12965,6111,6854,166,6688,M,QUESNEL,Gérard,COM,711,M,GOES,Michel,SOC,1506,M,DESMEDT,Frans,UMP,3195,M,DUCHEMIN,Bernard,FN,1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,34,SENLIS,23422,14173,9249,136,9113,F,PREVOST-DION,Marie-Laurence,COM,372,M,MARIANI,Jean-Marie,SOC,1231,F,LACROIX,Elena,VEC,849,M,BABILOTTE-BASKE,Alexandre,MODM,240,F,LEBAS,Nathalie,M-NC,599,M,CANTER,Jean-Christophe,M,838,M,BASCHER,Jérôme,UMP,2092,M,MOULY,Bernard,DVD,923,F,TROSZCZYNSKI,Mylène,FN,1969,,,,,,,,,,,,,,,,,,,,
60,OISE,35,SONGEONS,5766,2340,3426,90,3336,M,MAUGEZ,Thierry,RDG,1765,M,LAGNEAU,Frédéric,VEC,227,M,DURAND,Dominique,DVD,755,M,FELZ,Daniel,FN,543,M,CRIGNON,Michel,EXD,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,OISE,36,CHANTILLY,26747,16978,9769,154,9615,F,BERGER,Séverine,COM,555,M,LOUIS-DIT-TRIEAU,Dominique,SOC,1722,M,CANON,Patrick,VEC,774,M,CASTEL,William,MODM,334,M,MARCHAND,Patrice,UMP,4086,F,BOUSSARD,Elisabeth,FN,2144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,ORNE,6,BELLÊME,4637,2374,2263,82,2181,M,OFFRET,Michel,SOC,399,M,AMESLANT,Thierry,VEC,290,M,DE CAFFARELLI,Jean-François,DVD,1127,M,JARDIN,Philippe,FN,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,ORNE,7,BRIOUZE,3557,1539,2018,91,1927,F,CHAREILLE,Astrid,VEC,290,M,SALLES,Jean-Pierre,DVD,699,M,DOUTE,Guy,DVD,654,M,DEROUT,Michel,FN,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,ORNE,8,CARROUGES,3933,1673,2260,51,2209,M,VERON,Vincent,SOC,451,F,OLIVEIRA,Maryse,DVD,664,M,ERMESSENT,Eugène-Loïc,DVD,782,F,BRIERE,Nathalie,FN,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,ORNE,10,DOMFRONT,8109,4267,3842,157,3685,F,JOURDAN,Chantal,SOC,1274,M,LOQUET,Robert,UMP,1791,M,BELLY,Didier,FN,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,ORNE,12,EXMES,2132,967,1165,51,1114,M,ROUAULT,Joël,COM,120,M,MUSSAT,Patrick,UMP,923,M,ALLAIN,Bernard,EXD,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,ORNE,15,FLERS-NORD,9752,5259,4493,155,4338,M,DUTOIS,Pierre,COM,164,M,COLIN,Gérard,DVG,2235,F,CORVEE,Chantal,DVD,1135,M,ROBERT,Jean-Pierre,FN,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,ORNE,17,JUVIGNY-SOUS-ANDAINE,5543,2714,2829,80,2749,M,POINSIGNON,François,SOC,455,M,BLOUET,Jean-Pierre,M-NC,1857,M,BONNAURE,Jean-Pierre,FN,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,ORNE,19,LONGNY-AU-PERCHE,3350,1614,1736,31,1705,F,DENIMAL,Christiane,COM,114,M,PROVOTELLE,Frédéric,MODM,191,M,LEGAULT,Jackie,DVD,1051,M,SEILER,Daniel,FN,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,ORNE,21,LE MERLERAULT,3266,1548,1718,164,1554,M,BIGOT,Philippe,UMP,1089,M,STIEFEL,Lionel,FN,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
