Code région,Région,Code département,Département,Circonscription,Inscrits,Votants,Exprimés,Blancs et nuls,Taux de participation,Nuance 1,Prénom candidat 1,Nom candidat 1,Liste 1,Nombre de voix 1,Nuance 2,Prénom candidat 2,Nom candidat 2,Liste 2,Nombre de voix 2,Nuance 3,Prénom candidat 3,Nom candidat 3,Liste 3,Nombre de voix 3,Nuance 4,Prénom candidat 4,Nom candidat 4,Liste 4,Nombre de voix 4
91,LANGUEDOC-ROUSSILLON,34,HERAULT,1,77599,37944,35545,2399,"48,9",DVG,GEORGES,FRECHE,"TOUS POUR LE LANGUEDOC-ROUSSILLON AVEC GEORGES FRECHE (TETE DE LISTE EX PS, LISTE EX PS, PRG, MDC ET PNT)",21503,UMP,RAYMOND,COUDERC,"CHANGER EN LANGUEDOC-ROUSSILLON (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",7904,FN,FRANCE,JAMET,FRONT NATIONAL POUR LE LANGUEDOC-ROUSSILLON LISTE PRESENTEE PAR JEAN-MARIE LE PEN,6138,,,,,
91,LANGUEDOC-ROUSSILLON,34,HERAULT,2,67733,32606,30306,2300,"48,14",DVG,GEORGES,FRECHE,"TOUS POUR LE LANGUEDOC-ROUSSILLON AVEC GEORGES FRECHE (TETE DE LISTE EX PS, LISTE EX PS, PRG, MDC ET PNT)",19491,UMP,RAYMOND,COUDERC,"CHANGER EN LANGUEDOC-ROUSSILLON (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",6633,FN,FRANCE,JAMET,FRONT NATIONAL POUR LE LANGUEDOC-ROUSSILLON LISTE PRESENTEE PAR JEAN-MARIE LE PEN,4182,,,,,
91,LANGUEDOC-ROUSSILLON,34,HERAULT,3,129082,67310,63240,4070,"52,15",DVG,GEORGES,FRECHE,"TOUS POUR LE LANGUEDOC-ROUSSILLON AVEC GEORGES FRECHE (TETE DE LISTE EX PS, LISTE EX PS, PRG, MDC ET PNT)",35094,UMP,RAYMOND,COUDERC,"CHANGER EN LANGUEDOC-ROUSSILLON (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",16709,FN,FRANCE,JAMET,FRONT NATIONAL POUR LE LANGUEDOC-ROUSSILLON LISTE PRESENTEE PAR JEAN-MARIE LE PEN,11437,,,,,
91,LANGUEDOC-ROUSSILLON,34,HERAULT,4,138950,75179,70140,5039,"54,11",DVG,GEORGES,FRECHE,"TOUS POUR LE LANGUEDOC-ROUSSILLON AVEC GEORGES FRECHE (TETE DE LISTE EX PS, LISTE EX PS, PRG, MDC ET PNT)",41382,UMP,RAYMOND,COUDERC,"CHANGER EN LANGUEDOC-ROUSSILLON (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",16797,FN,FRANCE,JAMET,FRONT NATIONAL POUR LE LANGUEDOC-ROUSSILLON LISTE PRESENTEE PAR JEAN-MARIE LE PEN,11961,,,,,
91,LANGUEDOC-ROUSSILLON,34,HERAULT,5,98032,53597,49933,3664,"54,67",DVG,GEORGES,FRECHE,"TOUS POUR LE LANGUEDOC-ROUSSILLON AVEC GEORGES FRECHE (TETE DE LISTE EX PS, LISTE EX PS, PRG, MDC ET PNT)",27991,UMP,RAYMOND,COUDERC,"CHANGER EN LANGUEDOC-ROUSSILLON (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",12681,FN,FRANCE,JAMET,FRONT NATIONAL POUR LE LANGUEDOC-ROUSSILLON LISTE PRESENTEE PAR JEAN-MARIE LE PEN,9261,,,,,
91,LANGUEDOC-ROUSSILLON,34,HERAULT,6,84414,43786,41712,2074,"51,87",DVG,GEORGES,FRECHE,"TOUS POUR LE LANGUEDOC-ROUSSILLON AVEC GEORGES FRECHE (TETE DE LISTE EX PS, LISTE EX PS, PRG, MDC ET PNT)",18797,UMP,RAYMOND,COUDERC,"CHANGER EN LANGUEDOC-ROUSSILLON (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",13675,FN,FRANCE,JAMET,FRONT NATIONAL POUR LE LANGUEDOC-ROUSSILLON LISTE PRESENTEE PAR JEAN-MARIE LE PEN,9240,,,,,
91,LANGUEDOC-ROUSSILLON,34,HERAULT,7,122876,64403,60489,3914,"52,41",DVG,GEORGES,FRECHE,"TOUS POUR LE LANGUEDOC-ROUSSILLON AVEC GEORGES FRECHE (TETE DE LISTE EX PS, LISTE EX PS, PRG, MDC ET PNT)",32297,UMP,RAYMOND,COUDERC,"CHANGER EN LANGUEDOC-ROUSSILLON (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",14256,FN,FRANCE,JAMET,FRONT NATIONAL POUR LE LANGUEDOC-ROUSSILLON LISTE PRESENTEE PAR JEAN-MARIE LE PEN,13936,,,,,
53,BRETAGNE,35,ILLE-ET-VILAINE,1,74077,37587,36318,1269,"50,74",SOC-COM-autreG,JEAN-YVES,LE DRIAN,"LA BRETAGNE SOLIDAIRE, CREATIVE ET RESPONSABLE AVEC JEAN-YVES LE DRIAN (TETE DE LISTE PS, LISTE PS, PC, MRC, DIVERS GAUCHE)",19592,ECO,GUY,HASCOET,EUROPE ECOLOGIE BRETAGNE,8383,UMP,BERNADETTE,MALGORN,"ENSEMBLE, DESSINONS LA BRETAGNE - LISTE DE LA MAJORITE PRESIDENTIELLE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",8343,,,,,
53,BRETAGNE,35,ILLE-ET-VILAINE,2,99189,53587,51641,1946,"54,03",SOC-COM-autreG,JEAN-YVES,LE DRIAN,"LA BRETAGNE SOLIDAIRE, CREATIVE ET RESPONSABLE AVEC JEAN-YVES LE DRIAN (TETE DE LISTE PS, LISTE PS, PC, MRC, DIVERS GAUCHE)",25190,ECO,GUY,HASCOET,EUROPE ECOLOGIE BRETAGNE,10523,UMP,BERNADETTE,MALGORN,"ENSEMBLE, DESSINONS LA BRETAGNE - LISTE DE LA MAJORITE PRESIDENTIELLE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",15928,,,,,
53,BRETAGNE,35,ILLE-ET-VILAINE,3,93117,49861,47996,1865,"53,55",SOC-COM-autreG,JEAN-YVES,LE DRIAN,"LA BRETAGNE SOLIDAIRE, CREATIVE ET RESPONSABLE AVEC JEAN-YVES LE DRIAN (TETE DE LISTE PS, LISTE PS, PC, MRC, DIVERS GAUCHE)",24041,ECO,GUY,HASCOET,EUROPE ECOLOGIE BRETAGNE,9716,UMP,BERNADETTE,MALGORN,"ENSEMBLE, DESSINONS LA BRETAGNE - LISTE DE LA MAJORITE PRESIDENTIELLE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",14239,,,,,
53,BRETAGNE,35,ILLE-ET-VILAINE,4,111411,57235,54748,2487,"51,37",SOC-COM-autreG,JEAN-YVES,LE DRIAN,"LA BRETAGNE SOLIDAIRE, CREATIVE ET RESPONSABLE AVEC JEAN-YVES LE DRIAN (TETE DE LISTE PS, LISTE PS, PC, MRC, DIVERS GAUCHE)",27463,ECO,GUY,HASCOET,EUROPE ECOLOGIE BRETAGNE,11045,UMP,BERNADETTE,MALGORN,"ENSEMBLE, DESSINONS LA BRETAGNE - LISTE DE LA MAJORITE PRESIDENTIELLE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",16240,,,,,
53,BRETAGNE,35,ILLE-ET-VILAINE,5,120834,60043,57176,2867,"49,69",SOC-COM-autreG,JEAN-YVES,LE DRIAN,"LA BRETAGNE SOLIDAIRE, CREATIVE ET RESPONSABLE AVEC JEAN-YVES LE DRIAN (TETE DE LISTE PS, LISTE PS, PC, MRC, DIVERS GAUCHE)",23811,ECO,GUY,HASCOET,EUROPE ECOLOGIE BRETAGNE,11328,UMP,BERNADETTE,MALGORN,"ENSEMBLE, DESSINONS LA BRETAGNE - LISTE DE LA MAJORITE PRESIDENTIELLE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",22037,,,,,
53,BRETAGNE,35,ILLE-ET-VILAINE,6,77917,40044,37796,2248,"51,39",SOC-COM-autreG,JEAN-YVES,LE DRIAN,"LA BRETAGNE SOLIDAIRE, CREATIVE ET RESPONSABLE AVEC JEAN-YVES LE DRIAN (TETE DE LISTE PS, LISTE PS, PC, MRC, DIVERS GAUCHE)",18074,ECO,GUY,HASCOET,EUROPE ECOLOGIE BRETAGNE,5934,UMP,BERNADETTE,MALGORN,"ENSEMBLE, DESSINONS LA BRETAGNE - LISTE DE LA MAJORITE PRESIDENTIELLE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",13788,,,,,
53,BRETAGNE,35,ILLE-ET-VILAINE,7,99553,50708,48435,2273,"50,94",SOC-COM-autreG,JEAN-YVES,LE DRIAN,"LA BRETAGNE SOLIDAIRE, CREATIVE ET RESPONSABLE AVEC JEAN-YVES LE DRIAN (TETE DE LISTE PS, LISTE PS, PC, MRC, DIVERS GAUCHE)",22152,ECO,GUY,HASCOET,EUROPE ECOLOGIE BRETAGNE,7753,UMP,BERNADETTE,MALGORN,"ENSEMBLE, DESSINONS LA BRETAGNE - LISTE DE LA MAJORITE PRESIDENTIELLE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",18530,,,,,
24,CENTRE,36,INDRE,1,55801,28494,27176,1318,"51,06",SOC-COM-autreG,FRANCOIS,BONNEAU,"ENSEMBLE POUR LA REGION CENTRE (TETE DE LISTE PS, LISTE PS, PC, MRC, EUROPE ECOLOGIE, FRONT DE GAUCHE)",15395,UMP,HERVE,NOVELLI,"HERVE NOVELLI: IL FAUT CHANGER POUR MIEUX VIVRE EN REGION CENTRE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",8564,FN,PHILIPPE,LOISEAU,FRONT NATIONAL - LES FRANCAIS D'ABORD,3217,,,,,
24,CENTRE,36,INDRE,2,63431,35349,33238,2111,"55,73",SOC-COM-autreG,FRANCOIS,BONNEAU,"ENSEMBLE POUR LA REGION CENTRE (TETE DE LISTE PS, LISTE PS, PC, MRC, EUROPE ECOLOGIE, FRONT DE GAUCHE)",18461,UMP,HERVE,NOVELLI,"HERVE NOVELLI: IL FAUT CHANGER POUR MIEUX VIVRE EN REGION CENTRE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",10499,FN,PHILIPPE,LOISEAU,FRONT NATIONAL - LES FRANCAIS D'ABORD,4278,,,,,
24,CENTRE,36,INDRE,3,55413,31351,29433,1918,"56,58",SOC-COM-autreG,FRANCOIS,BONNEAU,"ENSEMBLE POUR LA REGION CENTRE (TETE DE LISTE PS, LISTE PS, PC, MRC, EUROPE ECOLOGIE, FRONT DE GAUCHE)",14742,UMP,HERVE,NOVELLI,"HERVE NOVELLI: IL FAUT CHANGER POUR MIEUX VIVRE EN REGION CENTRE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",10365,FN,PHILIPPE,LOISEAU,FRONT NATIONAL - LES FRANCAIS D'ABORD,4326,,,,,
24,CENTRE,37,INDRE-ET-LOIRE,1,53371,26348,25431,917,"49,37",SOC-COM-autreG,FRANCOIS,BONNEAU,"ENSEMBLE POUR LA REGION CENTRE (TETE DE LISTE PS, LISTE PS, PC, MRC, EUROPE ECOLOGIE, FRONT DE GAUCHE)",14448,UMP,HERVE,NOVELLI,"HERVE NOVELLI: IL FAUT CHANGER POUR MIEUX VIVRE EN REGION CENTRE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",9026,FN,PHILIPPE,LOISEAU,FRONT NATIONAL - LES FRANCAIS D'ABORD,1957,,,,,
24,CENTRE,37,INDRE-ET-LOIRE,2,92684,49666,47309,2357,"53,59",SOC-COM-autreG,FRANCOIS,BONNEAU,"ENSEMBLE POUR LA REGION CENTRE (TETE DE LISTE PS, LISTE PS, PC, MRC, EUROPE ECOLOGIE, FRONT DE GAUCHE)",24682,UMP,HERVE,NOVELLI,"HERVE NOVELLI: IL FAUT CHANGER POUR MIEUX VIVRE EN REGION CENTRE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",17687,FN,PHILIPPE,LOISEAU,FRONT NATIONAL - LES FRANCAIS D'ABORD,4940,,,,,
24,CENTRE,37,INDRE-ET-LOIRE,3,92950,50880,48224,2656,"54,74",SOC-COM-autreG,FRANCOIS,BONNEAU,"ENSEMBLE POUR LA REGION CENTRE (TETE DE LISTE PS, LISTE PS, PC, MRC, EUROPE ECOLOGIE, FRONT DE GAUCHE)",25488,UMP,HERVE,NOVELLI,"HERVE NOVELLI: IL FAUT CHANGER POUR MIEUX VIVRE EN REGION CENTRE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",18059,FN,PHILIPPE,LOISEAU,FRONT NATIONAL - LES FRANCAIS D'ABORD,4677,,,,,
24,CENTRE,37,INDRE-ET-LOIRE,4,86871,46281,44125,2156,"53,28",SOC-COM-autreG,FRANCOIS,BONNEAU,"ENSEMBLE POUR LA REGION CENTRE (TETE DE LISTE PS, LISTE PS, PC, MRC, EUROPE ECOLOGIE, FRONT DE GAUCHE)",22136,UMP,HERVE,NOVELLI,"HERVE NOVELLI: IL FAUT CHANGER POUR MIEUX VIVRE EN REGION CENTRE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",17962,FN,PHILIPPE,LOISEAU,FRONT NATIONAL - LES FRANCAIS D'ABORD,4027,,,,,
24,CENTRE,37,INDRE-ET-LOIRE,5,78751,41449,39431,2018,"52,63",SOC-COM-autreG,FRANCOIS,BONNEAU,"ENSEMBLE POUR LA REGION CENTRE (TETE DE LISTE PS, LISTE PS, PC, MRC, EUROPE ECOLOGIE, FRONT DE GAUCHE)",19360,UMP,HERVE,NOVELLI,"HERVE NOVELLI: IL FAUT CHANGER POUR MIEUX VIVRE EN REGION CENTRE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",16048,FN,PHILIPPE,LOISEAU,FRONT NATIONAL - LES FRANCAIS D'ABORD,4023,,,,,
82,RHONE-ALPES,38,ISERE,1,78661,41851,40041,1810,"53,2",SOC-autreG,JEAN-JACK,QUEYRANNE,"LISTE DE RASSEMBLEMENT DE LA GAUCHE ET DES ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",22494,UMP,FRANCOISE,GROSSETETE,"AUJOURD'HUI ET DEMAIN, ENSEMBLE POUR RHONE-ALPES. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",14219,FN,BRUNO,GOLLNISCH,FRONT NATIONAL POUR RHONE-ALPES ET NOS PROVINCES,3328,,,,,
82,RHONE-ALPES,38,ISERE,2,73001,35499,34569,930,"48,63",SOC-autreG,JEAN-JACK,QUEYRANNE,"LISTE DE RASSEMBLEMENT DE LA GAUCHE ET DES ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",22055,UMP,FRANCOISE,GROSSETETE,"AUJOURD'HUI ET DEMAIN, ENSEMBLE POUR RHONE-ALPES. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",7825,FN,BRUNO,GOLLNISCH,FRONT NATIONAL POUR RHONE-ALPES ET NOS PROVINCES,4689,,,,,
82,RHONE-ALPES,38,ISERE,3,59377,27554,26878,676,"46,41",SOC-autreG,JEAN-JACK,QUEYRANNE,"LISTE DE RASSEMBLEMENT DE LA GAUCHE ET DES ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",17668,UMP,FRANCOISE,GROSSETETE,"AUJOURD'HUI ET DEMAIN, ENSEMBLE POUR RHONE-ALPES. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",6034,FN,BRUNO,GOLLNISCH,FRONT NATIONAL POUR RHONE-ALPES ET NOS PROVINCES,3176,,,,,
82,RHONE-ALPES,38,ISERE,4,86483,43762,42619,1143,"50,6",SOC-autreG,JEAN-JACK,QUEYRANNE,"LISTE DE RASSEMBLEMENT DE LA GAUCHE ET DES ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",24701,UMP,FRANCOISE,GROSSETETE,"AUJOURD'HUI ET DEMAIN, ENSEMBLE POUR RHONE-ALPES. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",12763,FN,BRUNO,GOLLNISCH,FRONT NATIONAL POUR RHONE-ALPES ET NOS PROVINCES,5155,,,,,
82,RHONE-ALPES,38,ISERE,5,94818,48282,46885,1397,"50,92",SOC-autreG,JEAN-JACK,QUEYRANNE,"LISTE DE RASSEMBLEMENT DE LA GAUCHE ET DES ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",28175,UMP,FRANCOISE,GROSSETETE,"AUJOURD'HUI ET DEMAIN, ENSEMBLE POUR RHONE-ALPES. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",12980,FN,BRUNO,GOLLNISCH,FRONT NATIONAL POUR RHONE-ALPES ET NOS PROVINCES,5730,,,,,
82,RHONE-ALPES,38,ISERE,6,108058,50143,48589,1554,"46,4",SOC-autreG,JEAN-JACK,QUEYRANNE,"LISTE DE RASSEMBLEMENT DE LA GAUCHE ET DES ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",23181,UMP,FRANCOISE,GROSSETETE,"AUJOURD'HUI ET DEMAIN, ENSEMBLE POUR RHONE-ALPES. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",15426,FN,BRUNO,GOLLNISCH,FRONT NATIONAL POUR RHONE-ALPES ET NOS PROVINCES,9982,,,,,
82,RHONE-ALPES,38,ISERE,7,102236,48595,46984,1611,"47,53",SOC-autreG,JEAN-JACK,QUEYRANNE,"LISTE DE RASSEMBLEMENT DE LA GAUCHE ET DES ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",24170,UMP,FRANCOISE,GROSSETETE,"AUJOURD'HUI ET DEMAIN, ENSEMBLE POUR RHONE-ALPES. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",14834,FN,BRUNO,GOLLNISCH,FRONT NATIONAL POUR RHONE-ALPES ET NOS PROVINCES,7980,,,,,
82,RHONE-ALPES,38,ISERE,8,103131,51233,49583,1650,"49,68",SOC-autreG,JEAN-JACK,QUEYRANNE,"LISTE DE RASSEMBLEMENT DE LA GAUCHE ET DES ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",25587,UMP,FRANCOISE,GROSSETETE,"AUJOURD'HUI ET DEMAIN, ENSEMBLE POUR RHONE-ALPES. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",15245,FN,BRUNO,GOLLNISCH,FRONT NATIONAL POUR RHONE-ALPES ET NOS PROVINCES,8751,,,,,
82,RHONE-ALPES,38,ISERE,9,90291,45466,43739,1727,"50,35",SOC-autreG,JEAN-JACK,QUEYRANNE,"LISTE DE RASSEMBLEMENT DE LA GAUCHE ET DES ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",24586,UMP,FRANCOISE,GROSSETETE,"AUJOURD'HUI ET DEMAIN, ENSEMBLE POUR RHONE-ALPES. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",12827,FN,BRUNO,GOLLNISCH,FRONT NATIONAL POUR RHONE-ALPES ET NOS PROVINCES,6326,,,,,
43,FRANCHE-COMTE,39,JURA,1,64190,36411,34787,1624,"56,72",SOC-autreG,MARIE-GUITE,DUFAY,"UNE FRANCHE-COMTE D'AVANCE, JUSTE, ECOLOGIQUE ET INNOVANTE PS-MRC-PRG-DVG-EUROPE ECOLOGIE-LES VERTS-RPS (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",17184,UMP,ALAIN,JOYANDET,"MAJORITE PRESIDENTIELLE UMP - NOUVEAU CENTRE - PARTI RADICAL - GAUCHE MODERNE - MPF - CPNT (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",12719,FN,SOPHIE,MONTEL,"FRONT NATIONAL POUR LA FRANCHE-COMTE, LES FRANCAIS D'ABORD !",4884,,,,,
43,FRANCHE-COMTE,39,JURA,2,54774,29535,28316,1219,"53,92",SOC-autreG,MARIE-GUITE,DUFAY,"UNE FRANCHE-COMTE D'AVANCE, JUSTE, ECOLOGIQUE ET INNOVANTE PS-MRC-PRG-DVG-EUROPE ECOLOGIE-LES VERTS-RPS (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",12897,UMP,ALAIN,JOYANDET,"MAJORITE PRESIDENTIELLE UMP - NOUVEAU CENTRE - PARTI RADICAL - GAUCHE MODERNE - MPF - CPNT (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",11320,FN,SOPHIE,MONTEL,"FRONT NATIONAL POUR LA FRANCHE-COMTE, LES FRANCAIS D'ABORD !",4099,,,,,
43,FRANCHE-COMTE,39,JURA,3,66925,39332,37826,1506,"58,77",SOC-autreG,MARIE-GUITE,DUFAY,"UNE FRANCHE-COMTE D'AVANCE, JUSTE, ECOLOGIQUE ET INNOVANTE PS-MRC-PRG-DVG-EUROPE ECOLOGIE-LES VERTS-RPS (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE)",18609,UMP,ALAIN,JOYANDET,"MAJORITE PRESIDENTIELLE UMP - NOUVEAU CENTRE - PARTI RADICAL - GAUCHE MODERNE - MPF - CPNT (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",13639,FN,SOPHIE,MONTEL,"FRONT NATIONAL POUR LA FRANCHE-COMTE, LES FRANCAIS D'ABORD !",5578,,,,,
72,AQUITAINE,40,LANDES,1,94944,50391,47787,2604,"53,07",SOC,ALAIN,ROUSSET,"ENSEMBLE, L'AQUITAINE AVANCE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE, FRONT DE GAUCHE)",26409,MODEM,JEAN,LASSALLE,FORCES AQUITAINE (MODEM),8364,UMP,XAVIER,DARCOS,"POUR LES AQUITAINS, CHANGEONS LA REGION AVEC XAVIER DARCOS. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",13014,,,,,
72,AQUITAINE,40,LANDES,2,108740,57187,54216,2971,"52,59",SOC,ALAIN,ROUSSET,"ENSEMBLE, L'AQUITAINE AVANCE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE, FRONT DE GAUCHE)",30834,MODEM,JEAN,LASSALLE,FORCES AQUITAINE (MODEM),7817,UMP,XAVIER,DARCOS,"POUR LES AQUITAINS, CHANGEONS LA REGION AVEC XAVIER DARCOS. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",15565,,,,,
72,AQUITAINE,40,LANDES,3,83602,49336,46751,2585,"59,01",SOC,ALAIN,ROUSSET,"ENSEMBLE, L'AQUITAINE AVANCE (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, AUTRE GAUCHE, FRONT DE GAUCHE)",28050,MODEM,JEAN,LASSALLE,FORCES AQUITAINE (MODEM),7451,UMP,XAVIER,DARCOS,"POUR LES AQUITAINS, CHANGEONS LA REGION AVEC XAVIER DARCOS. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",11250,,,,,
24,CENTRE,41,LOIR-ET-CHER,1,90604,47700,45643,2057,"52,65",SOC-COM-autreG,FRANCOIS,BONNEAU,"ENSEMBLE POUR LA REGION CENTRE (TETE DE LISTE PS, LISTE PS, PC, MRC, EUROPE ECOLOGIE, FRONT DE GAUCHE)",23461,UMP,HERVE,NOVELLI,"HERVE NOVELLI: IL FAUT CHANGER POUR MIEUX VIVRE EN REGION CENTRE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",15766,FN,PHILIPPE,LOISEAU,FRONT NATIONAL - LES FRANCAIS D'ABORD,6416,,,,,
24,CENTRE,41,LOIR-ET-CHER,2,79651,42217,40142,2075,53,SOC-COM-autreG,FRANCOIS,BONNEAU,"ENSEMBLE POUR LA REGION CENTRE (TETE DE LISTE PS, LISTE PS, PC, MRC, EUROPE ECOLOGIE, FRONT DE GAUCHE)",18906,UMP,HERVE,NOVELLI,"HERVE NOVELLI: IL FAUT CHANGER POUR MIEUX VIVRE EN REGION CENTRE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",14806,FN,PHILIPPE,LOISEAU,FRONT NATIONAL - LES FRANCAIS D'ABORD,6430,,,,,
24,CENTRE,41,LOIR-ET-CHER,3,70093,38639,36478,2161,"55,13",SOC-COM-autreG,FRANCOIS,BONNEAU,"ENSEMBLE POUR LA REGION CENTRE (TETE DE LISTE PS, LISTE PS, PC, MRC, EUROPE ECOLOGIE, FRONT DE GAUCHE)",16339,UMP,HERVE,NOVELLI,"HERVE NOVELLI: IL FAUT CHANGER POUR MIEUX VIVRE EN REGION CENTRE (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, CPNT)",14691,FN,PHILIPPE,LOISEAU,FRONT NATIONAL - LES FRANCAIS D'ABORD,5448,,,,,
82,RHONE-ALPES,42,LOIRE,1,68098,32611,31781,830,"47,89",SOC-autreG,JEAN-JACK,QUEYRANNE,"LISTE DE RASSEMBLEMENT DE LA GAUCHE ET DES ECOLOGISTES (TETE DE LISTE PS, LISTE PS, EUROPE ECOLOGIE, MRC, FRONT DE GAUCHE, AUTRE GAUCHE)",16987,UMP,FRANCOISE,GROSSETETE,"AUJOURD'HUI ET DEMAIN, ENSEMBLE POUR RHONE-ALPES. (TETE DE LISTE UMP, LISTE UMP, NOUVEAU CENTRE, MOUVEMENT POUR LA FRANCE, CPNT)",9073,FN,BRUNO,GOLLNISCH,FRONT NATIONAL POUR RHONE-ALPES ET NOS PROVINCES,5721,,,,,
