Code région,Région,Code département,Département,Circonscription,Inscrits,Votants,Exprimés,Blancs et nuls,Taux de participation,Nuance 1,Prénom candidat 1,Nom candidat 1,Liste 1,Nombre de voix 1,Nuance 2,Prénom candidat 2,Nom candidat 2,Liste 2,Nombre de voix 2,Nuance 3,Prénom candidat 3,Nom candidat 3,Liste 3,Nombre de voix 3,Nuance 4,Prénom candidat 4,Nom candidat 4,Liste 4,Nombre de voix 4,Nuance 5,Prénom candidat 5,Nom candidat 5,Liste 5,Nombre de voix 5,Nuance 6,Prénom candidat 6,Nom candidat 6,Liste 6,Nombre de voix 6,Nuance 7,Prénom candidat 7,Nom candidat 7,Liste 7,Nombre de voix 7
42,ALSACE,67,BAS-RHIN,1,49176,29191,28627,564,"59,36",SOC-ECO,JACQUES,BIGOT,LISTE D'UNION PARTI SOCIALISTE ET LES VERTS - L'ALTERNATIVE POUR L'ALSACE,13888,UDF-UMP,ADRIEN,ZELLER,"LISTE REGIONALE UMP-UDF ET INDEPENDANTS - AVEC A. ZELLER, DU COEUR ET DES CONVICTIONS POUR L'ALSACE MAJORITE PRESIDENTIELLE - MAJORITE ALSACIENNE",11351,FN,PATRICK,BINDER,FRONT NATIONAL POUR L'ALSACE,3388,,,,,,,,,,,,,,,,,,,,
42,ALSACE,67,BAS-RHIN,2,48135,28640,27819,821,"59,5",SOC-ECO,JACQUES,BIGOT,LISTE D'UNION PARTI SOCIALISTE ET LES VERTS - L'ALTERNATIVE POUR L'ALSACE,13143,UDF-UMP,ADRIEN,ZELLER,"LISTE REGIONALE UMP-UDF ET INDEPENDANTS - AVEC A. ZELLER, DU COEUR ET DES CONVICTIONS POUR L'ALSACE MAJORITE PRESIDENTIELLE - MAJORITE ALSACIENNE",10468,FN,PATRICK,BINDER,FRONT NATIONAL POUR L'ALSACE,4208,,,,,,,,,,,,,,,,,,,,
42,ALSACE,67,BAS-RHIN,3,61263,35883,35002,881,"58,57",SOC-ECO,JACQUES,BIGOT,LISTE D'UNION PARTI SOCIALISTE ET LES VERTS - L'ALTERNATIVE POUR L'ALSACE,15453,UDF-UMP,ADRIEN,ZELLER,"LISTE REGIONALE UMP-UDF ET INDEPENDANTS - AVEC A. ZELLER, DU COEUR ET DES CONVICTIONS POUR L'ALSACE MAJORITE PRESIDENTIELLE - MAJORITE ALSACIENNE",13375,FN,PATRICK,BINDER,FRONT NATIONAL POUR L'ALSACE,6174,,,,,,,,,,,,,,,,,,,,
42,ALSACE,67,BAS-RHIN,4,108847,67245,65134,2111,"61,78",SOC-ECO,JACQUES,BIGOT,LISTE D'UNION PARTI SOCIALISTE ET LES VERTS - L'ALTERNATIVE POUR L'ALSACE,23639,UDF-UMP,ADRIEN,ZELLER,"LISTE REGIONALE UMP-UDF ET INDEPENDANTS - AVEC A. ZELLER, DU COEUR ET DES CONVICTIONS POUR L'ALSACE MAJORITE PRESIDENTIELLE - MAJORITE ALSACIENNE",30305,FN,PATRICK,BINDER,FRONT NATIONAL POUR L'ALSACE,11190,,,,,,,,,,,,,,,,,,,,
42,ALSACE,67,BAS-RHIN,5,94456,57338,54954,2384,"60,7",SOC-ECO,JACQUES,BIGOT,LISTE D'UNION PARTI SOCIALISTE ET LES VERTS - L'ALTERNATIVE POUR L'ALSACE,17002,UDF-UMP,ADRIEN,ZELLER,"LISTE REGIONALE UMP-UDF ET INDEPENDANTS - AVEC A. ZELLER, DU COEUR ET DES CONVICTIONS POUR L'ALSACE MAJORITE PRESIDENTIELLE - MAJORITE ALSACIENNE",25461,FN,PATRICK,BINDER,FRONT NATIONAL POUR L'ALSACE,12491,,,,,,,,,,,,,,,,,,,,
42,ALSACE,67,BAS-RHIN,6,77254,49080,47008,2072,"63,53",SOC-ECO,JACQUES,BIGOT,LISTE D'UNION PARTI SOCIALISTE ET LES VERTS - L'ALTERNATIVE POUR L'ALSACE,14820,UDF-UMP,ADRIEN,ZELLER,"LISTE REGIONALE UMP-UDF ET INDEPENDANTS - AVEC A. ZELLER, DU COEUR ET DES CONVICTIONS POUR L'ALSACE MAJORITE PRESIDENTIELLE - MAJORITE ALSACIENNE",21949,FN,PATRICK,BINDER,FRONT NATIONAL POUR L'ALSACE,10239,,,,,,,,,,,,,,,,,,,,
42,ALSACE,67,BAS-RHIN,7,79930,48439,46172,2267,"60,6",SOC-ECO,JACQUES,BIGOT,LISTE D'UNION PARTI SOCIALISTE ET LES VERTS - L'ALTERNATIVE POUR L'ALSACE,12776,UDF-UMP,ADRIEN,ZELLER,"LISTE REGIONALE UMP-UDF ET INDEPENDANTS - AVEC A. ZELLER, DU COEUR ET DES CONVICTIONS POUR L'ALSACE MAJORITE PRESIDENTIELLE - MAJORITE ALSACIENNE",22437,FN,PATRICK,BINDER,FRONT NATIONAL POUR L'ALSACE,10959,,,,,,,,,,,,,,,,,,,,
42,ALSACE,67,BAS-RHIN,8,68344,39099,37165,1934,"57,21",SOC-ECO,JACQUES,BIGOT,LISTE D'UNION PARTI SOCIALISTE ET LES VERTS - L'ALTERNATIVE POUR L'ALSACE,9712,UDF-UMP,ADRIEN,ZELLER,"LISTE REGIONALE UMP-UDF ET INDEPENDANTS - AVEC A. ZELLER, DU COEUR ET DES CONVICTIONS POUR L'ALSACE MAJORITE PRESIDENTIELLE - MAJORITE ALSACIENNE",18328,FN,PATRICK,BINDER,FRONT NATIONAL POUR L'ALSACE,9125,,,,,,,,,,,,,,,,,,,,
42,ALSACE,67,BAS-RHIN,9,98945,58035,56031,2004,"58,65",SOC-ECO,JACQUES,BIGOT,LISTE D'UNION PARTI SOCIALISTE ET LES VERTS - L'ALTERNATIVE POUR L'ALSACE,16166,UDF-UMP,ADRIEN,ZELLER,"LISTE REGIONALE UMP-UDF ET INDEPENDANTS - AVEC A. ZELLER, DU COEUR ET DES CONVICTIONS POUR L'ALSACE MAJORITE PRESIDENTIELLE - MAJORITE ALSACIENNE",25583,FN,PATRICK,BINDER,FRONT NATIONAL POUR L'ALSACE,14282,,,,,,,,,,,,,,,,,,,,
42,ALSACE,68,HAUT-RHIN,1,68947,41563,39975,1588,"60,28",SOC-ECO,JACQUES,BIGOT,LISTE D'UNION PARTI SOCIALISTE ET LES VERTS - L'ALTERNATIVE POUR L'ALSACE,14185,UDF-UMP,ADRIEN,ZELLER,"LISTE REGIONALE UMP-UDF ET INDEPENDANTS - AVEC A. ZELLER, DU COEUR ET DES CONVICTIONS POUR L'ALSACE MAJORITE PRESIDENTIELLE - MAJORITE ALSACIENNE",16572,FN,PATRICK,BINDER,FRONT NATIONAL POUR L'ALSACE,9218,,,,,,,,,,,,,,,,,,,,
42,ALSACE,68,HAUT-RHIN,2,72295,47646,45462,2184,"65,9",SOC-ECO,JACQUES,BIGOT,LISTE D'UNION PARTI SOCIALISTE ET LES VERTS - L'ALTERNATIVE POUR L'ALSACE,14272,UDF-UMP,ADRIEN,ZELLER,"LISTE REGIONALE UMP-UDF ET INDEPENDANTS - AVEC A. ZELLER, DU COEUR ET DES CONVICTIONS POUR L'ALSACE MAJORITE PRESIDENTIELLE - MAJORITE ALSACIENNE",21465,FN,PATRICK,BINDER,FRONT NATIONAL POUR L'ALSACE,9725,,,,,,,,,,,,,,,,,,,,
42,ALSACE,68,HAUT-RHIN,3,79630,51107,48653,2454,"64,18",SOC-ECO,JACQUES,BIGOT,LISTE D'UNION PARTI SOCIALISTE ET LES VERTS - L'ALTERNATIVE POUR L'ALSACE,14579,UDF-UMP,ADRIEN,ZELLER,"LISTE REGIONALE UMP-UDF ET INDEPENDANTS - AVEC A. ZELLER, DU COEUR ET DES CONVICTIONS POUR L'ALSACE MAJORITE PRESIDENTIELLE - MAJORITE ALSACIENNE",21863,FN,PATRICK,BINDER,FRONT NATIONAL POUR L'ALSACE,12211,,,,,,,,,,,,,,,,,,,,
42,ALSACE,68,HAUT-RHIN,4,69721,41416,39494,1922,"59,4",SOC-ECO,JACQUES,BIGOT,LISTE D'UNION PARTI SOCIALISTE ET LES VERTS - L'ALTERNATIVE POUR L'ALSACE,12071,UDF-UMP,ADRIEN,ZELLER,"LISTE REGIONALE UMP-UDF ET INDEPENDANTS - AVEC A. ZELLER, DU COEUR ET DES CONVICTIONS POUR L'ALSACE MAJORITE PRESIDENTIELLE - MAJORITE ALSACIENNE",18932,FN,PATRICK,BINDER,FRONT NATIONAL POUR L'ALSACE,8491,,,,,,,,,,,,,,,,,,,,
42,ALSACE,68,HAUT-RHIN,5,51870,30514,29606,908,"58,83",SOC-ECO,JACQUES,BIGOT,LISTE D'UNION PARTI SOCIALISTE ET LES VERTS - L'ALTERNATIVE POUR L'ALSACE,11162,UDF-UMP,ADRIEN,ZELLER,"LISTE REGIONALE UMP-UDF ET INDEPENDANTS - AVEC A. ZELLER, DU COEUR ET DES CONVICTIONS POUR L'ALSACE MAJORITE PRESIDENTIELLE - MAJORITE ALSACIENNE",11654,FN,PATRICK,BINDER,FRONT NATIONAL POUR L'ALSACE,6790,,,,,,,,,,,,,,,,,,,,
42,ALSACE,68,HAUT-RHIN,6,71862,42603,41252,1351,"59,28",SOC-ECO,JACQUES,BIGOT,LISTE D'UNION PARTI SOCIALISTE ET LES VERTS - L'ALTERNATIVE POUR L'ALSACE,16001,UDF-UMP,ADRIEN,ZELLER,"LISTE REGIONALE UMP-UDF ET INDEPENDANTS - AVEC A. ZELLER, DU COEUR ET DES CONVICTIONS POUR L'ALSACE MAJORITE PRESIDENTIELLE - MAJORITE ALSACIENNE",14044,FN,PATRICK,BINDER,FRONT NATIONAL POUR L'ALSACE,11207,,,,,,,,,,,,,,,,,,,,
42,ALSACE,68,HAUT-RHIN,7,72907,46999,44895,2104,"64,46",SOC-ECO,JACQUES,BIGOT,LISTE D'UNION PARTI SOCIALISTE ET LES VERTS - L'ALTERNATIVE POUR L'ALSACE,17840,UDF-UMP,ADRIEN,ZELLER,"LISTE REGIONALE UMP-UDF ET INDEPENDANTS - AVEC A. ZELLER, DU COEUR ET DES CONVICTIONS POUR L'ALSACE MAJORITE PRESIDENTIELLE - MAJORITE ALSACIENNE",15566,FN,PATRICK,BINDER,FRONT NATIONAL POUR L'ALSACE,11489,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,69,RHONE,1,54113,34615,33840,775,"63,97",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",16356,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,13035,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",4449,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,69,RHONE,2,60491,39921,39057,864,"65,99",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",19406,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,15789,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",3862,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,69,RHONE,3,56133,36640,35722,918,"65,27",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",16864,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,14290,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",4568,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,69,RHONE,4,62499,41201,40375,826,"65,92",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",16315,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,19499,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",4561,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,69,RHONE,5,79188,52470,51355,1115,"66,26",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",19336,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,25405,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",6614,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,69,RHONE,6,64184,38817,37887,930,"60,48",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",20737,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,11207,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",5943,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,69,RHONE,7,54482,33073,32184,889,"60,7",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",17083,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,9535,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",5566,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,69,RHONE,8,77288,50443,48835,1608,"65,27",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",18865,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,21890,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",8080,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,69,RHONE,9,74199,46650,45175,1475,"62,87",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",16637,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,19360,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",9178,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,69,RHONE,10,83383,55587,53989,1598,"66,66",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",20886,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,25825,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",7278,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,69,RHONE,11,73973,49121,47674,1447,"66,4",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",22858,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,16793,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",8023,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,69,RHONE,12,69021,45186,44250,936,"65,47",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",19700,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,19145,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",5405,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,69,RHONE,13,84386,52280,50962,1318,"61,95",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",23783,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,16816,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",10363,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,69,RHONE,14,45355,26966,26166,800,"59,46",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",15082,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,6125,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",4959,,,,,,,,,,,,,,,,,,,,
43,FRANCHE-COMTE,70,HAUTE-SAONE,1,62700,43980,42037,1943,"70,14",SOC-ECO,RAYMOND,FORNI,LISTE D'UNION POUR LA FRANCHE-COMTE - SOCIALISTES - VERTS - GAUCHE REPUBLICAINE,18307,UMP,J-FRANCOIS,HUMBERT,"AVEC JEAN-FRANCOIS HUMBERT, L'UNION FAIT LA FRANCHE-COMTE",16388,FN,SOPHIE,MONTEL,LISTE FRONT NATIONAL POUR LA FRANCHE-COMTE,7342,,,,,,,,,,,,,,,,,,,,
43,FRANCHE-COMTE,70,HAUTE-SAONE,2,61622,43459,41203,2256,"70,53",SOC-ECO,RAYMOND,FORNI,LISTE D'UNION POUR LA FRANCHE-COMTE - SOCIALISTES - VERTS - GAUCHE REPUBLICAINE,20178,UMP,J-FRANCOIS,HUMBERT,"AVEC JEAN-FRANCOIS HUMBERT, L'UNION FAIT LA FRANCHE-COMTE",11929,FN,SOPHIE,MONTEL,LISTE FRONT NATIONAL POUR LA FRANCHE-COMTE,9096,,,,,,,,,,,,,,,,,,,,
43,FRANCHE-COMTE,70,HAUTE-SAONE,3,51233,36067,34105,1962,"70,4",SOC-ECO,RAYMOND,FORNI,LISTE D'UNION POUR LA FRANCHE-COMTE - SOCIALISTES - VERTS - GAUCHE REPUBLICAINE,15301,UMP,J-FRANCOIS,HUMBERT,"AVEC JEAN-FRANCOIS HUMBERT, L'UNION FAIT LA FRANCHE-COMTE",12258,FN,SOPHIE,MONTEL,LISTE FRONT NATIONAL POUR LA FRANCHE-COMTE,6546,,,,,,,,,,,,,,,,,,,,
26,BOURGOGNE,71,SAONE-ET-LOIRE,1,64226,40352,37751,2601,"62,83",SOC-COM-ECO,FRANCOIS,PATRIAT,"LA BOURGOGNE ENSEMBLE, LA BOURGOGNE EN MIEUX - RASSEMBLEMENT DE LA GAUCHE POUR UNE BOURGOGNE REPUBLICAINE SOCIALE ET ECOLOGIQUE PRESENTEE PAR PS PRG LES VERTS PC",19133,UMP,J.PIERRE,SOISSON,100% BOURGOGNE,13726,FN,PIERRE,JABOULET VERCHERRE,FRONT NATIONAL POUR LA BOURGOGNE - LISTE PRESENTEE PAR JEAN-MARIE LE PEN - CONDUITE PAR PIERRE JABOULET-VERCHERRE,4892,,,,,,,,,,,,,,,,,,,,
26,BOURGOGNE,71,SAONE-ET-LOIRE,2,63802,41621,39130,2491,"65,23",SOC-COM-ECO,FRANCOIS,PATRIAT,"LA BOURGOGNE ENSEMBLE, LA BOURGOGNE EN MIEUX - RASSEMBLEMENT DE LA GAUCHE POUR UNE BOURGOGNE REPUBLICAINE SOCIALE ET ECOLOGIQUE PRESENTEE PAR PS PRG LES VERTS PC",19934,UMP,J.PIERRE,SOISSON,100% BOURGOGNE,13744,FN,PIERRE,JABOULET VERCHERRE,FRONT NATIONAL POUR LA BOURGOGNE - LISTE PRESENTEE PAR JEAN-MARIE LE PEN - CONDUITE PAR PIERRE JABOULET-VERCHERRE,5452,,,,,,,,,,,,,,,,,,,,
26,BOURGOGNE,71,SAONE-ET-LOIRE,3,65769,43851,41468,2383,"66,67",SOC-COM-ECO,FRANCOIS,PATRIAT,"LA BOURGOGNE ENSEMBLE, LA BOURGOGNE EN MIEUX - RASSEMBLEMENT DE LA GAUCHE POUR UNE BOURGOGNE REPUBLICAINE SOCIALE ET ECOLOGIQUE PRESENTEE PAR PS PRG LES VERTS PC",22897,UMP,J.PIERRE,SOISSON,100% BOURGOGNE,12527,FN,PIERRE,JABOULET VERCHERRE,FRONT NATIONAL POUR LA BOURGOGNE - LISTE PRESENTEE PAR JEAN-MARIE LE PEN - CONDUITE PAR PIERRE JABOULET-VERCHERRE,6044,,,,,,,,,,,,,,,,,,,,
26,BOURGOGNE,71,SAONE-ET-LOIRE,4,60858,38007,36292,1715,"62,45",SOC-COM-ECO,FRANCOIS,PATRIAT,"LA BOURGOGNE ENSEMBLE, LA BOURGOGNE EN MIEUX - RASSEMBLEMENT DE LA GAUCHE POUR UNE BOURGOGNE REPUBLICAINE SOCIALE ET ECOLOGIQUE PRESENTEE PAR PS PRG LES VERTS PC",20791,UMP,J.PIERRE,SOISSON,100% BOURGOGNE,10310,FN,PIERRE,JABOULET VERCHERRE,FRONT NATIONAL POUR LA BOURGOGNE - LISTE PRESENTEE PAR JEAN-MARIE LE PEN - CONDUITE PAR PIERRE JABOULET-VERCHERRE,5191,,,,,,,,,,,,,,,,,,,,
26,BOURGOGNE,71,SAONE-ET-LOIRE,5,62375,38770,36815,1955,"62,16",SOC-COM-ECO,FRANCOIS,PATRIAT,"LA BOURGOGNE ENSEMBLE, LA BOURGOGNE EN MIEUX - RASSEMBLEMENT DE LA GAUCHE POUR UNE BOURGOGNE REPUBLICAINE SOCIALE ET ECOLOGIQUE PRESENTEE PAR PS PRG LES VERTS PC",19578,UMP,J.PIERRE,SOISSON,100% BOURGOGNE,12207,FN,PIERRE,JABOULET VERCHERRE,FRONT NATIONAL POUR LA BOURGOGNE - LISTE PRESENTEE PAR JEAN-MARIE LE PEN - CONDUITE PAR PIERRE JABOULET-VERCHERRE,5030,,,,,,,,,,,,,,,,,,,,
26,BOURGOGNE,71,SAONE-ET-LOIRE,6,81123,53669,50360,3309,"66,16",SOC-COM-ECO,FRANCOIS,PATRIAT,"LA BOURGOGNE ENSEMBLE, LA BOURGOGNE EN MIEUX - RASSEMBLEMENT DE LA GAUCHE POUR UNE BOURGOGNE REPUBLICAINE SOCIALE ET ECOLOGIQUE PRESENTEE PAR PS PRG LES VERTS PC",26623,UMP,J.PIERRE,SOISSON,100% BOURGOGNE,15868,FN,PIERRE,JABOULET VERCHERRE,FRONT NATIONAL POUR LA BOURGOGNE - LISTE PRESENTEE PAR JEAN-MARIE LE PEN - CONDUITE PAR PIERRE JABOULET-VERCHERRE,7869,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,72,SARTHE,1,68219,43236,40966,2270,"63,38",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,20452,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,20514,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,72,SARTHE,2,78817,49246,46609,2637,"62,48",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,28373,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,18236,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,72,SARTHE,3,81539,52896,49841,3055,"64,87",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,26338,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,23503,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,72,SARTHE,4,74814,47559,45246,2313,"63,57",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,24270,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,20976,,,,,,,,,,,,,,,,,,,,,,,,,
52,PAYS DE LA LOIRE,72,SARTHE,5,83862,53293,50351,2942,"63,55",SOC-COM-ECO,JACQUES,AUXIETTE,A GAUCHE POUR UNE REGION PLUS JUSTE,25738,UMP,FRANCOIS,FILLON,UNION PAYS DE LA LOIRE,24613,,,,,,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,73,SAVOIE,1,100021,64833,62577,2256,"64,82",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",27829,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,25576,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",9172,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,73,SAVOIE,2,79779,49466,47802,1664,62,SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",20513,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,21313,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",5976,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,73,SAVOIE,3,89478,59172,57266,1906,"66,13",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",27086,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,22744,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",7436,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,74,HAUTE-SAVOIE,1,94439,60781,58858,1923,"64,36",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",24390,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,26661,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",7807,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,74,HAUTE-SAVOIE,2,79677,50397,48838,1559,"63,25",SOC,J.JACK,QUEYRANNE,"RHONE-ALPES POUR TOUS, AVEC LA GAUCHE.",20754,UDF-UMP,A.MARIE,COMPARINI,UNIS POUR FAIRE GAGNER LA REGION,21623,FN,BRUNO,GOLLNISCH,"FRONT NATIONAL POUR RHONE-ALPES, LISTE PRESENTEE PAR JEAN-MARIE LE PEN, CONDUITE PAR BRUNO GOLLNISCH",6461,,,,,,,,,,,,,,,,,,,,
