Code région,Région,Code département,Département,Circonscription,Inscrits,Votants,Exprimés,Blancs et nuls,Taux de participation,Nuance 1,Prénom candidat 1,Nom candidat 1,Liste 1,Nombre de voix 1,Nuance 2,Prénom candidat 2,Nom candidat 2,Liste 2,Nombre de voix 2,Nuance 3,Prénom candidat 3,Nom candidat 3,Liste 3,Nombre de voix 3,Nuance 4,Prénom candidat 4,Nom candidat 4,Liste 4,Nombre de voix 4,Nuance 5,Prénom candidat 5,Nom candidat 5,Liste 5,Nombre de voix 5,Nuance 6,Prénom candidat 6,Nom candidat 6,Liste 6,Nombre de voix 6,Nuance 7,Prénom candidat 7,Nom candidat 7,Liste 7,Nombre de voix 7,Nuance 8,Prénom candidat 8,Nom candidat 8,Liste 8,Nombre de voix 8,Nuance 9,Prénom candidat 9,Nom candidat 9,Liste 9,Nombre de voix 9,Nuance 10,Prénom candidat 10,Nom candidat 10,Liste 10,Nombre de voix 10,Nuance 11,Prénom candidat 11,Nom candidat 11,Liste 11,Nombre de voix 11,Nuance 12,Prénom candidat 12,Nom candidat 12,Liste 12,Nombre de voix 12,Nuance 13,Prénom candidat 13,Nom candidat 13,Liste 13,Nombre de voix 13,Nuance 14,Prénom candidat 14,Nom candidat 14,Liste 14,Nombre de voix 14,Nuance 15,Prénom candidat 15,Nom candidat 15,Liste 15,Nombre de voix 15,Nuance 16,Prénom candidat 16,Nom candidat 16,Liste 16,Nombre de voix 16,Nuance 17,Prénom candidat 17,Nom candidat 17,Liste 17,Nombre de voix 17,Nuance 18,Prénom candidat 18,Nom candidat 18,Liste 18,Nombre de voix 18,Nuance 19,Prénom candidat 19,Nom candidat 19,Liste 19,Nombre de voix 19,Nuance 20,Prénom candidat 20,Nom candidat 20,Liste 20,Nombre de voix 20,Nuance 21,Prénom candidat 21,Nom candidat 21,Liste 22,Nombre de voix 22,Nuance 22,Prénom candidat 22,Nom candidat 22,Liste 22,Nombre de voix 22
93,PROVENCE-ALPES-COTE D'AZUR,6,ALPES-MARITIMES,9,87878,52534,50799,1735,"59,78",EXG,DANIELE,PECOUT,LUTTE OUVRIERE,974,SOC-COM-ECO,PATRICK,ALLEMAND,"TETE DE LISTE SOC, UNION SOC-COM-ECO",13984,DVG,FRANCIS,GIOLITTI,ACTION SOLIDARITE,373,ECO,PATRICE,MIRAN,"UNION MOUVEMENT ECOLOGISTE INDEPENDANT, GENERATION ECOLOGIE",1727,RPR-UDF,CHRISTIAN,ESTROSI,"TETE DE LISTE RPR, UNION RPR-UDF",15140,DVD,MARTINE,RADIX,LA VOIX DES FEMMES - UDF DISSIDENT,1849,DVD,JEAN-NICOLAS,CALITRI,"PARTI LIBERAL POUR L'ECONOMIE, LA REGION ET L'ENVIRONNEMENT",327,DVD,BRUNO,MIRAGLIA,COMBAT COTE D'AZUR,1119,FRN,JEAN-MARIE,LE PEN,FRONT NATIONAL,13796,DIV,BERNARD,BAUDIN,"CHASSE, PECHE, NATURE ET TRADITIONS",689,DIV,MICHEL,COTTA,OUI A UNE NOUVELLE REGION,384,DIV,SAMUEL,ALIE,ASSEZ ! . LISTE DES CHOMEURS,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,7,ARDECHE,1,66785,40967,38758,2209,"61,34",COM-SOC-ECO,SERGE,PLANA,"TETE DE LISTE COM, UNION COM-SOC-ECO",13848,ECO,JAMES,CHARRET,MOUVEMENT ECOLOGISTE INDEPENDANT,1314,RPR-UDF,JEAN-CLAUDE,FLORY,"TETE DE LISTE RPR, UNION RPR-UDF",9666,DVD,LAURENCE,DE MILLEVILLE,DES FEMMES POUR L'ARDECHE,2077,DVD,GABRIEL,COMTE,OUI A L'ARDECHE EN RHONE-ALPES,1890,FRN,HENRY,DESPRES,FRONT NATIONAL,5662,DIV,ALAIN,ROURE,"CHASSE, PECHE, NATURE ET TRADITIONS",4301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,7,ARDECHE,2,80142,46562,44320,2242,"58,1",COM-SOC-ECO,SERGE,PLANA,"TETE DE LISTE COM, UNION COM-SOC-ECO",14823,ECO,JAMES,CHARRET,MOUVEMENT ECOLOGISTE INDEPENDANT,1417,RPR-UDF,JEAN-CLAUDE,FLORY,"TETE DE LISTE RPR, UNION RPR-UDF",12931,DVD,LAURENCE,DE MILLEVILLE,DES FEMMES POUR L'ARDECHE,2506,DVD,GABRIEL,COMTE,OUI A L'ARDECHE EN RHONE-ALPES,3654,FRN,HENRY,DESPRES,FRONT NATIONAL,6449,DIV,ALAIN,ROURE,"CHASSE, PECHE, NATURE ET TRADITIONS",2540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,RHONE-ALPES,7,ARDECHE,3,65611,41682,39866,1816,"63,53",COM-SOC-ECO,SERGE,PLANA,"TETE DE LISTE COM, UNION COM-SOC-ECO",12508,ECO,JAMES,CHARRET,MOUVEMENT ECOLOGISTE INDEPENDANT,1224,RPR-UDF,JEAN-CLAUDE,FLORY,"TETE DE LISTE RPR, UNION RPR-UDF",11556,DVD,LAURENCE,DE MILLEVILLE,DES FEMMES POUR L'ARDECHE,1916,DVD,GABRIEL,COMTE,OUI A L'ARDECHE EN RHONE-ALPES,2049,FRN,HENRY,DESPRES,FRONT NATIONAL,5110,DIV,ALAIN,ROURE,"CHASSE, PECHE, NATURE ET TRADITIONS",5503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,CHAMPAGNE-ARDENNE,8,ARDENNES,1,70400,41660,39992,1668,"59,18",EXG,NADIA,OCTAVE,LUTTE OUVRIERE,2223,SOC-COM-autreG,JEAN-PAUL,BACHY,"TETE DE LISTE SOC, UNION SOC-COM-PRG",12803,ECO,PHILIPPE,LENICE,LES VERTS,2443,UDF-RPR,JACQUES,JEANTEUR,"TETE DE LISTE UDF, UNION UDF-RPR",12835,FRN,MICHEL,DIERCKENS,FRONT NATIONAL,7169,DIV,FRANCIS,DUCZYNSKI,"CHASSE, PECHE, NATURE ET TRADITIONS",2519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,CHAMPAGNE-ARDENNE,8,ARDENNES,2,63555,35456,34197,1259,"55,79",EXG,NADIA,OCTAVE,LUTTE OUVRIERE,1627,SOC-COM-autreG,JEAN-PAUL,BACHY,"TETE DE LISTE SOC, UNION SOC-COM-PRG",13591,ECO,PHILIPPE,LENICE,LES VERTS,1841,UDF-RPR,JACQUES,JEANTEUR,"TETE DE LISTE UDF, UNION UDF-RPR",8955,FRN,MICHEL,DIERCKENS,FRONT NATIONAL,6587,DIV,FRANCIS,DUCZYNSKI,"CHASSE, PECHE, NATURE ET TRADITIONS",1596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,CHAMPAGNE-ARDENNE,8,ARDENNES,3,58796,35151,33693,1458,"59,78",EXG,NADIA,OCTAVE,LUTTE OUVRIERE,1626,SOC-COM-autreG,JEAN-PAUL,BACHY,"TETE DE LISTE SOC, UNION SOC-COM-PRG",11275,ECO,PHILIPPE,LENICE,LES VERTS,2015,UDF-RPR,JACQUES,JEANTEUR,"TETE DE LISTE UDF, UNION UDF-RPR",11108,FRN,MICHEL,DIERCKENS,FRONT NATIONAL,5598,DIV,FRANCIS,DUCZYNSKI,"CHASSE, PECHE, NATURE ET TRADITIONS",2071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,MIDI-PYRENEES,9,ARIEGE,1,53122,34047,32380,1667,"64,09",EXG,MARTINE,GUIRAUD,LUTTE OUVRIERE,1825,SOC-COM-autreG,JEANNE,ETTORI,"TETE DE LISTE SOC, UNION SOC-COM-PRG",15815,ECO,BERNARD,VOEGELI,LES VERTS,2750,UDF-RPR,ANDRE,TRIGANO,"TETE DE LISTE UDF, UNION UDF-RPR",9053,FRN,MICHEL,DUCHOCHOIS,FRONT NATIONAL,2937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,MIDI-PYRENEES,9,ARIEGE,2,54647,36309,34180,2129,"66,44",EXG,MARTINE,GUIRAUD,LUTTE OUVRIERE,1527,SOC-COM-autreG,JEANNE,ETTORI,"TETE DE LISTE SOC, UNION SOC-COM-PRG",15164,ECO,BERNARD,VOEGELI,LES VERTS,2392,UDF-RPR,ANDRE,TRIGANO,"TETE DE LISTE UDF, UNION UDF-RPR",11921,FRN,MICHEL,DUCHOCHOIS,FRONT NATIONAL,3176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,CHAMPAGNE-ARDENNE,10,AUBE,1,54640,32494,30737,1757,"59,47",EXG,PIERRE,BISSET,LUTTE OUVRIERE,1556,SOC-COM-ECO,JEAN-PIERRE,CHERAIN,"TETE DE LISTE SOC, UNION SOC-COM-ECO",7466,RPR-UDF,GERARD,MENUEL,"TETE DE LISTE RPR, UNION RPR-UDF",7540,DVD,JEAN,POTEAU,MOUVEMENT POUR LA FRANCE,872,DVD,PIERRE,PITOIS,POUR UNE REGION AU SERVICE DE L'HOMME,553,DVD,MARC,SEBEYRAN,DE L'AIR,2590,DVD,MARIE-JEANNE,COURTIER,LA NOUVELLE VOIE,984,FRN,BRUNO,SUBTIL,FRONT NATIONAL,5810,DIV,PIERRE,PESCAROLO,"CHASSE, PECHE, NATURE ET TRADITIONS",3366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,CHAMPAGNE-ARDENNE,10,AUBE,2,67640,39774,37870,1904,"58,8",EXG,PIERRE,BISSET,LUTTE OUVRIERE,1831,SOC-COM-ECO,JEAN-PIERRE,CHERAIN,"TETE DE LISTE SOC, UNION SOC-COM-ECO",10827,RPR-UDF,GERARD,MENUEL,"TETE DE LISTE RPR, UNION RPR-UDF",9424,DVD,JEAN,POTEAU,MOUVEMENT POUR LA FRANCE,1193,DVD,PIERRE,PITOIS,POUR UNE REGION AU SERVICE DE L'HOMME,773,DVD,MARC,SEBEYRAN,DE L'AIR,4259,DVD,MARIE-JEANNE,COURTIER,LA NOUVELLE VOIE,639,FRN,BRUNO,SUBTIL,FRONT NATIONAL,6940,DIV,PIERRE,PESCAROLO,"CHASSE, PECHE, NATURE ET TRADITIONS",1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,CHAMPAGNE-ARDENNE,10,AUBE,3,69909,39825,37929,1896,"56,97",EXG,PIERRE,BISSET,LUTTE OUVRIERE,1847,SOC-COM-ECO,JEAN-PIERRE,CHERAIN,"TETE DE LISTE SOC, UNION SOC-COM-ECO",10052,RPR-UDF,GERARD,MENUEL,"TETE DE LISTE RPR, UNION RPR-UDF",9118,DVD,JEAN,POTEAU,MOUVEMENT POUR LA FRANCE,1008,DVD,PIERRE,PITOIS,POUR UNE REGION AU SERVICE DE L'HOMME,2299,DVD,MARC,SEBEYRAN,DE L'AIR,3262,DVD,MARIE-JEANNE,COURTIER,LA NOUVELLE VOIE,574,FRN,BRUNO,SUBTIL,FRONT NATIONAL,7981,DIV,PIERRE,PESCAROLO,"CHASSE, PECHE, NATURE ET TRADITIONS",1788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,LANGUEDOC-ROUSSILLON,11,AUDE,1,66195,43102,40646,2456,"65,11",SOC-COM,ROGER,ADIVEZE,"TETE DE LISTE SOC, UNION SOC-COM",17697,DVG,ALAIN,VIARD,MOUVEMENT DES CITOYENS,845,ECO,MARYSE,ARDITI,LES VERTS,2904,RPR-UDF,ISABELLE,CHESA,"TETE DE LISTE RPR, UNION RPR-UDF",8184,DVD,ALAIN,MADALLE,RPR DISSIDENT,3138,FRN,HENRI,ESCORTELL,FRONT NATIONAL,5960,DIV,GERARD,BOUSSIEUX,"CHASSE, PECHE, NATURE ET TRADITIONS",1918,DIV,ALAIN,STEINBERG,COLLECTIF ACTION JUSTICE POUR TOUS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,LANGUEDOC-ROUSSILLON,11,AUDE,2,93000,60312,57157,3155,"64,85",SOC-COM,ROGER,ADIVEZE,"TETE DE LISTE SOC, UNION SOC-COM",21735,DVG,ALAIN,VIARD,MOUVEMENT DES CITOYENS,1457,ECO,MARYSE,ARDITI,LES VERTS,3467,RPR-UDF,ISABELLE,CHESA,"TETE DE LISTE RPR, UNION RPR-UDF",12115,DVD,ALAIN,MADALLE,RPR DISSIDENT,6503,FRN,HENRI,ESCORTELL,FRONT NATIONAL,7482,DIV,GERARD,BOUSSIEUX,"CHASSE, PECHE, NATURE ET TRADITIONS",4398,DIV,ALAIN,STEINBERG,COLLECTIF ACTION JUSTICE POUR TOUS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,LANGUEDOC-ROUSSILLON,11,AUDE,3,70342,48699,45840,2859,"69,23",SOC-COM,ROGER,ADIVEZE,"TETE DE LISTE SOC, UNION SOC-COM",19064,DVG,ALAIN,VIARD,MOUVEMENT DES CITOYENS,1120,ECO,MARYSE,ARDITI,LES VERTS,3365,RPR-UDF,ISABELLE,CHESA,"TETE DE LISTE RPR, UNION RPR-UDF",6605,DVD,ALAIN,MADALLE,RPR DISSIDENT,7488,FRN,HENRI,ESCORTELL,FRONT NATIONAL,5495,DIV,GERARD,BOUSSIEUX,"CHASSE, PECHE, NATURE ET TRADITIONS",2702,DIV,ALAIN,STEINBERG,COLLECTIF ACTION JUSTICE POUR TOUS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,MIDI-PYRENEES,12,AVEYRON,1,71261,49499,46952,2547,"69,46",SOC-COM-ECO,PIERRE,LACOMBE,"TETE DE LISTE SOC, UNION SOC-COM-ECO",12732,RPR-UDF,MICHEL,ASTOUL,"TETE DE LISTE RPR, UNION RPR-UDF",21225,DVD,DOMINIQUE,AZAM,MIDI-PYRENEES AU COEUR DES AVEYRONNAIS - UDF DISSIDENT,9036,FRN,DAVID,SALVAGNAC,FRONT NATIONAL,3959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,MIDI-PYRENEES,12,AVEYRON,2,72205,49570,46869,2701,"68,65",SOC-COM-ECO,PIERRE,LACOMBE,"TETE DE LISTE SOC, UNION SOC-COM-ECO",20151,RPR-UDF,MICHEL,ASTOUL,"TETE DE LISTE RPR, UNION RPR-UDF",17415,DVD,DOMINIQUE,AZAM,MIDI-PYRENEES AU COEUR DES AVEYRONNAIS - UDF DISSIDENT,6268,FRN,DAVID,SALVAGNAC,FRONT NATIONAL,3035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,MIDI-PYRENEES,12,AVEYRON,3,69988,48618,45079,3539,"69,47",SOC-COM-ECO,PIERRE,LACOMBE,"TETE DE LISTE SOC, UNION SOC-COM-ECO",14615,RPR-UDF,MICHEL,ASTOUL,"TETE DE LISTE RPR, UNION RPR-UDF",16672,DVD,DOMINIQUE,AZAM,MIDI-PYRENEES AU COEUR DES AVEYRONNAIS - UDF DISSIDENT,9681,FRN,DAVID,SALVAGNAC,FRONT NATIONAL,4111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,1,55218,29057,28207,850,"52,62",EXG,PATRICK,GRENIER,LUTTE OUVRIERE,807,SOC-COM-autreG,MICHEL,VAUZELLE,"TETE DE LISTE SOC, UNION SOC-COM-PRG",7651,DVG,LUCIEN,WEYGAND,PRIORITE PROVENCE,2572,ECO,DANIEL,GARNIER,LES VERTS,637,ECO,GERARD,MONNIER-BESOMBES,MOUVEMENT ECOLOGISTE INDEPENDANT,418,ECO,FRANCE,GAMERRE,RASSEMBLEMENT DES FORCES ECOLOGISTES,309,UDF-RPR,JEAN-FRANCOIS,MATTEI,"TETE DE LISTE UDF, UNION UDF-RPR",8177,DVD,HERVE,FABRE-AUBRESPY,MOUVEMENT POUR LA FRANCE,229,FRN,BRUNO,MEGRET,FRONT NATIONAL,7172,DIV,BERNARD,PIGNOLO,FEDERALISTES POUR LA PROVENCE,140,DIV,OLIVIER ABDOU,TAOUMI,FRANCE ALTERNATIVE REPUBLICAINE,35,DIV,SALEM,OULD-AHMED,ENSEMBLE AUJOURD'HUI POUR DEMAIN,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,2,57829,31793,31172,621,"54,98",EXG,PATRICK,GRENIER,LUTTE OUVRIERE,658,SOC-COM-autreG,MICHEL,VAUZELLE,"TETE DE LISTE SOC, UNION SOC-COM-PRG",7475,DVG,LUCIEN,WEYGAND,PRIORITE PROVENCE,2084,ECO,DANIEL,GARNIER,LES VERTS,556,ECO,GERARD,MONNIER-BESOMBES,MOUVEMENT ECOLOGISTE INDEPENDANT,349,ECO,FRANCE,GAMERRE,RASSEMBLEMENT DES FORCES ECOLOGISTES,275,UDF-RPR,JEAN-FRANCOIS,MATTEI,"TETE DE LISTE UDF, UNION UDF-RPR",11998,DVD,HERVE,FABRE-AUBRESPY,MOUVEMENT POUR LA FRANCE,303,FRN,BRUNO,MEGRET,FRONT NATIONAL,7286,DIV,BERNARD,PIGNOLO,FEDERALISTES POUR LA PROVENCE,103,DIV,OLIVIER ABDOU,TAOUMI,FRANCE ALTERNATIVE REPUBLICAINE,35,DIV,SALEM,OULD-AHMED,ENSEMBLE AUJOURD'HUI POUR DEMAIN,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,3,44167,22969,22442,527,52,EXG,PATRICK,GRENIER,LUTTE OUVRIERE,676,SOC-COM-autreG,MICHEL,VAUZELLE,"TETE DE LISTE SOC, UNION SOC-COM-PRG",6711,DVG,LUCIEN,WEYGAND,PRIORITE PROVENCE,1631,ECO,DANIEL,GARNIER,LES VERTS,604,ECO,GERARD,MONNIER-BESOMBES,MOUVEMENT ECOLOGISTE INDEPENDANT,297,ECO,FRANCE,GAMERRE,RASSEMBLEMENT DES FORCES ECOLOGISTES,265,UDF-RPR,JEAN-FRANCOIS,MATTEI,"TETE DE LISTE UDF, UNION UDF-RPR",5753,DVD,HERVE,FABRE-AUBRESPY,MOUVEMENT POUR LA FRANCE,194,FRN,BRUNO,MEGRET,FRONT NATIONAL,5960,DIV,BERNARD,PIGNOLO,FEDERALISTES POUR LA PROVENCE,117,DIV,OLIVIER ABDOU,TAOUMI,FRANCE ALTERNATIVE REPUBLICAINE,50,DIV,SALEM,OULD-AHMED,ENSEMBLE AUJOURD'HUI POUR DEMAIN,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,4,44332,21802,21281,521,"49,18",EXG,PATRICK,GRENIER,LUTTE OUVRIERE,854,SOC-COM-autreG,MICHEL,VAUZELLE,"TETE DE LISTE SOC, UNION SOC-COM-PRG",7667,DVG,LUCIEN,WEYGAND,PRIORITE PROVENCE,2060,ECO,DANIEL,GARNIER,LES VERTS,406,ECO,GERARD,MONNIER-BESOMBES,MOUVEMENT ECOLOGISTE INDEPENDANT,251,ECO,FRANCE,GAMERRE,RASSEMBLEMENT DES FORCES ECOLOGISTES,278,UDF-RPR,JEAN-FRANCOIS,MATTEI,"TETE DE LISTE UDF, UNION UDF-RPR",2444,DVD,HERVE,FABRE-AUBRESPY,MOUVEMENT POUR LA FRANCE,121,FRN,BRUNO,MEGRET,FRONT NATIONAL,6837,DIV,BERNARD,PIGNOLO,FEDERALISTES POUR LA PROVENCE,119,DIV,OLIVIER ABDOU,TAOUMI,FRANCE ALTERNATIVE REPUBLICAINE,63,DIV,SALEM,OULD-AHMED,ENSEMBLE AUJOURD'HUI POUR DEMAIN,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,5,48218,24461,23729,732,"50,73",EXG,PATRICK,GRENIER,LUTTE OUVRIERE,776,SOC-COM-autreG,MICHEL,VAUZELLE,"TETE DE LISTE SOC, UNION SOC-COM-PRG",6536,DVG,LUCIEN,WEYGAND,PRIORITE PROVENCE,2151,ECO,DANIEL,GARNIER,LES VERTS,594,ECO,GERARD,MONNIER-BESOMBES,MOUVEMENT ECOLOGISTE INDEPENDANT,330,ECO,FRANCE,GAMERRE,RASSEMBLEMENT DES FORCES ECOLOGISTES,320,UDF-RPR,JEAN-FRANCOIS,MATTEI,"TETE DE LISTE UDF, UNION UDF-RPR",6448,DVD,HERVE,FABRE-AUBRESPY,MOUVEMENT POUR LA FRANCE,200,FRN,BRUNO,MEGRET,FRONT NATIONAL,6122,DIV,BERNARD,PIGNOLO,FEDERALISTES POUR LA PROVENCE,120,DIV,OLIVIER ABDOU,TAOUMI,FRANCE ALTERNATIVE REPUBLICAINE,43,DIV,SALEM,OULD-AHMED,ENSEMBLE AUJOURD'HUI POUR DEMAIN,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,6,61477,32267,31477,790,"52,49",EXG,PATRICK,GRENIER,LUTTE OUVRIERE,870,SOC-COM-autreG,MICHEL,VAUZELLE,"TETE DE LISTE SOC, UNION SOC-COM-PRG",8443,DVG,LUCIEN,WEYGAND,PRIORITE PROVENCE,2851,ECO,DANIEL,GARNIER,LES VERTS,647,ECO,GERARD,MONNIER-BESOMBES,MOUVEMENT ECOLOGISTE INDEPENDANT,444,ECO,FRANCE,GAMERRE,RASSEMBLEMENT DES FORCES ECOLOGISTES,397,UDF-RPR,JEAN-FRANCOIS,MATTEI,"TETE DE LISTE UDF, UNION UDF-RPR",8867,DVD,HERVE,FABRE-AUBRESPY,MOUVEMENT POUR LA FRANCE,243,FRN,BRUNO,MEGRET,FRONT NATIONAL,8397,DIV,BERNARD,PIGNOLO,FEDERALISTES POUR LA PROVENCE,159,DIV,OLIVIER ABDOU,TAOUMI,FRANCE ALTERNATIVE REPUBLICAINE,63,DIV,SALEM,OULD-AHMED,ENSEMBLE AUJOURD'HUI POUR DEMAIN,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,7,47608,24052,23327,725,"50,52",EXG,PATRICK,GRENIER,LUTTE OUVRIERE,787,SOC-COM-autreG,MICHEL,VAUZELLE,"TETE DE LISTE SOC, UNION SOC-COM-PRG",7201,DVG,LUCIEN,WEYGAND,PRIORITE PROVENCE,3181,ECO,DANIEL,GARNIER,LES VERTS,429,ECO,GERARD,MONNIER-BESOMBES,MOUVEMENT ECOLOGISTE INDEPENDANT,277,ECO,FRANCE,GAMERRE,RASSEMBLEMENT DES FORCES ECOLOGISTES,334,UDF-RPR,JEAN-FRANCOIS,MATTEI,"TETE DE LISTE UDF, UNION UDF-RPR",3069,DVD,HERVE,FABRE-AUBRESPY,MOUVEMENT POUR LA FRANCE,117,FRN,BRUNO,MEGRET,FRONT NATIONAL,7350,DIV,BERNARD,PIGNOLO,FEDERALISTES POUR LA PROVENCE,119,DIV,OLIVIER ABDOU,TAOUMI,FRANCE ALTERNATIVE REPUBLICAINE,81,DIV,SALEM,OULD-AHMED,ENSEMBLE AUJOURD'HUI POUR DEMAIN,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,8,61916,32294,31383,911,"52,16",EXG,PATRICK,GRENIER,LUTTE OUVRIERE,913,SOC-COM-autreG,MICHEL,VAUZELLE,"TETE DE LISTE SOC, UNION SOC-COM-PRG",8907,DVG,LUCIEN,WEYGAND,PRIORITE PROVENCE,4639,ECO,DANIEL,GARNIER,LES VERTS,623,ECO,GERARD,MONNIER-BESOMBES,MOUVEMENT ECOLOGISTE INDEPENDANT,468,ECO,FRANCE,GAMERRE,RASSEMBLEMENT DES FORCES ECOLOGISTES,408,UDF-RPR,JEAN-FRANCOIS,MATTEI,"TETE DE LISTE UDF, UNION UDF-RPR",5974,DVD,HERVE,FABRE-AUBRESPY,MOUVEMENT POUR LA FRANCE,225,FRN,BRUNO,MEGRET,FRONT NATIONAL,8838,DIV,BERNARD,PIGNOLO,FEDERALISTES POUR LA PROVENCE,138,DIV,OLIVIER ABDOU,TAOUMI,FRANCE ALTERNATIVE REPUBLICAINE,65,DIV,SALEM,OULD-AHMED,ENSEMBLE AUJOURD'HUI POUR DEMAIN,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PROVENCE-ALPES-COTE D'AZUR,13,BOUCHES-DU-RHONE,9,79373,46241,44617,1624,"58,26",EXG,PATRICK,GRENIER,LUTTE OUVRIERE,1321,SOC-COM-autreG,MICHEL,VAUZELLE,"TETE DE LISTE SOC, UNION SOC-COM-PRG",13879,DVG,LUCIEN,WEYGAND,PRIORITE PROVENCE,2879,ECO,DANIEL,GARNIER,LES VERTS,1372,ECO,GERARD,MONNIER-BESOMBES,MOUVEMENT ECOLOGISTE INDEPENDANT,718,ECO,FRANCE,GAMERRE,RASSEMBLEMENT DES FORCES ECOLOGISTES,645,UDF-RPR,JEAN-FRANCOIS,MATTEI,"TETE DE LISTE UDF, UNION UDF-RPR",11175,DVD,HERVE,FABRE-AUBRESPY,MOUVEMENT POUR LA FRANCE,558,FRN,BRUNO,MEGRET,FRONT NATIONAL,11600,DIV,BERNARD,PIGNOLO,FEDERALISTES POUR LA PROVENCE,213,DIV,OLIVIER ABDOU,TAOUMI,FRANCE ALTERNATIVE REPUBLICAINE,73,DIV,SALEM,OULD-AHMED,ENSEMBLE AUJOURD'HUI POUR DEMAIN,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
